"subj_idx","stim","response","rt","condition","amygdala_pe"
2019,-1,1,2.5379,1,0.2695580144
2019,-0.5,1,1.6506,-1,-0.5573361543
2019,-1,0,0.8503,-1,0.5628424738
2019,1.5,1,1.3535,-1,-0.7020701144
2019,-5,0,1.3335,1,0.01169328868
2019,-0.5,1,2.4132,-1,0.9535455433
2019,1.5,1,1.0228,1,0.7097590477
2019,-1,0,2.1193,-1,0.3536109201
2019,0.5,1,1.2705,-1,0.9552965252
2019,1.5,1,2.0018,1,0.05131658082
2019,0.5,1,2.9778,1,0.873625989
2019,-1,0,1.5394,1,-2.805769546
2019,0.5,1,1.1219,1,0.06170325327
2019,0,1,1.1454,-1,0.1378158891
2019,1,1,1.1066,1,1.253245013
2019,0,1,2.0948,-1,0.423505934
2019,0.5,1,1.369,-1,-0.08325062056
2019,-1.5,1,2.4776,1,-0.3665005708
2019,-0.5,1,1.6184,-1,-0.5012554177
2019,1.5,1,2.244,1,-0.1523045291
2019,-0.5,0,1.055,-1,0.1389450119
2019,-1.5,0,1.1994,-1,-1.087372989
2019,-1,0,1.2387,-1,-0.2209983732
2019,0,1,1.2137,1,-0.3236834311
2019,0,1,1.2329,-1,0.08871642303
2019,0,1,0.9503,1,0.3119761345
2019,-0.5,1,3.6428,-1,-1.147199528
2019,0.5,1,1.9593,-1,-0.4405557947
2019,1,1,1.2885,1,-0.004877760852
2019,-1.5,0,1.1333,-1,-1.112840581
2019,-1.5,0,0.7484,1,-1.135649697
2019,0,1,1.6834,1,-0.7523923161
2019,0.5,1,1.4691,-1,-0.7726783135
2019,0.5,1,1.2582,1,-1.172272158
2019,1,1,1.4934,1,0.1601986401
2019,0.5,1,1.6845,-1,0.6444148208
2019,-1,0,2.5128,1,-0.9837489001
2019,0,1,1.0436,-1,-1.067014588
2019,-5,0,1.0387,1,-1.056904398
2019,1,1,1.1644,-1,-0.0635209998
2019,0.5,1,2.5892,-1,-0.6436159436
2019,-1,0,0.8555,-1,-0.3380662554
2019,1,1,0.98,-1,-0.8667881821
2019,-0.5,1,2.5386,1,-0.3617265597
2019,0.5,1,1.5084,1,0.15733022
2019,0.5,1,1.1064,1,0.7723957475
2019,0,1,1.2976,-1,-0.1564105959
2019,-0.5,0,1.3434,1,-0.5680618329
2019,1.5,1,0.9832,1,1.197936822
2019,-1,0,2.2812,-1,-0.05663496216
2019,-0.5,0,2.0372,-1,-0.1699353852
2019,1,1,2.5945,-1,-0.9949863529
2019,0,1,1.9514,-1,-0.8775117101
2019,-1,0,2.2985,-1,-1.12378521
2019,0,1,1.2488,1,-0.5823590205
2019,0,0,2.7854,1,-1.369143258
2019,1,1,2.5397,1,-0.8781528426
2019,0,1,3.2945,1,-0.8530014462
2019,-1,0,0.8101,-1,-0.7943567013
2019,-0.5,0,2.3885,-1,-0.6236364089
2019,0.5,1,2.7747,1,-0.6569488024
2019,0.5,1,0.9846,1,-0.5694772939
2019,-1.5,0,1.2233,-1,-0.5189041069
2019,1,1,1.6556,1,0.02601335727
2019,-0.5,0,2.102,-1,-0.3552830833
2019,0.5,1,1.5975,-1,-0.3860873425
2019,-0.5,1,0.6962,1,-0.3864826795
2019,0,1,1.0385,-1,0.8844853502
2019,-1,1,1.4939,-1,-0.4724254333
2019,0.5,1,2.0102,-1,-0.3901938434
2019,1.5,1,1.1138,-1,-0.05120550719
2019,0,1,2.2953,-1,-0.5657589401
2019,0.5,1,0.7695,-1,1.059316756
2019,1,1,0.8448,-1,-0.3579794127
2019,5,1,1.3369,-1,-1.557971147
2019,0,1,1.4888,1,-0.838737722
2019,1,1,1.2964,1,-0.3361356711
2019,-0.5,0,2.468,1,-1.441031316
2019,0.5,1,0.8715,-1,-0.9210377665
2019,1,1,1.6914,-1,-0.3847964117
2019,-0.5,1,1.3685,1,-0.4791227742
2019,-5,0,1.0259,-1,0.4118687395
2019,-1,0,1.7232,1,0.4736269004
2019,-0.5,1,3.2212,1,0.2757923102
2019,-1.5,0,1.8912,-1,0.09883544549
2019,0,1,2.0074,1,0.4238667909
2019,5,1,1.3677,1,0.6090766384
2019,0.5,1,1.1844,1,1.432693309
2019,0.5,0,2.3011,1,0.4025889776
2019,0,1,0.9284,1,-0.5515837283
2019,1,1,2.2401,1,0.3329402167
2019,-0.5,1,1.1348,1,1.111170872
2019,-1,0,0.794,-1,-0.3135316239
2019,1,1,1.7464,-1,-0.5906513332
2019,1,1,0.8442,1,-0.7074187228
2019,0,1,1.2022,1,-0.05238754674
2019,-0.5,0,2.8788,-1,-1.151428247
2019,0,1,2.2361,-1,-0.07815520422
2019,1.5,1,0.8996,-1,-0.9934673359
2019,0.5,1,0.9259,1,-1.352068189
2019,0,0,2.7263,-1,-0.7378816045
2019,0,1,1.3556,-1,-0.7225267989
2019,0,1,3.4785,1,-0.7036998216
2019,-1.5,0,1.2745,1,-0.6465027087
2019,-1,1,2.5877,1,-0.7248576587
2019,-0.5,0,2.3364,-1,-1.634675553
2019,-1.5,0,0.9101,-1,-1.53265919
2020,-1,0,1.6752,1,0.1123789929
2020,-1,0,1.1813,-1,-0.0153047226
2020,-0.5,1,3.4076,1,0.432164896
2020,0,0,2.8476,-1,0.5221284835
2020,0.5,0,3.5103,-1,0.7677120606
2020,1,1,1.6391,1,0.3594521896
2020,0,0,3.5771,1,0.2534527393
2020,0.5,1,3.7124,1,0.4104165005
2020,0.5,1,2.0233,-1,-0.1793068369
2020,0.5,0,2.3137,-1,0.1869318389
2020,0.5,0,3.1803,-1,0.115306448
2020,-0.5,0,2.9029,-1,0.2418510386
2020,-1.5,0,1.8048,1,-0.06352257836
2020,0,0,2.2901,-1,0.550023871
2020,-0.5,0,1.508,-1,-0.1152429882
2020,1,1,1.4126,-1,-0.4164702506
2020,0,0,1.1697,-1,-0.08646301022
2020,-0.5,0,2.0231,1,-0.5293399028
2020,1,1,1.7702,-1,-0.5000530287
2020,-0.5,0,1.2766,-1,0.9351920593
2020,-1,0,1.7581,1,0.1719836928
2020,1.5,1,1.6837,1,0.4870585182
2020,1,0,2.6059,-1,0.1011685842
2020,-0.5,0,1.2085,-1,0.4709997223
2020,-0.5,0,3.4598,-1,0.2207774252
2020,0.5,1,2.043,1,-1.136129303
2020,1.5,1,1.7187,1,-0.3562334536
2020,-1,0,1.5194,1,-0.075696576
2020,0,1,2.6231,1,-0.002163420596
2020,-5,0,2.162,-1,-0.01598579371
2020,0,0,2.3118,1,-0.8240789451
2020,0,1,1.411,1,-0.649435126
2020,1,1,1.4249,1,0.2656046099
2020,0,0,2.0427,-1,0.1233171206
2020,1.5,1,1.1951,-1,-0.1925310555
2020,-5,0,1.8798,1,-0.1471005116
2020,0.5,0,3.4214,-1,0.1194123984
2020,-1.5,0,1.7717,1,-0.624943643
2020,0.5,1,1.5229,1,-1.183767062
2020,-1.5,0,1.7014,-1,-0.8532302768
2020,5,1,2.956,-1,-0.1776075039
2020,-5,0,3.289,1,-1.063328724
2020,0.5,0,3.5827,-1,-0.3856089958
2020,0,0,1.6974,-1,-0.136030741
2020,0.5,1,3.3624,-1,0.005099538831
2020,-1.5,0,2.306,-1,0.0251905134
2020,-1.5,0,3.9704,1,-0.5834309568
2020,-0.5,0,1.5259,-1,-0.1084251991
2020,-0.5,0,2.7837,1,-0.3208843915
2020,-0.5,0,3.1737,1,0.2544572063
2020,1,1,1.1129,1,0.1287906118
2020,-0.5,0,3.0737,1,0.1923290489
2020,-1,0,1.8467,1,0.07587111556
2020,0.5,1,1.152,1,0.5641659193
2020,1,1,1.452,1,0.360377951
2020,-0.5,0,1.6371,-1,0.2679209292
2020,0,0,2.2491,1,-1.348603156
2020,-1,0,2.1304,1,-0.4288556967
2020,0,0,2.6231,-1,-0.2413685295
2020,-1,0,1.2481,-1,-0.6860517204
2020,1.5,1,1.9696,1,-0.4674524601
2020,-1,0,1.7181,-1,-0.01034248572
2020,0,1,1.231,1,-0.3568006148
2020,1,1,1.4705,1,0.2569566497
2020,0.5,1,2.1786,1,-0.1356771207
2020,-1,0,2.1939,-1,-0.2833427293
2020,-0.5,0,2.0557,1,-0.14816331
2020,-1,0,1.4094,-1,0.3544613071
2020,0,0,2.4583,-1,-0.03844673415
2020,1.5,1,1.2839,1,0.5940397557
2020,1.5,1,1.1531,1,-0.05578998776
2020,-1,0,2.135,1,-0.05412509259
2020,0,0,1.8995,1,-0.07901792666
2020,0.5,1,1.4465,1,-0.04630910225
2020,0,0,2.0201,1,0.1222439158
2020,-0.5,0,2.273,1,-0.09635202951
2020,0.5,0,2.3376,-1,-0.05530513425
2020,0,0,2.609,-1,-0.1915208655
2020,1,1,1.9615,1,-0.3275665816
2020,-1,0,1.0364,1,-1.819574297
2020,0,0,2.7046,-1,-0.5722456302
2020,-0.5,0,1.8405,1,0.4746079303
2020,0,0,1.5707,1,0.1981270896
2020,1,1,1.8694,-1,-0.1225534443
2020,0,1,1.8286,1,-0.03632805477
2020,-1.5,0,1.5641,-1,-0.3664332654
2020,-0.5,0,1.208,1,-0.952265011
2020,0,1,1.5547,-1,-0.1982890369
2020,0,1,1.7059,-1,-0.5123003699
2020,0.5,1,1.8846,1,0.5708974242
2020,0.5,0,2.8423,-1,0.2758151214
2020,-0.5,0,1.6615,1,0.01428444042
2020,1,1,1.429,1,0.2172217052
2020,0.5,1,2.2873,-1,-0.4693044029
2020,0,1,2.5518,1,-0.9130668709
2020,-1,0,1.9084,-1,0.03008433906
2020,-1.5,0,0.7507,-1,0.05649766979
2020,1.5,1,1.1615,-1,-0.09026432972
2020,-1.5,0,1.2847,1,-0.579754019
2020,5,1,1.1298,1,0.4398404893
2020,-1,0,1.1002,-1,0.4492603851
2020,0.5,1,1.4296,1,-0.4066370986
2020,-0.5,1,2.2909,1,-0.05924340779
2020,0.5,0,3.0698,1,-0.2356217609
2020,-1,0,1.2091,1,0.2343150019
2020,1,1,1.2521,1,-0.6234587386
2020,1,1,2.6288,1,-1.263431115
2020,1.5,1,1.6845,-1,-0.5086880737
2020,1.5,1,1.0773,1,0.6751283066
2020,-1,0,1.3104,-1,-0.3191183852
2020,-0.5,0,1.538,-1,0.8311195185
2020,1,1,1.9961,-1,0.3518809701
2020,-0.5,0,1.8508,1,-0.2588830177
2020,0,1,1.6519,1,-0.1567104132
2020,-1,0,2.2656,-1,0.5601426832
2020,0,0,2.2229,-1,0.4535805017
2020,5,1,1.7315,-1,0.7541132517
2020,0.5,1,2.5069,1,0.3610230191
2020,-0.5,0,2.7694,-1,0.3660404663
2020,-1.5,0,1.7897,1,-0.8817755608
2020,-0.5,0,1.6419,-1,0.2268957501
2020,0,1,1.8718,1,0.1636269646
2020,5,1,0.7977,1,0.9873222372
2020,0,1,2.1666,-1,-0.1164115399
2020,-0.5,0,1.7516,-1,-0.7731667903
2020,0.5,0,2.6212,-1,-0.6728147303
2020,0.5,0,2.8115,-1,-0.3136730269
2020,-0.5,0,1.3186,1,1.374105893
2020,1.5,1,1.2557,-1,0.1956359197
2020,1.5,1,1.3062,-1,-0.02933475321
2020,1,1,2.186,-1,-0.3494518764
2020,-0.5,0,1.1715,-1,0.1456306891
2020,-1.5,0,0.9281,-1,0.1996031123
2020,1,1,1.6287,-1,-0.4867794056
2020,1,1,1.8345,-1,0.3574134792
2020,0,0,2.2952,1,-0.453883725
2020,1,1,1.6622,-1,-0.3183749816
2020,-1,0,1.6975,1,0.3130441653
2020,0,1,1.1136,1,0.1622015038
2020,1.5,1,1.5417,-1,0.2127322804
2020,-1.5,0,2.0203,1,-0.4872630626
2020,0.5,1,1.2119,1,-0.191382526
2020,-0.5,0,1.3179,1,-0.5384896079
2020,0.5,1,1.1326,1,0.03885065251
2020,-1,0,1.1681,-1,-0.0907607857
2020,1,0,2.3325,1,-0.09665337065
2020,-5,0,1.0809,-1,0.8652951237
2020,-0.5,0,2.5944,-1,-0.7187628956
2020,0.5,1,1.155,1,-0.4800955047
2020,1,1,2.16,-1,-0.901320802
2020,0,1,2.0043,1,-0.6855138846
2020,-1,0,1.5669,1,-0.2872167183
2020,0,0,1.3726,-1,0.1055708891
2020,-0.5,1,2.1483,-1,-0.5845218431
2020,0.5,1,2.1356,-1,-0.4510070598
2020,0,0,1.0398,-1,0.4237379569
2020,0.5,1,1.5104,-1,-0.04405649467
2020,0.5,1,2.1361,1,-0.6287351079
2020,-1.5,0,1.3475,-1,-0.6777503952
2021,1,1,2.0088,-1,-0.2677931977
2021,0,0,1.2973,-1,-0.3901184351
2021,-0.5,0,1.6831,1,-1.09640624
2021,-1,1,2.842,1,-0.02421150821
2021,-0.5,0,2.0038,1,-0.697716631
2021,0.5,1,1.9426,1,-0.1975362268
2021,-0.5,0,3.511,1,0.3627005754
2021,-0.5,0,1.6232,-1,1.147383276
2021,1,1,2.8524,-1,0.8342910837
2021,-0.5,0,1.4078,-1,-0.2855301143
2021,0,0,1.6128,-1,0.4072224987
2021,1.5,1,1.8848,1,-0.2726779038
2021,-1,0,2.1416,-1,0.1177993433
2021,0,0,1.7393,-1,0.1980810213
2021,-1,0,2.8299,1,0.3282377638
2021,0,0,2.5456,-1,0.1907374838
2021,1,1,1.3828,1,0.2540388135
2021,-1,0,1.333,1,0.06177494517
2021,0.5,0,1.8677,1,-0.09480227754
2021,1,1,1.3198,1,-0.4863999117
2021,0.5,1,0.9128,-1,-0.1963524181
2021,-0.5,0,2.0093,1,0.111499416
2021,-0.5,0,1.9999,1,-0.2020066855
2021,-1,0,1.6074,-1,0.06161710389
2021,5,1,1.5589,1,-0.4664440653
2021,-0.5,0,1.8614,-1,-0.292175874
2021,-1.5,0,0.7578,-1,-0.3588970265
2021,-1,0,2.1174,-1,-0.5262745944
2021,0,0,2.5731,1,-0.4209425316
2021,-1.5,0,2.8302,-1,-0.1923542624
2021,1,1,1.5241,1,-0.1044237575
2021,-0.5,1,2.1234,-1,-0.2437127793
2021,0,0,1.7379,-1,0.8570255545
2021,1,1,2.3957,1,0.09643035169
2021,1.5,1,1.5801,1,-0.004141586246
2021,1,1,2.0977,-1,0.8683839095
2021,0,1,3.3105,1,0.5099454517
2021,-0.5,0,1.2337,-1,0.4883284703
2021,0.5,1,1.2778,-1,0.6146671469
2021,-1.5,0,1.7325,-1,-0.2412882886
2021,-1.5,0,2.0342,1,-0.9538799295
2021,0.5,1,2.5445,-1,-0.8448248147
2021,-0.5,0,2.7484,1,-0.4457672356
2021,1,1,2.3722,-1,0.01775177231
2021,0.5,1,1.7542,1,0.1901779014
2021,1,1,1.3259,1,0.4719117197
2021,-1.5,0,2.1267,-1,0.08313325283
2021,0.5,1,2.3762,1,0.1752270616
2021,0.5,0,2.8666,-1,0.6226809002
2021,-1,0,1.1458,1,-0.458629124
2021,0,0,2.4126,1,-0.5415815009
2021,1.5,1,1.1813,-1,0.3887643905
2021,0,0,1.4497,-1,-0.7095688651
2021,0.5,1,1.4427,1,-0.4205353785
2021,0.5,1,3.0994,1,-0.2541405033
2021,-0.5,0,2.6704,-1,-0.7728924333
2021,0,1,1.2296,-1,-0.04696299095
2021,-0.5,0,1.8288,-1,-1.403629344
2021,0,1,2.5826,1,0.5194893303
2021,-1,0,1.0587,-1,-0.4961735684
2021,-0.5,0,0.7739,1,-0.5253700977
2021,0.5,1,1.3556,-1,-0.6479722378
2021,0,1,3.0434,1,0.3538364619
2021,-1,0,2.8923,1,0.055900933
2021,0,0,2.4481,-1,-0.5976330047
2021,0.5,1,2.845,-1,-0.07520005144
2021,5,0,2.5783,-1,0.009425460745
2021,-1.5,0,1.2081,-1,-0.1401902713
2021,-0.5,0,1.913,1,-1.088683983
2021,-1.5,0,1.3183,1,-1.07170713
2021,0,0,2.2386,1,-2.189378779
2021,0,0,1.1589,-1,1.657125271
2021,1.5,1,1.6876,1,0.08032096292
2021,-1,0,1.85,-1,1.048009286
2021,-5,0,1.3441,1,1.274169286
2021,1,1,2.3418,-1,0.5420275879
2021,1.5,1,1.3628,-1,-0.02469656455
2021,-0.5,0,0.8041,-1,-0.4916791384
2021,-0.5,0,1.269,-1,-0.3706311257
2021,-0.5,1,2.5411,1,-0.7366908136
2021,-1.5,0,2.2089,1,0.01104088157
2021,0,0,2.8088,1,-0.3290414995
2021,1.5,1,1.1718,-1,0.1655202167
2021,0,1,1.6066,1,0.2641557078
2021,-5,0,1.5919,1,-0.1096203275
2021,0.5,1,2.2545,-1,0.4501727607
2021,1.5,1,1.2599,-1,-0.7048440674
2021,1.5,1,0.7912,-1,0.4724336785
2021,0,0,1.4542,-1,0.5327819516
2021,1,1,1.7065,-1,-0.3723506006
2021,0.5,1,2.403,1,-0.3170053431
2021,-1,0,2.1555,-1,-0.2012629663
2021,0.5,0,2.7464,1,-0.5027813137
2021,-1.5,0,2.2177,1,-0.02307935877
2021,0.5,1,1.6335,-1,-0.6224099855
2021,0,0,1.1396,1,-0.2830056031
2021,0,0,2.4987,-1,0.621977308
2021,0.5,1,2.2899,-1,-0.5997920154
2021,1.5,1,1.9945,1,-0.7853109256
2021,1,1,1.1046,-1,0.7207613625
2021,0,1,1.4131,1,1.137497576
2021,0.5,1,1.3251,1,-0.1147378058
2021,0,1,1.6306,1,0.6248052785
2021,-0.5,0,1.1428,-1,0.1070868672
2021,0.5,1,0.6919,-1,0.1826729885
2021,0,0,1.8246,1,0.2962434591
2021,5,1,1.0288,-1,-0.8821670706
2021,0,0,1.7311,-1,-0.3658231098
2021,1,1,0.8569,1,-0.433039354
2021,-1,0,2.4728,1,-0.4609915536
2021,-0.5,0,2.4499,1,0.1183867076
2021,-1.5,0,0.6849,-1,-0.7790322173
2021,-1.5,0,0.9101,1,0.3023427172
2021,0.5,0,2.1552,1,0.2134794999
2021,-1,0,1.1461,1,-0.272381308
2021,0.5,1,1.1729,1,-0.2704355622
2021,-1,0,0.9758,-1,0.4536833488
2021,-5,0,1.1936,-1,0.6857942203
2021,0.5,1,1.213,1,0.1986092171
2021,-1,0,2.4595,1,-0.5766532282
2021,1.5,1,2.9784,1,-0.9805262607
2021,-1,0,0.9128,-1,-0.5664502488
2021,0.5,0,2.461,-1,0.4085890678
2021,0,0,2.4283,-1,0.1899326196
2021,-1,0,1.9688,1,0.648543091
2021,1,1,2.1054,-1,0.6477693301
2021,1,1,1.2902,-1,-0.1039907929
2021,0,1,0.6894,-1,0.2977120743
2021,-1,0,1.0738,-1,-0.1236736429
2021,1,1,1.0475,1,0.2913191658
2021,0,1,1.4603,1,0.1427944509
2021,1,1,1.2549,-1,0.591971362
2021,0.5,1,1.6607,-1,-0.2180768002
2021,0,0,1.8231,-1,0.8243121111
2021,-1,0,1.1002,-1,0.5541766871
2021,1,1,0.8874,1,2.39108888
2021,0,0,2.3051,1,1.520756606
2021,0.5,1,1.2958,1,1.521904004
2021,1,1,0.9551,1,1.637728279
2021,0.5,0,2.9539,-1,2.100503217
2021,-0.5,0,1.1701,-1,0.8825225975
2021,1.5,1,0.9026,-1,1.161587228
2021,0,0,1.4376,1,0.8715525743
2021,-0.5,0,3.0103,-1,0.8065004661
2021,-1.5,0,2.0213,1,0.7824421257
2021,0,0,3.1973,-1,-0.3208651061
2021,-0.5,0,0.8107,-1,0.02564588827
2021,1.5,1,1.034,1,-0.1548814909
2021,-1,1,1.1181,1,-0.010193755
2021,-5,0,2.0863,-1,-0.3121399174
2021,-0.5,0,1.974,1,-0.317431706
2021,-0.5,0,3.3313,1,0.001630443324
2021,1,1,1.0925,1,0.2323469873
2021,-0.5,0,0.6956,-1,-0.2675123119
2021,0,1,2.3077,1,-0.1862825548
2021,-0.5,1,0.8875,1,-0.08868561682
2021,0.5,1,2.4085,1,-0.00900312511
2021,-0.5,1,1.3243,1,-0.1919633727
2022,0,1,2.6654,1,0.2073388321
2022,-0.5,0,1.41,-1,0.5179568533
2022,-1,0,1.3837,-1,0.1285163914
2022,0.5,0,2.2661,-1,-0.1040549164
2022,-1.5,0,2.0635,-1,0.09240386533
2022,-0.5,0,2.023,-1,-0.2688230737
2022,0.5,1,2.297,1,-0.1970142172
2022,-0.5,0,2.8739,-1,0.05540683022
2022,-1,0,2.5228,1,0.06997710471
2022,-0.5,0,2.6618,1,0.1709915982
2022,0.5,1,2.2488,-1,0.01149627863
2022,-0.5,0,1.9389,1,-0.2583974065
2022,0,0,1.6834,1,-0.1200281877
2022,1,1,1.2202,-1,-0.6073487536
2022,0,1,2.5142,-1,-0.1030266131
2022,-0.5,0,1.8017,-1,0.1235208621
2022,1,1,1.6342,1,0.541331116
2022,-1,0,1.5728,-1,0.3080839245
2022,0,0,2.3527,-1,-0.004453030434
2022,0.5,1,2.2657,-1,-0.07102918791
2022,1.5,1,1.7316,-1,0.458162957
2022,0,0,1.1594,1,-0.04333194476
2022,1.5,1,1.5513,1,0.09960023844
2022,-0.5,0,3.24,1,0.1308840376
2022,1,1,2.6518,1,0.350813281
2022,0.5,1,2.7174,1,0.122345768
2022,0.5,1,1.8529,-1,0.5539785573
2022,-1.5,0,2.315,1,0.495230682
2022,-1.5,0,1.0253,-1,-0.3186776574
2022,5,1,1.5868,1,0.3080795162
2022,0.5,1,2.2435,1,0.09911166452
2022,1,0,2.6899,-1,0.4136671786
2022,0,0,2.6986,-1,0.4403621221
2022,1,1,1.6378,-1,0.5226712088
2022,1.5,0,2.7428,-1,0.6124869155
2022,0.5,1,2.6011,1,-0.1685202903
2022,1.5,1,1.4244,-1,-0.3205922986
2022,0.5,1,2.3113,1,-0.1662578404
2022,1,0,2.8223,-1,-0.7669513706
2022,0,0,2.5511,-1,-1.199918848
2022,0,1,2.4298,-1,-0.3295109917
2022,0,0,2.0959,-1,-0.3273554742
2022,-1,0,1.8627,1,-0.5026707119
2022,-5,0,1.5205,-1,-0.2156436139
2022,0.5,0,2.906,-1,-0.7018955946
2022,-0.5,0,1.1623,1,0.003519603898
2022,-1.5,0,1.7651,-1,-0.0620102288
2022,-5,0,1.6529,1,-0.2515162569
2022,-0.5,0,3.061,1,-0.1700005872
2022,0,0,3.5938,-1,0.178843556
2022,0,0,2.9261,1,0.1522042524
2022,-0.5,0,3.3447,1,0.1691143133
2022,-1,0,1.6076,1,-0.2768848052
2022,-1.5,0,1.4819,1,0.3114729592
2022,-1.5,0,1.4203,-1,0.2485437957
2022,0.5,1,2.3443,1,-0.453318475
2022,0,1,2.6298,1,-0.4439796711
2022,-0.5,0,2.8209,-1,-0.08627664045
2022,-0.5,0,1.3144,-1,-0.184770251
2022,0,0,2.137,-1,-0.1350212901
2022,0.5,0,2.2739,1,-0.377557308
2022,-1,0,1.9005,-1,0.1738221787
2022,1,1,2.718,1,0.1279341065
2022,0.5,0,1.4407,-1,-0.04324896303
2022,-1,0,1.3053,1,-0.2346629555
2022,-0.5,0,1.853,-1,0.002293657355
2022,0.5,1,2.8069,1,-0.1814903517
2022,1.5,1,2.2296,1,0.02341809757
2022,0.5,0,2.0642,-1,-0.01027642477
2022,-0.5,0,2.4284,-1,0.009599622405
2022,0.5,0,2.7477,1,0.03131605348
2022,-0.5,0,1.468,1,-0.08575226605
2022,0,1,2.4743,1,-0.3938911255
2022,-1,0,1.517,1,-0.1749537497
2022,5,1,2.2858,-1,-0.01510992201
2022,-1.5,0,1.3596,1,0.1098137577
2022,1,1,2.4877,-1,-0.06019455239
2022,-1.5,0,1.2203,1,-0.08799526513
2022,1.5,1,2.7528,1,-0.1572145575
2022,1.5,1,2.7178,-1,-0.04667668184
2022,1,1,2.1733,1,-0.3012532342
2022,-1,0,1.8254,1,-0.2840001753
2022,0,0,2.6343,-1,-0.4345525432
2022,-1,0,1.9442,-1,-0.2370288429
2022,-0.5,0,2.0519,-1,-0.3574358272
2022,1,1,1.7844,-1,-0.4413886789
2022,-1,0,1.2594,1,-0.3043468917
2022,5,1,1.0001,-1,-0.2267689048
2022,1,1,2.7959,1,-0.3826765744
2022,-0.5,0,1.4022,-1,-0.4560890419
2022,1,1,1.7353,1,-0.4319693381
2022,0,0,2.3567,1,-0.5457837462
2022,-1,0,1.5714,-1,-0.3601165123
2022,-1.5,0,1.1424,1,-0.7497280259
2022,0.5,1,2.5248,1,-0.2486288069
2022,-1,0,2.4189,1,-0.04504120373
2022,-1,0,1.7199,-1,-0.4277113149
2022,0,0,2.8109,-1,-0.5319620683
2022,1.5,1,1.5458,1,-0.5451137198
2022,0,1,2.5734,1,0.009255184502
2022,-0.5,0,1.9501,1,0.1716006101
2022,0,0,1.2033,1,-0.2123018988
2022,0.5,1,1.2615,-1,-0.3724804317
2022,0,0,3.1202,-1,-0.3205109037
2022,0,0,1.7749,-1,-0.4460273813
2022,-0.5,0,1.5355,1,-0.322100265
2022,0.5,1,1.6432,-1,-0.8276234961
2022,-1.5,0,1.7083,1,-0.3547717501
2022,-0.5,0,1.7668,1,0.0719691702
2022,0.5,1,1.8981,1,-0.4117607753
2022,0,0,1.1546,1,-0.2266179906
2022,-1.5,0,1.5475,-1,-0.4302285165
2022,-5,0,1.3934,-1,-0.6956523923
2022,-1,0,1.3004,1,0.02933364978
2022,0.5,1,3.417,-1,-0.05515477775
2022,-5,0,1.2373,1,0.1235478169
2022,0,1,2.4636,1,-0.220811
2022,1.5,1,1.9402,1,-0.7520697025
2022,-0.5,0,1.9957,-1,-1.857602601
2022,-0.5,0,2.0643,1,-1.173012608
2022,-0.5,0,3.3725,-1,-0.08361978982
2022,1.5,1,1.1749,1,-0.08677603463
2022,0,0,1.7003,1,0.2151873515
2022,-0.5,0,2.7768,-1,0.3389355448
2022,1,1,1.4446,-1,0.6722364696
2022,0,0,2.9297,1,-0.3938000787
2022,0.5,0,2.7341,-1,-1.516402615
2022,0,0,2.767,1,-2.353199071
2022,-1,0,1.1335,-1,-0.5649234909
2022,0.5,1,3.4209,1,-0.2376602279
2022,0,0,2.7284,-1,0.3438885603
2022,1,1,2.052,-1,0.4309907615
2022,0.5,0,3.3782,-1,0.6312624108
2022,1,1,3.1029,1,0.6774451561
2022,1,0,3.0443,1,0.1606125576
2022,-0.5,0,1.9446,1,0.2550486244
2022,-1,0,1.5436,1,-0.09095472335
2022,1,1,2.4834,1,-1.32332127
2022,-0.5,0,1.3451,-1,0.1521904771
2022,0.5,1,2.9551,-1,-0.03395491784
2022,0,0,2.3136,-1,0.0545200275
2022,0,0,3.3113,1,-0.1971438607
2022,0.5,0,3.1109,1,-0.1283143394
2022,1,1,2.8567,-1,-0.2581534099
2022,-0.5,0,2.1157,1,-0.5288930661
2022,-1,0,1.4813,-1,-0.4581892185
2022,-1,0,1.9045,-1,-0.1099338988
2022,0.5,1,1.7951,1,0.1895172626
2022,1,1,2.0137,1,-0.4274475456
2022,1,1,1.5694,-1,-0.4462338308
2022,0,0,3.2374,1,-0.1505097998
2022,1.5,1,2.2378,-1,0.3368863255
2022,1.5,1,1.6177,-1,-0.1370175425
2022,5,1,1.2899,1,-0.1779456151
2022,-1,0,1.4934,-1,-0.3207729147
2022,-1.5,0,2.2977,-1,0.2249554257
2022,-0.5,0,1.7164,1,-0.2316998148
2022,0,0,1.2495,-1,-0.2943091435
2022,0,0,2.0736,-1,0.005525285271
2022,0.5,1,3.1197,-1,-0.05474532794
2024,0.5,1,2.0088,1,0.4425668451
2024,-0.5,1,1.8957,1,0.2968080156
2024,1.5,1,1.1746,1,0.7362350485
2024,1.5,1,1.3628,1,0.1060267204
2024,1.5,1,3.3861,-1,-0.2761279837
2024,-1,0,1.2968,-1,0.2834338769
2024,1,1,3.0074,-1,-0.5411621128
2024,1,1,1.1758,1,0.1555659015
2024,1,1,2.467,-1,-0.8578771191
2024,0.5,1,1.6001,1,-0.03215898177
2024,0,1,2.5826,1,1.00304913
2024,0.5,1,1.8261,-1,0.1759580328
2024,0,0,2.08,-1,-0.003308663414
2024,1,1,1.8835,1,0.5462064313
2024,-0.5,1,3.4154,-1,0.3920212578
2024,-0.5,1,1.9298,1,0.8025773627
2024,0.5,1,2.3211,-1,0.5790928326
