"Sub","Con","Pred","Cat_n","Choice","RT","Conf","Want2See","MotCon"
"2032","Coop","1",50,1,2.5015,3,1,TRUE
"2032","Coop","0",40,0,1.7827,4,0,TRUE
"2032","Coop","0",45,0,3.4781,3,0,TRUE
"2032","Coop","0",40,0,3.7311,2,0,TRUE
"2032","Coop","1",55,0,1.9422,3,1,FALSE
"2032","Coop","1",45,0,1.0406,5,1,FALSE
"2032","Coop","1",55,1,3.2583,3,1,TRUE
"2032","Coop","0",60,1,1.1487,3,0,FALSE
"2032","Coop","0",50,0,1.0043,3,0,TRUE
"2032","Coop","0",60,1,1.7747,4,0,FALSE
"2032","Coop","0",60,1,0.7816,5,0,FALSE
"2032","Comp","0",55,1,1.8588,3,1,TRUE
"2032","Comp","0",50,0,1.6681,3,1,FALSE
"2032","Comp","0",45,0,1.6617,4,1,FALSE
"2032","Comp","0",50,0,1.2331,3,1,FALSE
"2032","Comp","1",60,1,2.3567,4,0,FALSE
"2032","Comp","1",45,0,0.9172,4,0,TRUE
"2032","Comp","0",50,1,3.1804,2,1,TRUE
"2032","Comp","1",45,0,1.6647,4,0,TRUE
"2032","Comp","0",55,1,1.977,3,1,TRUE
"2032","Comp","1",65,1,1.5101,5,0,FALSE
"2032","Comp","0",45,0,1.154,5,1,FALSE
"2032","Comp","0",50,0,2.437,4,1,FALSE
"2032","Comp","1",55,1,1.9388,3,0,FALSE
"2032","Comp","1",0,0,1.0762,5,0,TRUE
"2032","Comp","1",60,1,1.3983,5,0,FALSE
"2032","Comp","1",55,1,1.255,4,0,FALSE
"2032","Comp","0",100,1,1.138,5,1,TRUE
"2032","Comp","1",50,1,3.1351,2,0,FALSE
"2032","Comp","1",40,0,1.1491,5,0,TRUE
"2032","Comp","0",35,0,2.1429,4,1,FALSE
"2032","Comp","1",50,0,1.8475,3,0,TRUE
"2032","Comp","0",55,1,1.2489,3,1,TRUE
"2032","Comp","1",40,0,0.984,5,0,TRUE
"2032","Comp","1",50,1,2.7553,3,0,FALSE
"2032","Comp","1",40,0,0.88,4,0,TRUE
"2032","Comp","1",50,1,2.4056,3,0,FALSE
"2032","Comp","0",45,0,3.2875,2,1,FALSE
"2032","Comp","0",40,0,1.5944,4,1,FALSE
"2032","Comp","0",50,1,3.1782,2,1,TRUE
"2032","Comp","0",50,0,1.0162,5,1,FALSE
"2032","Comp","0",65,1,1.0731,5,1,TRUE
"2032","Comp","0",55,1,3.3704,3,1,TRUE
"2032","Comp","0",35,0,1.0079,4,1,FALSE
"2032","Comp","1",55,0,3.8729,1,0,TRUE
"2032","Comp","0",40,0,1.3848,3,1,FALSE
"2032","Comp","1",45,0,1.1264,5,0,TRUE
"2032","Comp","0",65,1,1.2834,5,1,TRUE
"2032","Comp","1",45,0,3.5395,2,0,TRUE
"2032","Comp","0",55,1,1.4286,3,1,TRUE
"2032","Comp","0",40,0,1.0146,4,1,FALSE
"2032","Coop","0",50,0,2.2515,3,0,TRUE
"2032","Coop","1",60,1,2.2194,3,1,TRUE
"2032","Coop","1",50,0,1.2316,4,1,FALSE
"2032","Coop","0",50,0,2.2341,3,0,TRUE
"2032","Coop","1",0,0,1.2358,5,1,FALSE
"2032","Coop","0",55,1,1.6981,5,0,FALSE
"2032","Coop","0",40,0,1.2178,4,0,TRUE
"2032","Coop","1",50,1,3.1184,2,1,TRUE
"2032","Coop","1",55,1,2.6305,3,1,TRUE
"2032","Coop","1",45,0,3.4856,2,1,FALSE
"2032","Coop","1",40,0,0.9052,5,1,FALSE
"2032","Coop","0",50,1,3.0591,2,0,FALSE
"2032","Coop","0",35,0,1.358,4,0,TRUE
"2032","Coop","1",60,1,1.3691,5,1,TRUE
"2032","Coop","0",45,0,2.5117,4,0,TRUE
"2032","Coop","0",100,1,1.1257,5,0,FALSE
"2032","Coop","1",55,1,2.6726,4,1,TRUE
"2032","Coop","0",65,1,2.5391,3,0,FALSE
"2032","Coop","1",55,1,3.5409,3,1,TRUE
"2032","Coop","0",65,1,1.2848,4,0,FALSE
"2032","Coop","1",45,0,1.1509,5,1,FALSE
"2032","Coop","1",50,1,1.5141,4,1,TRUE
"2032","Coop","0",60,1,1.4444,5,0,FALSE
"2032","Coop","1",50,0,1.5633,3,1,FALSE
"2032","Coop","0",65,1,1.7307,5,0,FALSE
"2032","Coop","0",45,0,0.9531,4,0,TRUE
"2032","Coop","1",65,1,1.8935,5,1,TRUE
"2032","Coop","0",60,0,3.2595,3,0,TRUE
"2032","Coop","1",45,0,1.8497,3,1,FALSE
"2032","Coop","1",55,1,1.5408,4,1,TRUE
"2032","Coop","0",50,NA,NA,NA,0,NA
"2032","Coop","1",50,1,1.4896,2,1,TRUE
"2032","Coop","0",45,0,0.7917,3,0,TRUE
"2032","Coop","0",55,1,1.5113,4,0,FALSE
"2032","Coop","0",55,1,1.0007,5,0,FALSE
"2032","Coop","1",40,0,1.1743,5,1,FALSE
"2032","Coop","1",35,0,2.6538,3,1,FALSE
"2032","Coop","0",45,1,2.8617,3,0,FALSE
"2032","Coop","0",55,1,0.8618,5,0,FALSE
"2032","Coop","1",40,0,2.3176,4,1,FALSE
"2032","Comp","1",60,1,1.7481,4,0,FALSE
"2032","Comp","1",55,1,1.1338,4,0,FALSE
"2032","Comp","0",60,1,1.9345,4,1,TRUE
"2032","Comp","0",60,1,1.9104,4,1,TRUE
"2032","Comp","0",50,0,1.4755,4,1,FALSE
"2032","Comp","0",60,0,1.7502,2,1,FALSE
"2032","Comp","0",40,0,1.1868,5,1,FALSE
"2032","Comp","1",50,0,2.426,3,0,TRUE
"2032","Comp","1",35,0,0.8232,4,0,TRUE
"2032","Comp","0",45,0,3.0775,3,1,FALSE
"2032","Comp","1",35,0,1.1192,4,0,TRUE
"2032","Comp","1",50,1,2.529,3,0,FALSE
"2032","Comp","0",45,0,3.3726,2,1,FALSE
"2032","Comp","1",50,1,2.3819,2,0,FALSE
"2032","Comp","0",50,1,2.9167,2,1,TRUE
"2032","Comp","1",55,1,1.9303,3,0,FALSE
"2032","Comp","1",40,0,0.9048,4,0,TRUE
"2032","Comp","0",65,1,0.8582,5,1,TRUE
"2032","Comp","0",0,0,0.9325,5,1,FALSE
"2032","Comp","1",45,0,1.5361,3,0,TRUE
"2032","Comp","1",45,0,1.295,4,0,TRUE
"2032","Comp","0",60,1,1.3861,5,1,TRUE
"2032","Comp","1",55,0,3.0834,2,0,TRUE
"2032","Comp","1",100,1,0.9211,5,0,FALSE
"2032","Comp","0",45,0,0.8828,5,1,FALSE
"2032","Comp","1",65,1,1.5179,3,0,FALSE
"2032","Comp","1",60,1,1.4873,4,0,FALSE
"2032","Comp","0",60,1,1.2214,5,1,TRUE
"2032","Comp","1",40,0,1.5527,4,0,TRUE
"2032","Comp","0",40,0,1.9286,4,1,FALSE
"2032","Comp","0",55,1,2.4883,3,1,TRUE
"2032","Comp","1",50,0,1.6842,3,0,TRUE
"2032","Comp","1",60,1,3.3836,3,0,FALSE
"2032","Comp","1",65,1,1.1437,4,0,FALSE
"2032","Comp","0",35,0,1.1452,5,1,FALSE
"2032","Comp","1",45,0,2.6046,2,0,TRUE
"2032","Comp","0",55,1,1.5643,4,1,TRUE
"2032","Comp","1",55,0,2.5349,3,0,TRUE
"2032","Comp","1",35,0,1.074,5,0,TRUE
"2032","Comp","0",45,1,1.2435,4,1,TRUE
"2033","Comp","1",0,0,0.8396,5,0,TRUE
"2033","Comp","0",45,0,0.93,5,1,FALSE
"2033","Comp","0",50,0,1.3433,3,1,FALSE
"2033","Comp","0",55,0,1.1406,4,1,FALSE
"2033","Comp","0",40,0,0.6329,5,1,FALSE
"2033","Comp","0",35,0,0.7779,5,1,FALSE
"2033","Comp","1",45,0,1.0779,4,0,TRUE
"2033","Comp","1",35,0,0.7237,5,0,TRUE
"2033","Comp","0",40,0,0.6593,5,1,FALSE
"2033","Comp","1",45,0,0.9139,4,0,TRUE
"2033","Comp","0",50,0,1.298,4,1,FALSE
"2033","Comp","0",65,1,1.2006,4,1,TRUE
"2033","Comp","0",50,1,2.5674,3,1,TRUE
"2033","Comp","1",40,0,0.7597,5,0,TRUE
"2033","Comp","1",45,0,1.0739,5,0,TRUE
"2033","Comp","1",55,1,1.8635,4,0,FALSE
"2033","Comp","1",45,0,1.2022,4,0,TRUE
"2033","Comp","0",55,0,1.6557,3,1,FALSE
"2033","Comp","0",60,1,1.2908,4,1,TRUE
"2033","Comp","0",55,1,1.1354,5,1,TRUE
"2033","Comp","1",45,0,0.7107,4,0,TRUE
"2033","Comp","0",65,1,1.3582,5,1,TRUE
"2033","Comp","0",60,1,1.2157,5,1,TRUE
"2033","Comp","0",100,1,0.9615,5,1,TRUE
"2033","Comp","0",45,0,0.8483,5,1,FALSE
"2033","Comp","1",55,0,1.1941,4,0,TRUE
"2033","Comp","1",50,0,1.6898,3,0,TRUE
"2033","Comp","0",45,0,1.0466,4,1,FALSE
"2033","Comp","1",55,1,1.0751,4,0,FALSE
"2033","Comp","1",40,0,0.6845,5,0,TRUE
"2033","Comp","0",55,1,1.0002,5,1,TRUE
"2033","Comp","0",60,1,1.0675,5,1,TRUE
"2033","Comp","0",40,0,0.8152,5,1,FALSE
"2033","Comp","1",50,0,1.4882,5,0,TRUE
"2033","Comp","1",55,1,1.0237,4,0,FALSE
"2033","Comp","0",50,1,1.3463,4,1,TRUE
"2033","Comp","1",60,1,1.0291,4,0,FALSE
"2033","Comp","1",60,1,0.8958,5,0,FALSE
"2033","Comp","0",55,1,1.1491,4,1,TRUE
"2033","Comp","1",55,1,0.9044,5,0,FALSE
"2033","Coop","1",40,0,0.9157,5,1,FALSE
"2033","Coop","1",55,1,1.3196,4,1,TRUE
"2033","Coop","0",40,0,0.8088,5,0,TRUE
"2033","Coop","0",45,1,1.3575,4,0,FALSE
"2033","Coop","1",100,1,0.8423,5,1,TRUE
"2033","Coop","1",55,0,1.4996,3,1,FALSE
"2033","Coop","1",35,0,1.0407,5,1,FALSE
"2033","Coop","1",60,1,0.7853,5,1,TRUE
"2033","Coop","0",60,1,1.3347,5,0,FALSE
"2033","Coop","0",55,1,0.9034,5,0,FALSE
"2033","Coop","1",55,1,1.5208,5,1,TRUE
"2033","Coop","0",55,1,1.4288,5,0,FALSE
"2033","Coop","1",45,0,0.9976,5,1,FALSE
"2033","Coop","1",35,0,0.9711,5,1,FALSE
"2033","Coop","1",50,1,0.7454,4,1,TRUE
"2033","Coop","0",40,0,0.687,5,0,TRUE
"2033","Coop","1",40,0,0.8127,4,1,FALSE
"2033","Coop","1",45,1,1.5474,4,1,TRUE
"2033","Coop","1",55,1,0.8611,5,1,TRUE
"2033","Coop","0",40,0,0.686,5,0,TRUE
"2033","Coop","0",65,1,0.8836,5,0,FALSE
"2033","Coop","1",50,0,2.0415,3,1,FALSE
"2033","Coop","0",0,0,0.7817,5,0,TRUE
"2033","Coop","1",50,1,0.9956,4,1,TRUE
"2033","Coop","0",50,1,1.6296,4,0,FALSE
"2033","Coop","1",45,1,1.7135,3,1,TRUE
"2033","Coop","1",50,1,0.9994,5,1,TRUE
"2033","Coop","0",55,1,0.8331,5,0,FALSE
"2033","Coop","1",40,0,0.6067,5,1,FALSE
"2033","Coop","0",45,0,1.1201,5,0,TRUE
"2033","Coop","0",40,0,0.5756,5,0,TRUE
"2033","Coop","1",65,1,0.7975,5,1,TRUE
"2033","Coop","0",35,0,0.6256,5,0,TRUE
"2033","Coop","0",35,0,0.6708,5,0,TRUE
"2033","Coop","1",55,1,0.8347,5,1,TRUE
"2033","Coop","1",60,1,1.0244,5,1,TRUE
"2033","Coop","1",40,0,0.8168,5,1,FALSE
"2033","Coop","1",50,0,0.832,5,1,FALSE
"2033","Coop","1",35,0,0.8465,5,1,FALSE
"2033","Coop","1",60,1,0.7581,5,1,TRUE
"2033","Comp","1",35,0,1.2095,5,0,TRUE
"2033","Comp","1",65,1,0.858,5,0,FALSE
"2033","Comp","0",55,1,1.0408,5,1,TRUE
"2033","Comp","0",60,1,0.8105,5,1,TRUE
"2033","Comp","1",40,0,0.9349,5,0,TRUE
"2033","Comp","0",40,0,0.5385,5,1,FALSE
"2033","Comp","1",45,0,0.7488,4,0,TRUE
"2033","Comp","0",50,1,1.1252,5,1,TRUE
"2033","Comp","1",50,1,1.2413,4,0,FALSE
"2033","Comp","0",45,1,1.1451,5,1,TRUE
"2033","Comp","1",50,1,0.9028,5,0,FALSE
"2033","Comp","0",0,0,0.6151,5,1,FALSE
"2033","Comp","1",55,1,0.8674,5,0,FALSE
"2033","Comp","0",60,1,0.6163,5,1,TRUE
"2033","Comp","0",45,0,0.9771,5,1,FALSE
"2033","Comp","0",35,0,0.6857,5,1,FALSE
"2033","Comp","0",50,1,1.0136,4,1,TRUE
"2033","Comp","1",40,0,1.383,4,0,TRUE
"2033","Comp","0",55,1,1.2516,5,1,TRUE
"2033","Comp","0",40,0,0.9701,5,1,FALSE
"2033","Comp","1",40,0,1.4338,4,0,TRUE
"2033","Comp","1",60,1,0.8239,5,0,FALSE
"2033","Comp","1",50,1,1.6501,5,0,FALSE
"2033","Comp","0",50,0,1.2815,4,1,FALSE
"2033","Comp","1",55,1,0.8905,5,0,FALSE
"2033","Comp","1",60,1,0.9805,5,0,FALSE
"2033","Comp","1",45,1,1.327,3,0,FALSE
"2033","Comp","1",100,1,0.9693,5,0,FALSE
"2033","Comp","1",65,1,1.084,5,0,FALSE
"2033","Comp","0",65,1,0.9975,5,1,TRUE
"2033","Comp","0",45,1,1.0973,5,1,TRUE
"2033","Comp","0",35,0,0.7868,5,1,FALSE
"2033","Comp","1",60,1,0.8057,5,0,FALSE
"2033","Comp","1",35,0,0.8778,5,0,TRUE
"2033","Comp","0",45,0,0.8886,4,1,FALSE
"2033","Comp","1",50,1,1.098,4,0,FALSE
"2033","Comp","1",50,1,0.8475,5,0,FALSE
"2033","Comp","1",65,1,0.6329,5,0,FALSE
"2033","Comp","0",50,1,1.1662,5,1,TRUE
"2033","Comp","1",50,1,1.9497,4,0,FALSE
"2033","Coop","0",65,1,0.7831,5,0,FALSE
"2033","Coop","0",100,1,0.8275,5,0,FALSE
"2033","Coop","0",55,0,1.6697,4,0,TRUE
"2033","Coop","0",45,0,1.0551,4,0,TRUE
"2033","Coop","0",50,0,0.9385,3,0,TRUE
"2033","Coop","1",55,1,0.8367,5,1,TRUE
"2033","Coop","1",65,1,1.017,5,1,TRUE
"2033","Coop","1",65,1,0.7912,5,1,TRUE
"2033","Coop","0",45,1,1.2116,5,0,FALSE
"2033","Coop","1",45,1,0.927,4,1,TRUE
"2033","Coop","0",50,1,0.6705,5,0,FALSE
"2033","Coop","1",50,1,1.3888,4,1,TRUE
"2033","Coop","1",45,0,0.8331,5,1,FALSE
"2033","Coop","0",45,1,1.8578,3,0,FALSE
"2033","Coop","0",60,1,0.7953,5,0,FALSE
"2033","Coop","0",50,0,1.4444,3,0,TRUE
"2033","Coop","1",50,1,2.0279,3,1,TRUE
"2033","Coop","0",55,1,1.1827,5,0,FALSE
"2033","Coop","0",60,1,1.1657,5,0,FALSE
"2033","Coop","1",60,1,0.6142,5,1,TRUE
"2033","Coop","1",0,0,0.8273,5,1,FALSE
"2033","Coop","1",45,1,1.5564,3,1,TRUE
"2033","Coop","0",50,1,1.4031,3,0,FALSE
"2033","Coop","1",55,1,0.7526,5,1,TRUE
"2033","Coop","0",50,1,1.3895,5,0,FALSE
"2033","Coop","0",50,1,1.0587,5,0,FALSE
"2033","Coop","1",60,1,1.3485,5,1,TRUE
"2033","Coop","0",40,1,1.06,4,0,FALSE
"2033","Coop","1",45,0,1.298,3,1,FALSE
"2033","Coop","1",50,1,0.8408,5,1,TRUE
"2033","Coop","0",45,1,1.0744,5,0,FALSE
"2033","Coop","0",60,1,0.7048,5,0,FALSE
"2033","Coop","1",40,1,1.2809,4,1,TRUE
"2033","Coop","0",65,1,0.7857,5,0,FALSE
"2033","Coop","0",60,1,0.7148,5,0,FALSE
"2033","Coop","0",50,1,1.273,5,0,FALSE
"2033","Coop","0",55,1,0.8076,5,0,FALSE
"2033","Coop","0",45,0,0.9781,4,0,TRUE
"2033","Coop","0",55,1,0.7887,5,0,FALSE
"2033","Coop","0",35,0,0.827,5,0,TRUE
"2034","Coop","1",40,1,1.1345,3,1,TRUE
"2034","Coop","0",35,0,1.1888,4,0,TRUE
"2034","Coop","1",50,1,1.1674,4,1,TRUE
"2034","Coop","0",45,0,1.9551,4,0,TRUE
"2034","Coop","1",60,1,1.0673,5,1,TRUE
"2034","Coop","0",40,0,1.9891,3,0,TRUE
"2034","Coop","0",40,0,1.576,5,0,TRUE
"2034","Coop","0",50,0,2.2339,2,0,TRUE
"2034","Coop","1",45,1,2.3237,3,1,TRUE
"2034","Coop","0",100,1,3.3921,5,0,FALSE
"2034","Coop","1",55,1,1.5041,5,1,TRUE
"2034","Coop","0",40,0,1.2509,5,0,TRUE
"2034","Coop","0",45,0,1.7985,3,0,TRUE
"2034","Coop","1",55,1,1.0882,4,1,TRUE
"2034","Coop","0",0,0,1.548,5,0,TRUE
"2034","Coop","0",65,1,2.0764,3,0,FALSE
"2034","Coop","1",40,1,2.5209,2,1,TRUE
"2034","Coop","1",50,1,1.3459,5,1,TRUE
"2034","Coop","1",65,1,1.1218,5,1,TRUE
"2034","Coop","0",65,1,2.0247,5,0,FALSE
"2034","Coop","0",45,0,1.1509,5,0,TRUE
"2034","Coop","1",55,1,1.1741,4,1,TRUE
"2034","Coop","1",60,1,0.9503,5,1,TRUE
"2034","Coop","0",50,0,2.3396,4,0,TRUE
"2034","Coop","1",65,1,1.3108,5,1,TRUE
"2034","Coop","1",35,0,2.3072,3,1,FALSE
"2034","Coop","1",60,1,1.2192,4,1,TRUE
"2034","Coop","1",55,1,0.8648,5,1,TRUE
"2034","Coop","0",55,0,2.4846,5,0,TRUE
"2034","Coop","0",55,0,1.4075,4,0,TRUE
"2034","Coop","0",55,0,1.2753,4,0,TRUE
"2034","Coop","0",40,0,0.9075,5,0,TRUE
"2034","Coop","0",60,0,1.8864,2,0,TRUE
"2034","Coop","1",55,1,1.4733,5,1,TRUE
"2034","Coop","0",55,0,1.8158,2,0,TRUE
"2034","Coop","0",55,1,1.9482,4,0,FALSE
"2034","Coop","0",65,1,2.3031,5,0,FALSE
"2034","Coop","1",45,1,2.1851,5,1,TRUE
"2034","Coop","1",50,1,0.8218,5,1,TRUE
"2034","Coop","0",55,0,1.5726,5,0,TRUE
"2034","Comp","0",45,1,1.6191,3,1,TRUE
"2034","Comp","0",45,1,1.4535,4,1,TRUE
"2034","Comp","1",50,0,1.2439,3,0,TRUE
"2034","Comp","0",50,1,0.9904,3,1,TRUE
"2034","Comp","0",40,1,1.2333,1,1,TRUE
"2034","Comp","1",40,0,0.8627,1,0,TRUE
"2034","Comp","0",55,1,1.2908,3,1,TRUE
"2034","Comp","1",65,0,2.0839,1,0,TRUE
"2034","Comp","0",50,1,1.1913,1,1,TRUE
"2034","Comp","0",45,1,1.2367,1,1,TRUE
"2034","Comp","1",45,0,0.7757,1,0,TRUE
"2034","Comp","1",50,0,2.0223,3,0,TRUE
"2034","Comp","1",50,0,0.9826,1,0,TRUE
"2034","Comp","1",35,0,1.2181,5,0,TRUE
"2034","Comp","1",55,0,1.1127,3,0,TRUE
"2034","Comp","1",0,0,1.5649,5,0,TRUE
"2034","Comp","1",40,0,1.4338,5,0,TRUE
"2034","Comp","1",55,0,1.049,3,0,TRUE
"2034","Comp","0",40,1,0.9252,4,1,TRUE
"2034","Comp","1",50,0,1.0819,2,0,TRUE
"2034","Comp","1",50,0,0.8607,3,0,TRUE
"2034","Comp","0",55,1,1.2842,1,1,TRUE
"2034","Comp","0",40,1,1.2608,1,1,TRUE
"2034","Comp","1",55,0,1.342,1,0,TRUE
"2034","Comp","0",60,1,0.8187,4,1,TRUE
"2034","Comp","0",40,1,0.891,1,1,TRUE
"2034","Comp","0",65,1,0.9653,5,1,TRUE
"2034","Comp","0",55,1,0.8139,5,1,TRUE
"2034","Comp","0",0,1,1.3955,1,1,TRUE
"2034","Comp","0",40,1,1.2106,1,1,TRUE
"2034","Comp","1",40,0,0.7601,4,0,TRUE
"2034","Comp","0",55,1,1.4786,5,1,TRUE
"2034","Comp","1",60,0,0.9074,1,0,TRUE
"2034","Comp","1",50,0,0.7276,1,0,TRUE
"2034","Comp","0",50,1,0.8658,3,1,TRUE
"2034","Comp","0",45,1,1.4279,5,1,TRUE
"2034","Comp","0",55,1,0.8068,4,1,TRUE
"2034","Comp","1",45,0,0.4877,5,0,TRUE
"2034","Comp","0",60,1,0.7625,5,1,TRUE
"2034","Comp","1",55,0,0.9591,3,0,TRUE
"2034","Coop","1",60,1,1.5793,5,1,TRUE
"2034","Coop","0",60,1,2.0933,4,0,FALSE
"2034","Coop","1",100,1,1.0636,5,1,TRUE
"2034","Coop","1",55,1,0.9732,5,1,TRUE
"2034","Coop","1",65,1,0.6255,5,1,TRUE
"2034","Coop","1",50,1,1.7945,4,1,TRUE
"2034","Coop","0",60,1,2.0654,3,0,FALSE
"2034","Coop","1",60,1,2.0092,4,1,TRUE
"2034","Coop","0",45,1,3.2807,5,0,FALSE
"2034","Coop","1",45,1,1.4019,3,1,TRUE
"2034","Coop","0",45,0,2.5284,4,0,TRUE
"2034","Coop","0",45,0,1.8893,5,0,TRUE
"2034","Coop","1",50,1,1.0147,5,1,TRUE
"2034","Coop","0",50,0,1.9422,4,0,TRUE
"2034","Coop","0",50,0,2.2955,4,0,TRUE
"2034","Coop","0",45,0,1.6291,5,0,TRUE
"2034","Coop","0",40,0,1.3404,5,0,TRUE
"2034","Coop","0",60,1,2.8767,4,0,FALSE
"2034","Coop","1",45,0,2.0915,5,1,FALSE
"2034","Coop","0",50,0,1.5095,5,0,TRUE
"2034","Coop","0",35,0,1.0877,5,0,TRUE
"2034","Coop","1",45,1,2.74,3,1,TRUE
"2034","Coop","1",0,0,1.6546,5,1,FALSE
"2034","Coop","1",40,1,3.1771,2,1,TRUE
"2034","Coop","1",40,0,1.0259,5,1,FALSE
"2034","Coop","1",50,1,1.8889,5,1,TRUE
"2034","Coop","1",50,1,2.1079,4,1,TRUE
"2034","Coop","0",50,0,2.259,4,0,TRUE
"2034","Coop","0",60,1,2.2727,5,0,FALSE
"2034","Coop","0",35,0,0.9107,5,0,TRUE
"2034","Coop","1",45,1,3.2678,2,1,TRUE
"2034","Coop","1",55,1,1.7994,4,1,TRUE
"2034","Coop","0",50,0,1.5904,2,0,TRUE
"2034","Coop","0",50,0,1.7243,3,0,TRUE
"2034","Coop","1",50,1,1.7269,5,1,TRUE
"2034","Coop","1",40,0,2.8071,4,1,FALSE
"2034","Coop","1",35,0,1.6744,5,1,FALSE
"2034","Coop","1",35,0,2.874,5,1,FALSE
"2034","Coop","0",55,0,1.5035,2,0,TRUE
"2034","Coop","1",45,0,3.6584,5,1,FALSE
"2034","Comp","1",55,1,1.4494,5,0,FALSE
"2034","Comp","1",50,1,0.9177,5,0,FALSE
"2034","Comp","1",45,1,2.0035,3,0,FALSE
"2034","Comp","0",100,1,1.4113,5,1,TRUE
"2034","Comp","1",60,1,1.8073,5,0,FALSE
"2034","Comp","0",50,1,2.8375,4,1,TRUE
"2034","Comp","1",60,1,1.1673,4,0,FALSE
"2034","Comp","1",55,1,0.9306,5,0,FALSE
"2034","Comp","0",60,1,1.1659,5,1,TRUE
"2034","Comp","0",45,0,1.4958,5,1,FALSE
"2034","Comp","1",45,0,2.1901,5,0,TRUE
"2034","Comp","1",65,1,1.2152,5,0,FALSE
"2034","Comp","0",35,0,1.0427,5,1,FALSE
"2034","Comp","0",35,0,0.9362,5,1,FALSE
"2034","Comp","0",45,0,3.1448,3,1,FALSE
"2034","Comp","0",60,1,1.0154,5,1,TRUE
"2034","Comp","1",40,0,1.2729,5,0,TRUE
"2034","Comp","0",45,0,1.8622,5,1,FALSE
"2034","Comp","0",50,1,1.7661,4,1,TRUE
"2034","Comp","0",55,1,0.9089,4,1,TRUE
"2034","Comp","0",35,0,1.0914,4,1,FALSE
"2034","Comp","0",50,1,1.2657,4,1,TRUE
"2034","Comp","1",35,0,0.968,5,0,TRUE
"2034","Comp","0",65,1,1.2928,5,1,TRUE
"2034","Comp","0",55,1,1.5738,5,1,TRUE
"2034","Comp","0",50,1,1.9928,4,1,TRUE
"2034","Comp","1",45,0,1.4393,5,0,TRUE
"2034","Comp","0",50,1,1.2013,5,1,TRUE
"2034","Comp","1",65,1,1.4965,5,0,FALSE
"2034","Comp","1",45,1,1.506,5,0,FALSE
"2034","Comp","1",45,0,1.8927,5,0,TRUE
"2034","Comp","1",100,1,1.8743,5,0,FALSE
"2034","Comp","1",60,1,1.8259,5,0,FALSE
"2034","Comp","1",40,0,1.2299,5,0,TRUE
"2034","Comp","0",65,1,0.6855,5,1,TRUE
"2034","Comp","1",50,1,2.1968,4,0,FALSE
"2034","Comp","1",35,0,2.1181,5,0,TRUE
"2034","Comp","1",55,1,1.2652,5,0,FALSE
"2034","Comp","1",60,1,2.2395,4,0,FALSE
"2034","Comp","0",60,1,0.7127,5,1,TRUE
"2035","Comp","1",55,1,1.4318,4,0,FALSE
"2035","Comp","0",45,1,1.4161,4,1,TRUE
"2035","Comp","1",60,1,1.7335,5,0,FALSE
"2035","Comp","0",35,0,0.987,4,1,FALSE
"2035","Comp","1",45,1,2.3602,3,0,FALSE
"2035","Comp","1",50,1,1.7656,3,0,FALSE
"2035","Comp","0",60,1,1.1463,5,1,TRUE
"2035","Comp","1",60,1,1.7789,5,0,FALSE
"2035","Comp","0",60,1,1.0561,4,1,TRUE
"2035","Comp","1",65,1,1.0957,5,0,FALSE
"2035","Comp","0",55,1,1.0861,3,1,TRUE
"2035","Comp","0",35,0,0.9782,5,1,FALSE
"2035","Comp","1",40,0,1.3712,2,0,TRUE
"2035","Comp","0",55,0,2.0203,2,1,FALSE
"2035","Comp","1",40,1,1.4315,3,0,FALSE
"2035","Comp","0",55,1,1.2873,4,1,TRUE
"2035","Comp","1",45,1,1.8454,3,0,FALSE
"2035","Comp","1",35,0,1.4444,1,0,TRUE
"2035","Comp","1",45,1,1.835,4,0,FALSE
"2035","Comp","1",50,1,1.6847,5,0,FALSE
"2035","Comp","0",55,1,1.4594,5,1,TRUE
"2035","Comp","1",35,0,0.9829,4,0,TRUE
"2035","Comp","1",0,0,1.9091,5,0,TRUE
"2035","Comp","1",50,1,2.2593,3,0,FALSE
"2035","Comp","1",50,1,1.3438,4,0,FALSE
"2035","Comp","0",0,0,0.7334,5,1,FALSE
"2035","Comp","0",45,1,1.0188,3,1,TRUE
"2035","Comp","0",40,1,2.0515,3,1,TRUE
"2035","Comp","0",50,1,1.5038,4,1,TRUE
"2035","Comp","0",45,0,1.1319,3,1,FALSE
"2035","Comp","0",50,1,1.4022,4,1,TRUE
"2035","Comp","0",55,1,1.9218,5,1,TRUE
"2035","Comp","0",50,1,1.5734,3,1,TRUE
"2035","Comp","1",55,1,2.4448,5,0,FALSE
"2035","Comp","0",45,0,2.3688,3,1,FALSE
"2035","Comp","1",50,1,1.0902,4,0,FALSE
"2035","Comp","0",45,NA,NA,NA,1,NA
"2035","Comp","1",40,1,1.158,3,0,FALSE
"2035","Comp","0",50,1,2.1742,4,1,TRUE
"2035","Comp","1",45,1,1.0726,4,0,FALSE
"2035","Coop","0",50,1,1.332,4,0,FALSE
"2035","Coop","1",35,1,1.1475,3,1,TRUE
"2035","Coop","1",50,0,2.6039,2,1,FALSE
"2035","Coop","1",50,1,1.453,4,1,TRUE
"2035","Coop","0",40,0,2.6924,3,0,TRUE
"2035","Coop","0",40,1,1.8371,4,0,FALSE
"2035","Coop","0",50,1,1.6734,2,0,FALSE
"2035","Coop","1",55,1,1.5276,5,1,TRUE
"2035","Coop","0",40,0,1.2474,4,0,TRUE
