"DLPFC_cope","DLPFC_cope_scaled"
3996.828263,-0.7247233969
16115.86532,1.694421476
-24985.63945,-1.855830795
-24066.37,-0.3232116351
17011.24789,3.516347145
8241.096471,1.276689132
3272.074109,-1.038951766
13366.19983,0.7289642959
-8762.415145,-0.5504519848
-16284.17317,-1.230399301
-22334.40835,-1.852439984
-8106.736998,-0.5273543301
6921.472131,1.795152065
4169.417648,1.239206221
6847.933428,-0.01274411539
11632.16142,2.095401123
-5367.894955,-1.383375665
981.1117608,0.04485626301
591.418736,0.3892325525
-87.6842376,0.05093769825
11250.62276,2.373115089
-4415.026775,-0.1451814236
12917.99536,1.69692165
-18389.44352,-1.332069251
6118.89312,-1.185726209
9708.174904,0.6237285528
-7254.364275,-0.635606618
-10294.03539,-1.125559801
1005.038021,0.6409185238
-2609.878882,-0.6328193549
-203.2910703,0.9371428406
5234.962745,0.8068385033
1508.129345,0.06632651148
1279.461304,0.3593648608
-30065.54488,-3.488124211
-31769.37338,-3.391361399
5930.056868,0.6746404021
7199.42707,0.5421101493
14531.74354,1.674217077
3392.760256,0.4055676581
-1707.595609,-0.09096294672
11499.08638,0.9912130586
1448.88655,0.8055571693
-2250.43258,0.2706003741
-2402.359763,0.01027336088
-1011.312369,-0.4270318022
-9737.321313,-1.569475309
-622.3909423,0.05201124418
-20752.48401,-0.9264736292
-5181.923664,-0.06652581917
-14793.65546,-1.690751588
-11263.42909,-1.326531825
-623.3591619,-0.1202749019
-1913.262963,0.1650545269
4093.741614,0.1369318489
11787.97207,1.141498349
-1883.736063,0.341950774
-810.8204088,0.7111144011
-2132.336492,0.3633487502
-1871.665237,0.7084085916
9748.144304,1.293035092
-914.2519956,0.2299795865
15066.23663,1.30078027
1077.41184,-0.3074928321
13944.96602,0.2579708568
12003.14709,0.03967547657
17408.87285,-0.3162013938
10811.1671,-0.6435995171
-16859.97862,0.2721973899
3452.516569,1.116597497
5619.573297,1.35600655
946.1473741,0.8350152038
1724.383077,0.472335391
1852.614367,0.548861174
9815.053506,0.4192989435
16163.73985,-0.2374170101
-1300.284318,-0.2148850475
5971.584752,0.8996098731
7474.508816,0.8413610081
3291.088066,0.3870562006
4663.199644,0.8600023081
7018.215023,1.284110388
-14198.55429,-0.7748502486
-11385.50001,-0.8213281725
9937.708645,1.02349984
12325.06535,1.266846866
-13021.09537,-0.8534396776
-4095.409602,-0.06399331644
-2705.596917,1.062139984
-5119.337558,0.6135021287
-19092.53101,-2.975485999
-6068.513222,-1.020490128
-5428.360917,0.04557259241
1823.205102,1.201823748
-8017.867442,-0.7544653426
5207.753291,-0.4373905008
5470.149662,-0.078986898
3764.18764,0.06277674954
-2396.145074,-1.111366807
3322.369431,0.3113538642
12095.49744,0.9367062437
-2537.694075,-0.5504026249
3926.969475,0.754566507
9336.102619,1.25522938
-1427.2369,-0.6409043245
7775.692565,-0.5111596234
19366.26553,1.169838229
6431.374971,-1.122121539
-7236.968791,-0.6620947445
10456.2683,0.9321386645
7540.337222,1.274027747
6854.080224,0.9249612443
15627.36925,2.661659914
9019.81485,1.016805196
-20562.06775,-2.721205233
4396.625644,0.5054681953
25159.23063,4.469874488
-11166.79203,-2.694254314
-5102.652994,-1.851121294
9309.014608,-0.4311664204
2530.721709,-0.6051701425
-8992.446714,-1.664848015
-7802.546853,-0.6767624979
-6308.657356,-0.2580684777
1147.604195,0.6798651646
-21836.73572,-1.918708213
16445.17121,3.733275589
18894.23337,4.839826691
-9116.695819,-0.8918478677
-26108.68988,-2.383924533
-1655.908966,-0.670217502
-909.5529301,-0.6868293497
-6349.441041,-1.350869293
7759.273413,0.4412302497
9532.833818,0.3225454223
-5502.264764,-0.03663968435
1041.334835,-0.05459875349
5575.55424,0.1454683027
-1736.264484,-0.285794138
-10700.87815,0.457234852
-5357.327637,-0.2750612352
14745.61646,0.4057530287
2243.478498,0.1789744694
151.0957465,0.4643940125
-3703.061067,-0.9839133973
-3100.445247,-0.104120798
-25497.08634,-2.774643422
-17456.33266,-1.084655433
11266.6056,2.00230021
33389.4044,2.895460082
15645.93926,1.474827847
4559.766888,-0.753243903
2081.610781,-2.980143817
2907.557534,-0.2563589795
1026.917987,-1.652014214
232.1688048,-1.801540466
-11132.91717,-2.273643285
-7895.491028,-2.494901004
-2703.66453,-0.4553507821
-8660.88658,-1.030627949
-28781.87714,-2.339826937
-7985.862755,-0.150280764
-38.75652992,0.1122050531
2907.226593,0.8069881338
5605.422399,0.7929167021
7407.592658,0.8780981945
-4719.940998,-0.2498355004
3323.247155,0.6612163375
-23191.79148,-1.793927555
-17579.10956,-1.364847616
-13355.14797,-0.922611108
2310.535237,0.3644977731
-1407.612773,0.2781198943
-15717.07067,-0.6771557696
-15883.01249,-0.811343272
5461.511198,0.02605657191
-4198.400153,-0.7916359339
-2509.705769,0.1014226527
9749.413446,1.07290677
-343.5687143,-0.07992063939
7834.793508,1.156317135
8608.455411,0.9654145425
11410.73494,1.43283245
8123.961958,0.2467409592
-20758.35518,-1.453761563
8908.165581,1.931006292
-7694.808992,-0.2323157685
-4762.625172,-0.001702010124
-14075.34444,-0.04572529131
1447.247069,0.4025424834
-11287.41968,-0.7728975151
-5292.379909,-0.1347562676
5880.091612,0.4303795161
6070.537275,0.8185748549
8989.168871,1.50362708
-744.3040313,0.06259044017
-487.2839695,-0.03676146281
1157.581696,0.3167282313
6890.649789,0.8755609723
4926.618566,0.5755428181
-925.334957,0.643450848
6000.185024,1.000134687
-6748.717197,-1.604167856
-22952.52311,-2.115025789
-1060.002653,-0.05174619792
-3027.271765,-0.6810497456
521.2832023,0.1028464993
7806.148387,0.8871088387
-26055.54601,-2.344825757
-15782.67847,-1.362697147
-10842.0365,-0.9475013504
-12438.78394,-1.207125756
-8808.319068,-0.9720164821
-5162.113497,-0.476546476
5857.014179,0.7573044876
6609.40142,0.6713780753
4271.956087,0.4472219802
2004.650444,0.2657461708
-706.9444402,-0.03144814016
-6735.923377,-0.7158220172
6074.72982,0.653666714
8369.83553,0.8791112254
5715.657627,0.5731375528
-1980.318607,-0.2779097024
1201.296548,0.006729532054
3938.185962,0.4924279963
8247.445187,0.7854509035
468.7181616,0.02580671177
-6878.720833,-0.6499548716
-543.1159481,-0.01950162902
3236.39629,0.3810160827
-3850.296819,-0.5796756123
-7949.152254,-0.9021036195
466.4343206,-0.04089778327
-4232.143186,-0.4756018174
-2481.496939,-0.2981836625
4590.985434,0.3207263728
1366.23861,0.1609458736
-6489.959531,-0.5974697491
2854.648468,0.310581232
9136.487799,1.02128943
1970.779435,0.304478339
9699.098176,1.050081218
-1466.316092,-0.1708381916
901.2733393,0.2250601247
9415.519538,1.053188875
-4263.934975,-0.3154357613
-3205.255164,-0.2269252971
-28507.98927,-2.57400176
-24698.1518,-2.189457105
-8969.642978,-0.8060943073
-14894.22163,-1.6697685
-10320.3222,-1.090280004
-4053.467681,-0.4190660005
-932.9487867,0.004617124591
-72.36804518,-0.01350879087
4007.993407,0.4021835723
2726.084352,0.3399019266
1592.160047,0.2140584304
3196.917098,0.166568412
-2203.801545,-0.2358850688
920.3416514,0.02696624148
5459.807803,0.5224531071
-5837.061434,-0.5556408885
8406.022848,1.050831093
1872.8439,0.358220766
6002.539122,0.592187473
7724.687796,0.8507382514
-3444.571974,-0.2460352278
13634.46758,1.327200488
-6940.418588,-0.6377872366
13222.4768,1.498888196
5445.946656,0.7347226997
-2241.665526,-0.2111503264
-1288.267224,-0.2899578302
-10997.74165,-1.087103158
6795.176967,0.7010026974
2793.46096,0.2758450458
2071.217416,0.1212248578
8774.85571,0.7929872777
-6327.919716,-0.7528080164
-9058.716077,-0.7450529532
8024.22554,0.8710663135
384.2026794,0.04905597389
1979.085636,0.2270251396
-7088.85596,-0.6102841964
-2196.061425,-0.2342300861
1359.93146,0.3194134795
-27742.36077,-2.679510938
-18758.2907,-1.505333047
-10578.95287,-0.3077757344
-532.5658579,1.310067603
7707.983127,2.322318814
-12500.75128,-2.725800962
3558.752255,-0.389229407
1720.229718,-0.5888770395
-3580.933986,-1.034431027
8423.30878,0.6723144889
6181.207841,0.3729840527
7159.941525,0.7411214578
1432.21261,0.5737845325
2737.522537,0.2767569695
9539.867738,1.2164029
7670.570021,0.7769366506
673.6670971,0.1026862552
9105.147386,1.056429876
-7450.629207,-0.1210309547
12173.00194,1.20874819
-8674.248584,-0.9477691623
10944.93221,0.9554147856
4821.158297,0.2908764163
5926.834817,0.07105997219
4799.142513,-0.4201805489
-2210.872114,-1.334873884
1858.700188,-1.321436886
-3816.149848,-1.660948827
18664.76549,3.690695519
7102.214401,1.610666697
-481.102123,0.4458055334
2615.528271,0.5390152969
2175.124106,0.4559046136
8301.969203,0.8545432003
1948.174127,0.3468297129
-369.1062844,-0.535116736
9980.77494,0.8605022422
3734.340994,0.3610757573
5776.400461,0.588246553
-7744.801214,-1.044729076
-28546.20811,-2.313182621
-15108.84008,-1.344344786
-5555.3561,-0.3916322537
4155.914615,0.2579484701
-6211.298206,-0.8678452309
403.0197518,-0.3702639018
-7101.790354,-1.144735747
11647.35127,0.5906350056
-2446.620864,-0.4662040496
-2150.335339,-0.2693290985
-208.581783,0.03775616309
-149.7084585,0.281882533
-3579.02574,-0.256148144
-1043.342655,0.01811557105
-2392.470109,0.0785032245
2721.598929,0.3535982082
10400.14739,1.486594793
9257.868059,1.531619758
17085.14298,2.092855268
14988.06712,1.008787694
525.7752318,0.2146180952
4535.543735,0.5868532765
343.868879,-0.1150962262
1089.327022,0.4008341456
20151.41614,1.881110593
5159.376654,0.8559425818
14486.71006,1.479833599
11947.23932,1.168933638
-1850.427732,-0.4402070565
4436.355394,0.1468187686
7179.900773,0.375409953
3111.434039,0.5048801042
3157.923185,0.270251298
-9927.559353,-0.693843045
3603.471787,0.5368686428
-571.4912854,-0.764819922
3853.26622,-0.3557654385
-11612.4179,-0.9223196039
224.9769628,0.3771766152
3785.165265,0.1822091601
-20466.24825,-1.648928456
-11808.8065,-0.8271236051
-6545.955818,-0.6845656688
-15793.81499,-0.794347695
-10529.39986,-0.6867389824
-14838.82012,-0.2357902764
-5501.624244,0.02861817209
-1160.982957,0.315186627
-8351.236147,-0.5683245051
-1945.35495,-0.09238866141
2362.450099,0.2725733347
-5254.62284,-0.3198562863
-2413.741081,0.1709370205
-6817.225699,-0.174918898
5132.32563,1.284321436
-581.5204383,0.4770664634
-2406.571926,0.281305001
-9289.599038,-0.370670775
3260.075059,1.224061432
-3425.208227,0.1067441189
18566.21862,-2.94078141
14783.21422,-0.6188346927
6990.165482,-0.5236981925
13260.25089,0.5895677587
932.1715596,-0.2059848392
-7418.439658,-0.4667113024
-10670.979,-0.1143098621
2325.826628,1.018030351
-7288.155621,0.3818900634
7641.33517,0.7617170528
3290.773498,0.878132567
-2722.282873,0.3735714979
-5580.634324,-0.215909555
-475.6835049,0.6136865496
-5463.505444,0.09181159183
2260.021758,0.5660317195
-8444.112285,-2.069740389
-5242.6015,-0.6279770421
5729.660867,0.2251693125
916.5440747,0.3632718224
-42468.65892,-1.401902934
-8668.794142,-0.03694216819
-9133.628893,-0.8306436338
-2761.066913,-2.212382805
-14093.13404,-0.5314118699
-6577.512893,-0.1883603557
-11373.95848,-0.3763887738
-2320.402284,0.7787648169
-1634.943222,0.7511071872
-3025.595639,0.4320601482
5436.660786,1.212858486
-10586.44221,-0.5761866233
6724.270385,1.356358852
4377.24911,1.859315314
1023.475507,0.5621674025
11161.53775,-2.205819886
10762.99577,0.2047341082
-3929.364067,-1.575039265
6732.543028,0.0003198149527
10274.24,0.3006736263
-31753.93829,-1.335527662
-14081.05536,0.4553205311
-3012.008924,0.3383767902
5647.637358,0.7163935197
4301.523851,0.8617218864
5971.905657,1.358650441
1765.587793,0.7407131498
-5880.77913,0.132152489
-10395.68638,-0.3246714923
-8143.432583,-0.09300781845
1530.987064,0.9866082162
1310.130081,0.9165753535
-6584.39659,-0.2671235626
-7898.929185,-0.8788942331
6613.585256,0.6780542465
4634.369514,0.09419291622
1314.612099,0.1533381573
6816.296166,-0.03709961322
4670.959577,0.8619324607
10433.70675,1.180214885
-17130.20991,-2.304166554
-12602.99393,-1.710185894
-16917.1181,-1.835913516
-12151.83651,-1.150190461
-9291.620809,-0.1473459808
-8021.782277,0.1547123978
-10637.36554,-0.3177738458
-7138.241958,0.4919272899
-3730.67343,0.2511790837
-6693.230454,0.5693497384
5467.962384,1.712633348
6123.813405,1.041123788
-2331.932331,-1.631741066
10175.89296,0.6290737184
-20796.05619,0.2056115073
-32963.46129,-1.075194944
2963.235668,-0.5586246966
11118.27418,1.177860662
10292.64501,-0.01196989162
-4988.196275,-1.354841983
7790.908772,1.646859334
-4121.735043,-0.7940018954
4003.928824,0.2956606595
-5872.871877,-1.275836144
1591.367743,-1.052887562
1322.265054,-1.198778785
15911.05918,-0.6362829242
-28138.10723,1.444242409
-59602.97491,0.1983394192
-12092.35393,0.293961651
-1456.735976,0.1023714852
7182.26925,0.3039229809
7950.181194,0.5549667535
-11006.89966,-0.1634886977
-1254.873688,1.182305634
62.56360943,0.7880855856
6221.820161,-1.530674082
-276.4426195,-0.0311591759
-8483.430388,-0.01007461517
-2008.048141,0.9305632531
-25057.52763,-3.788681686
-18519.90344,-2.845123064
-1928.96583,-0.1962847356
1667.598502,-0.4686011199
13381.50451,0.699482148
-5671.820973,-0.9522217246
-9204.747422,-0.5991556204
-1507.551845,-0.1406704093
6761.926195,-0.2456977337
9547.210882,-0.01977922831
10519.1765,-0.4567559125
26895.87065,5.589975128
-31158.08292,-1.07236288
-21062.39507,-0.09105522169
20278.91531,3.497355455
-5696.243946,1.396194548
8972.597863,1.745416993
1113.158421,0.91685371
-11434.5217,-0.3621731678
5280.72443,-0.1270412092
-2403.375754,-0.9371954453
147.1432797,-1.44292219
1315.779612,-0.4428346136
3493.655383,-0.4451075458
-13563.81874,0.1658628801
-10293.16451,-0.6347212556
2273.359197,-0.5960998699
15379.8983,0.3262407675
7366.19008,-1.110694283
-57.93030837,-1.998715204
-1797.605496,-1.778410925
-1563.667173,-0.9762669565
3011.766709,-0.1576725141
-23322.35872,0.5041686321
-26913.94774,1.512505405
-341.0260805,0.5478580469
18307.78158,1.752464154
9016.998121,0.9336571301
3813.750906,0.8911084121
3448.505017,1.028347349
-6382.282592,-0.4341633531
-1524.339143,-0.3610298203
-3075.376591,-0.1840117877
-694.0674676,0.1303859499
-5281.261524,-0.06468164687
-304.6812167,-0.0472397347
8772.563047,0.4741474694
11635.95426,0.5764948465
-5297.413287,-0.7320574669
-3830.349378,-0.1636032526
671.0663079,-0.09164900787
10634.8793,0.8049208841
19195.46567,1.76658848
4020.727419,0.314855274
-7207.806337,-0.3167006813
-5465.686698,-0.07507944123
18525.86173,2.396522382
13998.8188,1.957871378
19804.55824,2.607340077
8340.980632,1.287433005
-24023.56186,-1.871073881
16950.53663,1.864726213
12296.23549,1.479023732
-4709.488993,-0.5297133153
4291.029679,0.1614681794
4452.478198,0.3100087732
5376.291747,0.6499784659
6839.999984,0.5892723909
453.0165128,-0.01373725045
-3740.564783,-0.444239926
-7595.466169,-0.7476910121
-1550.459998,0.01467316964
-1004.985845,-0.02807649453
-1694.412861,-0.04652421061
-2974.64784,-0.1114383036
4728.450919,0.5066764152
5754.183521,0.8804126786
-6474.548415,-0.3415495444
-5209.45816,-0.6132779244
-1640.216174,-0.2183490326
-16758.02858,-1.370307844
-5177.842674,0.4618496831
-15912.59071,-1.200180494
-16572.76313,-1.3026645
4685.679906,1.516385336
-8531.219081,-0.9751490248
13070.23822,1.568574997
4632.776175,0.1693471998
2234.708054,-0.03849258547
-4062.453327,-0.3984564397
13009.46715,2.200689289
8573.34618,0.8763130639
-2302.501257,0.1428539803
6266.197389,1.005356844
-233.7637747,1.044769105
7860.856321,2.134360304
-1059.906342,0.5714640135
26432.52525,3.209368782
4455.217434,0.6135732475
6412.373278,1.135021539
-11501.26724,-1.870805212
21517.61999,2.050927469
13571.00941,1.587760411
9211.613147,0.6469282362
-9807.432979,-1.221832311
10276.04672,1.223898628
474.517978,0.1910898136
10402.73733,1.284499001
11324.85737,1.630143711
6419.081671,1.067210804
-9775.778442,-0.7011956441
4550.888647,0.7342382509
-13996.20892,-1.048527054
5592.556957,0.7636114295
-9160.042963,-0.7603238273
2447.890029,0.6681077654
9040.699624,1.171728975
-9139.49472,-0.9603033035
-2406.436372,-0.1186965924
8316.730237,1.12780718
-8298.040783,-0.8989562752
-21053.75891,-2.460326763
-10067.70444,-0.9997056118
-25325.65538,-3.049387004
1766.277964,0.05249664162
-4713.539362,-0.4455182202
-13716.85924,-1.597454764
-16049.37127,-2.508982504
5557.953289,-0.2449108065
-5373.229661,-1.09175416
1829.893715,-0.01576098074
3561.547726,1.722684588
18618.11579,2.084755312
1158.907273,-0.2124189292
-13414.97559,-1.641566321
-3297.545331,-0.7193874924
-3529.218965,-0.5105887584
9606.842063,0.9847048615
2445.806614,0.3475804002
-2719.46561,-0.04576583364
4362.341606,0.5249725939
-20959.07536,-2.47402332
-6926.677048,-0.04185661243
13276.24458,1.083941225
-4107.07314,-0.1406832979
-5315.373151,-0.972767657
6301.746629,0.1015026891
-1734.005963,-1.656736415
4120.555698,0.1581761403
6162.864424,0.9939011992
-7848.97181,-0.2689230118
-12770.61039,-1.153239246
-11813.81672,-1.131536952
14117.10081,1.785656747
-793.5486236,0.1085267391
-2365.953369,-0.4962126039
5453.190776,0.3169165809
-7236.79666,-0.7058999762
-837.2897626,0.07579994026
4732.053391,0.6054487613
-24631.95124,-2.354444912
-12500.39813,-2.291013868
-16848.76707,-4.019046607
-23607.85536,-5.788585854
16684.51988,5.301556615
10719.20782,2.765369294
-20023.32676,-1.695150016
15844.33291,1.939948426
11377.39605,1.931047148
23901.12979,4.682972675
-791.3944756,1.964351322
19812.05416,3.078922938
7490.967952,2.67101783
-9159.128488,-0.9182331141
-3943.311531,-1.672849313
-11113.14094,-4.91286284
-5654.797185,-1.307823089
21488.07591,2.337941663
2633.244166,0.4297405241
14093.35533,2.515423137
13759.02611,2.55839357
24868.24245,3.523258104
-5312.988663,-1.380330986
899.5736856,-0.007998133747
-9979.757199,-1.175120409
606.3907341,-1.792285406
15676.23371,2.402407367
10272.70225,1.468484329
11656.46871,1.579385259
-3703.277124,-0.9344782085
3776.407221,-0.5836588707
-27463.02949,-2.932828141
-8590.320924,-1.350728044
3779.42504,-0.8575350582
-6265.047762,0.06424071955
-21240.39503,-0.6456333429
4115.247655,0.8264685076
-5690.817558,0.1169775354
-17560.25949,-2.321403794
9506.2551,0.4992232954
-21152.98856,-1.738612211
-1240.49291,0.03156168794
-14756.91843,-1.07673053
1884.019319,0.3685076258
6121.24572,1.027578649
6874.977207,1.053780011
6377.411133,0.803078934
6198.198323,0.4431586074
9461.839188,0.7001959514
13211.38771,1.530066646
1237.808631,0.4239801285
1671.627671,0.2329397243
-19511.50467,-1.907971687
6619.846283,0.854772576
959.5940351,0.2849312947
7599.334556,0.9939475899
4994.141318,0.7527398451
14094.4441,1.690055747
-14483.27857,-1.180639441
2080.096095,0.2724394566
-4990.967814,-0.4794232522
-4190.800751,-0.5316471642
-14313.3119,-1.409325264
-29088.62345,-3.109641843
-2890.227312,-0.6468434835
-3656.318189,-0.5065065465
9232.5602,1.05752029
-22831.47986,-1.667298051
-5530.25133,0.03360065903
-8235.264713,-0.5894067904
-1503.436825,-0.01669390376
3288.77509,0.260690761
-16429.56522,-1.722306314
2734.904544,0.1952127216
-10170.02803,-1.016513724
9074.169165,0.8376857213
-4130.307998,-0.4579322132
1911.004687,0.06517592748
-858.8769225,-0.172352225
8761.029925,1.29450151
-13196.90835,-0.08066818513
-25242.75936,-2.853685609
-15034.40173,-2.242301596
-4087.150152,-1.089107293
-3664.533004,-1.158604146
-8934.805545,-1.657329471
897.4626078,0.008016186925
-7068.370563,-0.9540548809
-15700.12428,-1.692539932
-8550.330487,-1.329535335
-355.6761781,0.3920258921
8672.384651,1.117653856
9340.106885,1.215312467
7573.401873,0.4797650453
-8853.535206,-1.35972162
8965.961817,0.9976493243
10961.53649,1.26132255
-5764.895307,-0.3616668122
14545.87866,1.898392298
4404.182357,0.7722803095
4663.074447,-1.369930615
-9673.237474,-1.713840054
21770.63972,0.9245016453
2894.108109,-0.7106895283
1250.365117,-0.3570647605
-16375.74944,-1.931847038
1104.410606,-0.06308627434
6442.289744,0.4560203953
910.1321468,0.1353952554
-2287.30082,-0.1987993084
6264.30119,0.4823103974
608.455812,0.1862395124
-793.2323294,0.07235727756
-17652.11114,-1.763065972
10925.47252,1.01916242
7334.829349,0.8958907854
-11682.76609,-0.9629127585
-10436.15301,-0.8402119131
-11972.72067,-1.018775233
116.4436332,-0.03885218484
-31743.91857,-2.701773095
-16186.43282,-1.460168553
-4888.561238,-0.1987788257
-12292.17818,-1.013779631
-9928.32677,-0.7163113135
-5268.586909,-0.4229188761
6879.523081,0.885896392
7711.831945,0.7169442921
-12005.03477,-0.9595520664
31062.64445,3.309142274
22982.55427,2.740826757
12067.25475,1.131128329
-3789.696311,-0.3630719526
-7181.787821,-0.8161598741
9438.894767,0.8172325436
4879.661606,0.7594008654
-6901.271522,-0.1644473986
-12420.77073,-0.6541350145
9019.712671,1.088960089
5158.621916,0.927582105
-9669.720094,-0.2393783395
-11184.38967,-0.01894704434
8984.761762,1.412298321
28453.06542,2.231288541
14806.45096,-0.01064805669
14188.05059,0.2036690649
-4135.403284,-1.157290072
-3918.170905,-0.8012845798
-2430.827077,-0.2489261187
14685.95615,1.264719618
-24282.96283,-2.005309911
4474.485875,0.294827886
1653.001565,-0.0567285964
3380.030694,0.3028085313
-4777.553691,-0.3123378153
4292.221979,0.5804180391
-3328.879561,-0.07777500975
-5846.527852,-0.3175972579
13090.99004,1.164699423
3388.888636,0.05139049795
-33050.59148,-3.035336331
-32653.43647,-3.206060529
-19548.39524,-1.792942933
-9755.834509,-0.6916376749
4360.339759,0.7752412252
-16256.5558,-1.40423711
-1581.695157,0.2606545606
-15349.21036,-1.648635172
-5967.078689,-0.8338912389
-15759.41089,-1.617308652
8529.283231,1.256177175
5044.545658,0.4829477361
-3517.42078,-0.3775644948
-15248.07285,-1.65175978
11116.43075,0.9986461939
2057.658053,-0.2285997581
4347.828793,0.43088428
470.4682752,-0.0795162582
11801.3924,1.008357215
8156.865062,0.4312675099
-2242.685208,-0.267573054
-275.5293445,0.110460995
-446.8146124,0.1781167515
-4937.24272,-0.6526281899
-28.22558014,-0.2757710195
-3319.685447,-0.0592192799
3655.763375,0.2790378535
2035.849139,0.4186350044
-2764.221652,-0.2907484425
2841.838476,0.2220583785
-3229.215932,-0.2060319219
2540.020246,0.3137977271
2115.941611,0.3094009582
852.1519713,0.1926867685
-7159.868539,-0.5461656927
-5116.12997,-0.2562461249
-6846.171492,-0.6166687472
-10224.00738,-0.8936881618
4834.711139,0.2087998222
410.8431308,0.08536219968
-26281.74063,-1.754597967
-24551.0777,-2.151101809
-25940.76048,-1.92254765
-11960.74242,-0.7900510549
-5968.722154,-0.2410084427
-21277.39051,-0.5668841486
7006.341422,0.4923476579
5401.889622,1.056750468
10246.37897,1.109555133
2727.691644,-0.3138822599
15535.34701,-0.09477128645
-9765.505639,-0.2755522529
10294.40163,0.2587634447
-8814.524714,-0.2242146362
40448.12387,0.4813341606
17485.02718,-0.2386318573
33064.06463,0.2317959165
44286.6847,1.285014495
-31835.00541,-2.554222094
32933.10015,-0.3480882839
20776.1046,-0.1396272386
-8302.066157,-0.600478659
-8965.641756,1.51305295
11103.60238,-0.3231296457
-1.232091038,-0.4515384952
10080.54034,-0.5100125606
10372.55702,1.458519638
66720.53617,3.556595403
43285.60682,-1.475565792
1741.899955,-0.4247461059
36953.53641,-0.2541076051
33499.53176,2.140973777
-19134.17696,-0.1952046032
-10458.61905,1.510492173
2034.508944,0.9936387313
13822.00601,1.51905865
-5464.948264,0.3673730364
-18045.69262,-2.969155255
-16587.64406,-1.484277706
14635.31232,1.726267273
-46191.04031,-3.349107783
-34166.95424,-2.221719371
-34437.39038,-1.818648098
-19097.7129,-1.043572246
-10885.45941,0.05153289604
-9878.911552,0.2167918855
-10728.85044,-0.3316872943
18535.18654,-0.3674893594
9684.643198,0.9594390144
13392.34926,1.107491278
-3530.943372,0.6826026343
2014.754357,0.123412701
5640.726273,-0.3904121273
-3.092529996,0.1997599871
13391.34021,0.2798222274
10389.85906,0.1640691151
-3231.258611,-0.3709891173
-1583.159032,-0.07534108748
3720.145699,0.4824845532
21027.38668,2.189681124
2021.841583,1.092685488
-6793.384411,0.6111848689
10626.25014,1.755596281
-805.9489472,0.1036167019
-8358.840013,-0.916484856
7990.834988,1.307116336
-5355.453871,0.1726202356
17776.99109,1.564221795
3139.890203,0.1922472317
-2008.523799,-0.581115869
5083.406264,-0.2811322224
18985.4128,0.6296633971
8717.109107,-0.3870175153
12896.22086,-0.1957213833
12110.36629,0.455583117
-36069.89008,-1.422726995
-18201.71402,0.2084135924
-12865.12377,0.9017965242
8855.420811,1.829315916
8592.834011,0.9287106866
-61845.33123,-2.247349744
-38653.87308,-2.508000383
-20872.62245,-1.891121727
-12703.15722,-1.279505012
-15349.90295,-1.049141201
-17816.26453,-1.202218574
-147.7441943,-0.4528891832
-5521.338125,-0.01208380399
14142.67809,0.2626545097
283.2688159,0.571278726
13327.29276,-0.2296155386
4695.474927,0.2555348009
5381.498585,0.2602333954
-5160.544731,-0.1520010876
22408.71128,0.8485189402
5425.703389,-1.137130704
-4764.512252,-0.8581754936
948.5346544,0.006365351368
2739.4422,-0.6664573509
4045.649892,-0.08000050226
11071.94564,0.9126006859
6896.5104,0.02966366017
12054.05006,0.5480106769
11455.08191,0.4343854847
2389.058632,-0.2578397638
-10825.23355,-1.219310255
-41963.14187,-1.065732019
-9742.429632,-0.7752397252
5536.429047,0.460457105
16550.31689,1.058390495
3684.697952,0.698038829
6455.984385,0.8312387704
1148.384693,0.3404844287
12542.34093,1.219888692
17.89160054,0.05154587582
3261.350529,-0.05061667301
-4076.982651,-0.3377565843
-8331.170303,0.6736700074
-6291.022549,0.3545929124
7607.941663,1.097148418
-63295.03972,-3.27331112
-47330.28553,-3.460773711
-26833.45415,-1.793568522
-18517.16208,-1.863354799
-11820.61497,-1.457411817
3559.918182,0.1278000964
-13862.59123,-1.555337804
224.3729069,-0.1235340969
9719.45975,0.6584961671
-1820.286121,0.1698074862
10197.61617,0.8299622608
11164.23181,1.066490016
14357.3542,1.341043411
-6213.175676,0.0954063482
-7486.222126,-0.2825846286
-7433.265665,-0.6006467114
-21511.36883,-0.9185085967
4225.863883,0.1188726081
-12139.69461,-0.8553650348
-9338.300287,-0.5316242408
8664.409608,0.1691850808
-2284.868996,-0.1997792158
-19451.602,-1.175901509
-13167.20266,-0.356408445
1846.771461,0.2325810833
4050.976182,0.1535605759
3101.703533,-0.1483635128
-1551.738065,0.6510170248
-4695.437143,0.4496671155
-1761.860874,0.4779902266
8172.248094,-0.002808315594
-8468.906911,-0.7700275745
5944.661056,0.6676178954
6077.604798,0.6619618383
6653.889685,0.7501254676
17645.64303,1.239191331
4703.881525,0.3712106353
-18345.10376,-0.2326287252
-5546.594401,-0.2233270486
-12882.21154,-0.3798234865
-20554.61639,-1.66678542
-26601.5553,-2.379057581
-26909.23324,-2.202787503
-20075.42601,-1.644054783
-5273.52645,-0.3745903829
-6405.438116,-0.3902283453
-7649.544368,-0.8164316271
500.7697619,-0.03416155162
-7554.499559,-0.4367041241
2688.840583,0.38360128
-657.0563906,-0.05469886468
-6811.877145,-0.671326929
2341.31661,0.07920188443
-4882.040141,-0.7418671715
-4445.408828,-0.6760796523
-1772.888261,-0.2880376325
6011.597562,0.6504279104
-545.2601379,0.07816988734
-5756.119563,-0.3914371318
-6223.111185,-0.5679029105
-7403.336567,-0.4671485824
