"antInsula_cope","antInsula_cope_scaled"
45.99248168,0.02205566526
-3250.958826,-0.28748227
6123.786352,0.5015846709
-7343.445594,-0.6338586587
727.7425547,0.02952077127
5893.691806,0.4675088904
-7955.972918,-0.6809364513
763.2095077,0.08840423479
4457.958621,0.3177727088
-8039.219099,-0.6695636761
-2458.52169,-0.2457874666
2683.617751,0.2275903716
2537.961884,0.2105059171
1569.456539,0.1420977321
-4048.151269,-0.3787010437
2605.2278,0.2241780544
-6969.687804,-0.6548200495
-16122.18433,-1.36640477
-7845.09582,-0.6807046511
-7086.280705,-0.635112219
-25520.78078,-2.222580038
-16199.79894,-1.416782279
201.6124139,0.01587707405
-8524.897892,-0.7696477183
-7663.601456,-0.670524142
-9281.187747,-0.837004138
4682.149962,0.3750177279
-10711.72499,-0.9325635281
-4581.808404,-0.3773324769
11903.09789,1.045202752
16046.70908,1.350628264
7256.762883,0.5885051185
4322.931443,0.3806291405
-4270.349289,-0.3763486258
-4554.827104,-0.3654012004
7554.783371,0.6369631905
-324.4727792,-0.01526393008
-10189.86749,-0.8656332548
-10375.66206,-0.8813968955
-14971.15846,-1.299267176
-9532.713036,-0.8275744676
-11120.75052,-0.9518194831
-8747.716311,-0.7725171699
-15485.23959,-1.314188077
-17351.80917,-1.509115181
-1511.800275,-0.1635767902
-7612.162538,-0.7020132993
-2693.212162,-0.2100131213
-4075.851788,-0.3576258368
-1751.725704,-0.1988745101
-6623.95633,-0.6209954528
-9269.236989,-0.8402833947
3684.263534,0.3301219607
5135.009396,0.442660079
-13229.09847,-1.176368119
-17271.50011,-1.531029621
-2483.371671,-0.2272139324
7378.757112,0.6169473173
2916.797019,0.2290396079
-396.0623193,-0.1025038521
-21237.97725,-1.851772285
-29045.86067,-2.502909954
-9761.398872,-0.8766891503
-14335.35556,-1.201089903
-7440.579969,-0.6261115722
-8303.421762,-0.7267447052
822.5631374,0.04781056196
-12737.81576,-1.090521902
3360.56171,0.238117603
-4388.066611,-0.3703416284
-5020.03895,-0.4193008386
7787.849142,0.64971051
-1622.596217,-0.139347773
-3222.290654,-0.2779223757
-2258.365054,-0.2054389436
5048.061404,0.3967821155
252.3092469,0.01720365371
2581.232372,0.2170934465
3099.324283,0.2246120131
-1363.72331,-0.1274508586
-4878.207206,-0.4193192964
-9023.680606,-0.7627187227
7166.260177,0.5768108341
-4252.496855,-0.3901752527
-13607.84709,-1.155697459
-7562.97846,-0.6491177587
-19737.13944,-1.696857532
-40582.38985,-3.465128172
-1668.640548,-0.1436298547
7677.152968,0.6426233991
5600.392646,0.5220896685
5689.053323,0.4893526219
-435.0393361,-0.02834199238
-2032.133024,-0.1728474356
-7551.941661,-0.6507798394
-16008.69361,-1.390694569
-6867.572534,-0.5984802256
-6239.612312,-0.5287415247
-15580.13331,-1.331800455
-12721.4293,-1.094498898
-26796.25456,-2.371309377
-7158.771905,-0.6511744032
3266.885674,0.344559641
-2054.688444,-0.1392722809
-4953.840099,-0.4429279646
3617.251704,0.3591189289
6066.58801,0.5650848033
3803.023405,0.3293619241
-8857.470753,-0.7629879865
-6931.773027,-0.5840683119
2609.354242,0.2435753899
4403.600353,0.4098382204
-1423.967084,-0.135363205
1359.591489,0.1322044031
6944.306812,0.6278891117
9824.432343,0.9112044992
3780.524433,0.3174233608
-5016.326133,-0.4927977521
1781.255591,0.1146070373
1573.353831,0.1353993609
-17817.08486,-1.560947519
4586.806063,0.3994464988
700.119842,0.07080089983
-5257.06481,-0.4721096525
-1905.153792,-0.1738537177
-7052.269389,-0.616247315
3793.562407,0.3454302862
10618.01118,0.946050606
-5399.84036,-0.4621318801
-3728.181682,-0.3100758408
-244.3076656,-0.02415104696
1925.620096,0.183005445
-3135.121749,-0.2721002457
-1553.411705,-0.1835909159
-11469.85773,-0.9665493242
-24669.04907,-2.197210892
9624.834552,0.8603358763
1286.396505,0.1019610901
-19289.7651,-1.702684028
1866.05437,0.1400281809
-3170.010761,-0.3338656614
-13408.64779,-1.190586262
-18080.77445,-1.556714603
-11361.33502,-0.9850491693
-6691.200556,-0.5762723909
-2.835133376,-0.007711078893
-7976.229495,-0.6339098206
12.65777907,-0.004014076172
5742.038731,0.4875340414
1260.760203,0.1162111743
378.4778151,0.04837736893
2177.330364,0.1992224528
5325.46722,0.4831969886
-15987.30355,-1.416700084
4548.422326,0.4217817291
3917.32232,0.3320878254
-11814.038,-1.03695252
6071.593502,0.5073835645
15131.82745,1.258247734
-4623.900494,-0.4039631114
-11988.66424,-1.001876046
3914.644939,0.3399852527
6298.989107,0.5695206824
3469.205494,0.3186134393
8492.627003,0.7502500633
-5825.618343,-0.5238696376
-34482.66802,-2.961468944
-4332.826282,-0.3621584164
20377.50662,1.756015345
-20406.98906,-1.77030978
-14040.16665,-1.186644412
10171.94432,0.894692959
-7552.16498,-0.6563681136
-7067.758054,-0.5574916142
-4925.908336,-0.4033762185
-3233.14046,-0.2274465138
1794.267052,0.1548040202
-24154.77119,-2.047472697
-2237.016478,-0.2171712558
13206.651,1.151962698
-28696.46891,-2.586949605
-3932.811084,-0.3295404518
5131.653234,0.4637110424
-9134.82544,-0.800497684
-11939.63624,-1.041802514
4364.904539,0.4062691375
-4097.592317,-0.3882701797
-5096.404382,-0.4237343564
-568.8522062,-0.04424360914
-1140.47046,-0.1143280267
-3050.053722,-0.2235161141
-12076.59823,-0.9667916738
-9864.274121,-0.8334906385
14360.88628,1.227600593
-1677.764448,-0.1520605376
-5837.218512,-0.5343113017
974.5256849,0.052619089
2588.718771,0.1641824174
-23720.40365,-2.219293603
-5925.122145,-0.5520724429
-2885.585277,-0.2329708933
19725.58209,1.719081788
3652.904278,0.3318588992
2563.531251,0.2282491935
11510.90571,1.035209311
4920.285033,0.4467616492
617.4601136,0.06785175581
-254.7972073,-0.004469652076
-10120.08057,-0.9193354661
-3900.934958,-0.3640110288
-806.4580038,-0.09801219581
-9234.218589,-0.7649350469
-28116.54853,-2.445029466
-9520.671811,-0.8199949159
11069.08575,1.002311968
-324.484637,-0.02828792251
5277.036207,0.470460937
3378.78913,0.3095109309
2863.254031,0.2844719686
2018.366294,0.1965181964
-11308.23206,-0.9795411841
-15158.017,-1.354373819
-9356.884669,-0.8105616364
2124.842194,0.1667379808
-9365.846029,-0.81740924
-15420.71514,-1.280983304
-14914.34956,-1.248809004
2579.601407,0.2334090005
-11016.1997,-0.9226896377
-8690.316238,-0.7356319728
10773.07071,0.8922492565
773.5318392,0.1150443442
9027.138012,0.8052256686
5259.019778,0.4912342124
-6477.522748,-0.5727966755
-3945.49008,-0.3184966362
-30591.71121,-2.594106963
-2589.933457,-0.2088660423
-695.7102724,-0.04086534085
-4562.692153,-0.4216420769
-8236.986747,-0.6804659689
3746.4534,0.3371962634
-2999.114395,-0.1841170112
-16078.61394,-1.372654893
-3172.556963,-0.2797947388
521.3826629,0.05850921545
-995.8231322,-0.08508879759
-4736.390338,-0.3575994886
-1275.713181,-0.1162997299
-2817.587879,-0.2620386687
4225.093187,0.3300552162
898.7202174,0.06766733341
-2181.308825,-0.1828256911
764.7715507,0.02835383881
-7425.718092,-0.6478174297
-36428.19647,-3.050840446
-6719.146917,-0.5041168542
-1209.60602,-0.08229152786
-194.0518099,-0.01455797279
3760.323011,0.3348574564
-9424.866789,-0.8477324496
-7452.943266,-0.6573129983
-8782.239564,-0.7823054018
-5997.392408,-0.5385628161
-7687.463505,-0.6948238942
-2321.026275,-0.2003910746
-10291.44433,-0.9411905926
-919.1150928,-0.07419155789
9083.446116,0.8424234247
6959.288673,0.6296140672
4518.338634,0.4040276089
-1303.75535,-0.1247368698
-3624.079148,-0.3228057747
1828.195628,0.1623964299
-6673.731756,-0.6110928552
755.3547491,0.07167403397
4079.371638,0.3776451433
-14015.90345,-1.272417015
-79.42091424,-0.001978366808
1335.986531,0.1307015577
-15227.0832,-1.383977397
-5444.155682,-0.5066258258
-4465.410484,-0.3890652742
2838.263652,0.284562669
-5179.624122,-0.4479245281
3301.332703,0.3149696503
-3582.397966,-0.3055834329
2923.146176,0.2744570979
4147.302458,0.3993183164
-1972.220689,-0.1573577841
-3472.456535,-0.3081716361
-1888.847527,-0.1775255485
-4571.766572,-0.4191434336
-891.6598246,-0.08703324815
4852.429896,0.4552988401
169.9615596,0.01732413919
526.7616444,0.07067972012
-1971.819524,-0.1550148881
-5834.984543,-0.5165004412
4317.402279,0.4025512397
-17042.06487,-1.541080781
-22694.72972,-2.074169897
-5269.836951,-0.490283788
1722.19038,0.1584291086
-5252.221135,-0.4705137461
3821.484069,0.3422662339
-14963.16204,-1.362253217
4612.145246,0.4412904933
8548.108367,0.7751550037
3778.50206,0.362207908
3556.678584,0.3389832727
9651.254751,0.8889328403
-7433.04168,-0.6819032348
-1248.504536,-0.1211874832
-1.550649624,-0.005944576854
-2905.932926,-0.2655566975
-1206.458366,-0.1154582317
5769.317301,0.5220025929
13181.97734,1.206033438
11632.77536,1.058389726
-14585.85088,-1.318736999
5253.023406,0.4746103599
-8644.831455,-0.7740017722
-1570.702205,-0.1475860003
-3481.859279,-0.3162077271
-2087.282043,-0.1768928796
1379.793126,0.1285668282
-1310.846845,-0.09733330141
-5313.502689,-0.4911685808
-7419.050995,-0.6895760612
1001.410265,0.08355014647
-5541.487361,-0.5129744481
-9091.373904,-0.8076337484
3970.642008,0.367156308
6177.818722,0.5686118115
8010.235133,0.7549824963
628.5685799,0.06251080077
-11109.81078,-1.017008344
2737.22933,0.2658519278
1134.842558,0.09883064835
-13795.09401,-1.27118658
-15475.63662,-1.421772254
-8253.840949,-0.7565768333
-8844.096583,-0.8027661928
2990.009466,0.3041206375
7925.611054,0.767651426
-4813.491214,-0.4351410464
-7882.287907,-0.7454711498
-3247.330741,-0.2974733728
-277.0581652,-0.01808028258
-838.2682732,-0.08650174259
-1528.115957,-0.1407914885
-1003.340945,-0.09069718525
1063.820068,0.1065788536
-6414.777612,-0.5977812128
4244.24946,0.4063583149
2709.359539,0.2507610941
1285.753959,0.1143005057
7740.343024,0.7672406964
8055.473911,0.7547350458
-14308.74485,-1.340667149
6605.650269,0.6103952034
-6482.958307,-0.6212751985
-1385.010631,-0.1232320073
-9475.30684,-0.8761034701
-5956.615728,-0.5507234754
-11681.33329,-1.084656719
4090.741877,0.4075449535
11001.61712,1.045513923
4582.243172,0.4472440385
-3157.949778,-0.3024833075
-3989.207606,-0.3580031806
-8399.268592,-0.786586553
3600.711528,0.3416073327
-5315.639504,-0.4923631474
-101.2953462,0.02562624749
1859.433834,0.2116483467
-10476.76247,-0.9705208368
-6547.241718,-0.593610262
890.0624211,0.1156530695
-21959.68917,-2.024741991
-14814.40952,-1.351236809
-16004.98476,-1.466012916
-8207.699349,-0.7498230665
-6667.673548,-0.62434391
-14965.28704,-1.402748259
3786.049641,0.3517575921
10110.10795,0.946199003
-4742.601355,-0.4521166949
-7445.434178,-0.6975369512
-6322.876977,-0.5766789297
-3467.986102,-0.3268336667
-4997.071654,-0.4798349371
2389.063695,0.2099675219
-7640.847115,-0.7117530061
-7968.109224,-0.7388717604
-2269.995265,-0.2151420517
523.8570794,0.04364507805
4824.238841,0.4460176207
6546.170651,0.6075803389
-14292.34359,-1.315776348
-9056.814299,-0.8340211469
2042.91617,0.1792173524
-6285.48955,-0.5844507641
2545.538867,0.2236157044
9028.415862,0.8319642362
1154.544794,0.09960741017
-5723.704027,-0.5411484272
-6221.940441,-0.5710522462
-6101.380346,-0.5655720381
-1034.557763,-0.093809579
-4823.265122,-0.4431370073
6460.225847,0.5902887321
3280.377465,0.3336911271
-5142.130659,-0.4389233706
-1984.687402,-0.1641065954
-1796.102817,-0.1622598618
-3215.657577,-0.2793227176
6641.739635,0.6368330532
-4191.234181,-0.3649577772
-4651.624106,-0.3326741408
-1256.697133,-0.06236687335
-6978.743282,-0.5650817674
-22381.4137,-1.862949269
-13607.81716,-1.12592352
-15868.42862,-1.297161173
-11542.34952,-0.9296259764
-4522.163029,-0.3633636542
-7521.069421,-0.6159628891
-6624.788032,-0.5352338858
-6693.496592,-0.5463773494
-6153.177489,-0.4735588667
-11970.51378,-0.9866771366
-5510.081817,-0.4714974135
-7177.550931,-0.6003175149
-7848.032797,-0.6630729435
-7060.441132,-0.6187702256
-1660.098943,-0.1619570629
-5651.116158,-0.5105518495
2011.359861,0.1633160722
3424.046967,0.2925125734
4530.172544,0.3670977361
7851.871673,0.6509270781
-2023.447763,-0.1811985082
1508.326971,0.11215134
-5582.048327,-0.4387260677
-22348.4937,-1.859615142
-11358.92669,-0.9755206979
-21220.83311,-1.777661481
-11735.5469,-0.9923333518
-12135.80107,-1.030642275
-13405.39796,-1.153596276
-10350.87231,-0.873873497
-11860.26744,-1.040178536
-18417.7474,-1.527815218
-20962.557,-1.739277669
-5053.005041,-0.3742161485
-12121.00652,-1.014783887
-4011.819207,-0.3375162727
-20496.50337,-1.690156601
-29808.08156,-2.419995005
-13805.31051,-1.147148072
-595.4352161,-0.03405690622
5098.825834,0.4922226943
-3565.629837,-0.321653425
-14033.03413,-1.091013195
-13661.8265,-1.121616482
-15688.78785,-1.273823243
-23586.88242,-1.906212762
-13837.11093,-1.15941319
-13678.11587,-1.140628901
-5960.58389,-0.4787275949
-10607.40244,-0.9267943348
-4567.449579,-0.4212111197
-10181.22744,-0.8098810952
-2020.986667,-0.1140071128
-13488.32479,-1.133196978
-7046.759512,-0.6378604868
-8034.179351,-0.6908181053
6468.285792,0.5034772347
-55654.20069,-4.519368323
-30921.77751,-2.530066947
-8788.08466,-0.695589967
5752.984237,0.4542018497
-7383.153893,-0.5881095377
-18297.66804,-1.494571543
-7505.396351,-0.5901089811
-12012.46515,-0.9747751398
-8040.760982,-0.6407153981
-9165.314683,-0.736637772
-13537.60779,-1.116520571
-24709.62915,-1.992052954
-21985.21819,-1.783261355
-11865.17702,-0.9361211109
-19436.46164,-1.555857515
2998.269094,0.2420024411
-7543.988857,-0.6633861662
2277.936105,0.1933952983
-8674.18966,-0.7149970093
-14093.30956,-1.122214522
-19797.91497,-1.562058602
-6188.5855,-0.4870065517
491.4755022,0.02457961799
-12193.5458,-0.993106908
-17005.13224,-1.356674276
-19363.07576,-1.619205307
-22659.09306,-1.872678293
-11779.57456,-1.013126119
-3853.519045,-0.3655554233
-18986.49382,-1.532563827
-14956.72979,-1.222315898
7994.902049,0.6085552642
5762.471956,0.4497989276
-806.2512868,-0.09065665486
-11976.02986,-0.9630323803
-47187.17654,-3.900151045
-5247.246622,-0.4690805897
-1601.461836,-0.1747823246
862.9007412,0.09191174169
-6632.453261,-0.547494833
-21424.68409,-1.788690088
-6310.12398,-0.5190515454
2549.243408,0.2091042862
-3624.011384,-0.3106177813
2102.717118,0.1779641036
-8233.779007,-0.6676870915
9595.425135,0.7946207264
-5256.564325,-0.4207038227
-55722.31121,-4.66689589
-8451.987471,-0.7054561399
3125.756116,0.2432618713
14557.33986,1.215986131
8544.935192,0.6938218339
-9325.746217,-0.7910935092
-5672.286404,-0.5136824594
-13404.21882,-1.105801888
-7629.58768,-0.5985056415
-7641.054432,-0.6531977566
-17264.71799,-1.391484418
188.3890314,0.001488446376
-14913.6398,-1.183978098
-4721.867966,-0.3717597516
1647.655298,0.2207314245
-922.7561773,-0.03772464107
-4445.5026,-0.3968479788
-8708.18668,-0.6913218789
-16126.36586,-1.380852461
2344.372624,0.2363883549
9115.277511,0.7574078296
4254.958002,0.3741017739
1594.323209,0.1647364576
2369.327364,0.253079606
-22284.87712,-1.909198931
-28279.23558,-2.433083871
-5993.466804,-0.4921210618
4641.22886,0.3940640769
6605.703395,0.5258026089
2947.80675,0.2312934693
-8617.636573,-0.7038041236
13392.51319,1.085106233
-13935.94607,-1.188275201
9939.015983,0.8011606914
3346.975746,0.2601455682
-17261.79916,-1.403444637
-47498.78432,-3.914408367
-37016.8748,-3.117821733
-3216.912155,-0.3515512059
13286.42952,1.124682666
-11356.8863,-0.9884910796
2158.979427,0.1675182383
12988.46361,1.072803464
-11364.56926,-0.9022152047
7712.247662,0.6675957543
-51265.42939,-4.154701554
-51166.92454,-4.237908894
-1490.868723,-0.1397815425
5900.715123,0.5087380227
10675.34732,0.8030975502
-10104.55973,-0.8354248474
-10790.577,-0.961060915
-6552.462464,-0.5419821018
-2318.733244,-0.1901649536
-10142.12615,-0.8568029639
-5930.007452,-0.48086
-10684.34718,-0.8883346754
-2863.834165,-0.2312046018
6759.9079,0.5872578625
6347.900107,0.5405283248
-14423.67272,-1.212192879
1069.950996,0.07670224338
9357.926892,0.7849548166
11501.04181,0.9637979242
12187.97149,1.041039907
-11012.70943,-0.9523467215
-14950.17694,-1.290415656
-25687.15138,-2.199254828
9231.76611,0.7733109029
8566.249038,0.7240407027
16812.93807,1.415034938
10131.38581,0.843515552
-41734.28303,-3.547911035
21302.35021,1.815666829
15750.84418,1.345414464
5427.634817,0.4685955204
7242.859182,0.5967590304
2976.0729,0.2359769925
-3240.585799,-0.2800876663
605.6730279,0.05380638113
-4188.491922,-0.3619562679
-10540.36845,-0.9034362827
-8196.693686,-0.7329908275
-481.1243234,-0.0381466112
-1258.216942,-0.1014071627
-5030.416058,-0.4419176676
-5052.138454,-0.4342085652
2771.205378,0.2268706846
1422.790159,0.1159006007
-2629.259552,-0.2256674225
-207.6172515,-0.03417524827
-3763.953005,-0.3367807447
-18520.80637,-1.564276663
-7074.466168,-0.5934045131
-18856.94496,-1.612162175
-20155.48554,-1.722859006
-9863.841505,-0.8449685659
-14687.16159,-1.248481331
-693.6058443,-0.04294441659
-6269.75983,-0.5159226119
-12554.47913,-1.073446613
-6018.282893,-0.5130215117
4825.804514,0.3994911409
-595.9912249,-0.06176140204
-25242.23276,-2.169385539
1545.205671,0.1261028438
-9879.441078,-0.8336512783
-18819.41922,-1.595847791
-4859.187152,-0.4025570026
16573.06312,1.408662542
-1059.554866,-0.05918777735
-4096.328307,-0.3610903663
-28395.10156,-2.462830784
16210.1373,1.382089733
8258.346542,0.6921857941
4798.13194,0.4039989752
-12147.13933,-1.03541041
-3499.033041,-0.3337674989
-3171.070638,-0.268795846
1783.3881,0.1548302632
-4901.504223,-0.425058868
-7834.857006,-0.6946895449
-9748.672047,-0.8333750319
-9535.569239,-0.8381881825
-26354.61638,-2.257477527
-456.291292,-0.03957236168
-18295.32657,-1.571271306
-8300.901714,-0.7179250273
-600.6430534,-0.07533075915
-9974.108229,-0.8571425209
-11526.52498,-1.004411617
-6822.095484,-0.6113948489
-7933.950311,-0.67228715
-10308.71687,-0.8835488181
-16351.24847,-1.402154928
-4873.200481,-0.3778168289
-20323.42757,-1.765694329
-7424.040949,-0.6454377669
-15631.14709,-1.350285902
-5130.196421,-0.4421210635
-731.8592759,-0.08463694839
-13169.34836,-1.142103012
-1304.467988,-0.122184245
-15417.74343,-1.343385089
5787.268274,0.494728192
-6479.500589,-0.576110041
-6567.549478,-0.5567002777
3862.780813,0.3444094815
-4083.597674,-0.3313613191
1796.102646,0.1394721897
-9066.099298,-0.8082106955
-5597.37774,-0.493857327
-3201.886224,-0.2918678741
-32310.75855,-2.796757734
-16171.3197,-1.405611184
14918.61041,1.304351626
-1929.791725,-0.1574580087
-959.8960691,-0.08178213549
1177.916092,0.106805626
1885.571952,0.169383695
-7988.868073,-0.7058961536
3792.380829,0.3122672796
-10097.809,-0.8489935178
-14218.83108,-1.232083367
-10833.66143,-0.9473031293
-585.492249,-0.03993586343
-8676.771904,-0.7699260976
-2208.86842,-0.1889312882
-888.1689651,-0.08983582459
-12587.34251,-1.086250293
-11315.48322,-0.9867577804
-489.5947151,-0.04525826797
-24510.73394,-2.102855221
-3837.796071,-0.3359279779
1013.688097,0.07498962175
-7880.017477,-0.7040727741
1679.665463,0.1969552681
11577.81058,1.02360524
-46553.15633,-3.990301387
-2944.658939,-0.2397195655
14081.2709,1.236292592
13599.49452,1.165032841
-12648.9114,-1.093451629
19049.92059,1.64427509
-3119.709258,-0.2901157292
-8094.736198,-0.6823383884
-831.9721108,-0.07119024502
14448.01097,1.211099787
-9285.888333,-0.8158141078
27076.579,2.335351102
19105.07791,1.654911234
3015.634121,0.2587525575
15693.73823,1.364243643
18087.48864,1.561111017
9402.170119,0.7989526325
-6835.812316,-0.5844671226
-33926.48605,-2.926983516
9400.199024,0.8028433639
5072.925525,0.434905271
-5796.9432,-0.5031970172
-6712.096858,-0.5793710425
-6845.587136,-0.5820028826
-692.5731507,-0.0578996108
-25942.69951,-2.25085353
-15300.58459,-1.361856995
14871.42798,1.276023229
2296.547247,0.2088405175
-36316.47279,-3.149001214
885.9205034,0.08081166308
2264.494481,0.2106299917
-34681.95508,-2.98950719
519.6001516,0.04115925605
-32883.3154,-2.790270736
-4315.016812,-0.378674214
-4157.51376,-0.3581210274
536.2805744,0.02053022854
-9760.094653,-0.8410639367
4964.059668,0.4168836195
-7431.643966,-0.6188825071
-3630.084997,-0.3154958782
248.2238172,-0.003114430148
-2253.598464,-0.2004910485
-1236.763855,-0.08953180248
-6194.865912,-0.5265845987
-167.2851148,0.04438047908
-4243.608741,-0.3401525077
-5666.132362,-0.4756764234
-4196.414196,-0.3754201053
3757.096119,0.3270231356
-3186.166727,-0.2629806201
-7783.843264,-0.6284514228
-10921.73837,-0.9118110018
-7131.746581,-0.6125656216
-11900.25911,-1.014284155
-6057.291903,-0.4880038152
-16450.49877,-1.330290425
-1117.979244,-0.0967786636
-6172.06977,-0.5223360728
973.6349368,0.08054822504
-7060.683886,-0.5219063207
-10124.26062,-0.8390500786
-2718.240947,-0.2079367344
-6709.096003,-0.5650718893
-1060.922363,-0.1163601139
-2584.134113,-0.1883757771
-4008.167264,-0.326912566
-16129.41824,-1.347734449
-4241.904012,-0.3725921976
363.3239917,0.02717131587
-8598.852808,-0.7520077008
-893.1918032,-0.08384265631
4215.915952,0.3680069128
-7820.546364,-0.6536019823
-10108.63599,-0.8408227915
-4299.08547,-0.3636086942
-2488.475134,-0.2416663402
-6294.802034,-0.5566197632
-1216.920051,-0.1059739001
-2070.024691,-0.1895998484
-1282.048409,-0.08450150664
-9560.186114,-0.7909540231
-4226.059103,-0.3554127172
4389.192677,0.3789524045
670.7302512,0.06065388726
4049.315368,0.3382461145
-7598.49246,-0.6867419504
8899.494177,0.7921551645
-3916.488323,-0.308687514
-3067.167147,-0.2830086517
-267.1562726,-0.004117952218
6713.029169,0.5750990604
12786.25177,1.139947342
2384.470437,0.1679419275
-969.9716766,-0.1145060844
13736.26684,1.124051747
6965.064078,0.5667784052
-7766.684387,-0.6729452271
-7483.03439,-0.6053980365
-1474.861533,-0.1290068344
3212.549889,0.2573203305
-3585.198135,-0.2914483381
-8841.072964,-0.7547673599
1354.68685,0.1005539508
-7166.574534,-0.5982585344
-10496.51781,-0.8751899068
-1280.956181,-0.04739751928
1141.077412,0.09558737377
-2165.965587,-0.1905576389
-4154.284166,-0.3205316406
3437.102358,0.313716447
665.7176015,0.09181311531
6633.10032,0.5624286876
-23149.07559,-1.965753713
-13721.03164,-1.195176258
-2074.29525,-0.1833331959
-11905.11069,-1.010833799
-14048.13368,-1.179678353
-4737.391741,-0.4023803629
-8852.236996,-0.7474328733
2487.415491,0.223732971
-9181.182477,-0.7361990909
6335.540816,0.5230418108
-792.6881525,-0.0683038836
-637.8140333,-0.06551363185
-9930.779319,-0.8240036269
-6542.371322,-0.5396772363
-6386.959313,-0.559414485
-3753.549956,-0.3472296333
-11455.68749,-0.9720016041
-2814.578725,-0.2245710608
-3860.416526,-0.3426829992
-3536.499565,-0.3316205223
-5056.091666,-0.4340073762
-13454.53607,-1.164173431
3013.858583,0.2291449127
12112.66283,1.020048071
6165.242231,0.5139119819
1259.723413,0.1024533187
-747.1055173,-0.05066197427
-6682.752441,-0.5776768167
-4631.82699,-0.3789674913
-7592.218189,-0.6816565944
-13742.55269,-1.099624403
-2871.663608,-0.2262008525
2357.92211,0.2049734672
-4370.377535,-0.3867228173
-10993.37056,-0.9444355984
-12238.98266,-1.052860652
-1386.227527,-0.1138199399
-9732.50718,-0.8290476455
-4551.970993,-0.4007149706
-3045.085297,-0.2491111778
-35539.45044,-3.021061888
-30071.06474,-2.567940662
-23003.93486,-1.965015779
-8863.700979,-0.7599713188
-4437.451226,-0.3943253215
-15837.63424,-1.336996807
-17521.18074,-1.521972181
-7318.164461,-0.6159477335
-6908.981405,-0.577149966
-4341.143429,-0.3559025485
-5312.190162,-0.4634990347
-9263.835051,-0.8153850731
-4186.803159,-0.3295170486
612.3635242,0.07699120284
-264.3297861,-0.06734232456
4587.282013,0.3942974302
-8608.213873,-0.7487534311
-1572.591626,-0.1405010051
-4982.653893,-0.456807916
19.50584895,-0.008773042176
2937.08941,0.2676116002
82.22376373,0.007119807748
-1620.28658,-0.1497199131
6052.91913,0.544433103
-1872.14581,-0.1539812232
-5556.171435,-0.4691196962
-845.3076016,-0.07289468487
-3539.452951,-0.3104882196
4123.628721,0.3545545352
82.62981425,0.02177143041
-2924.522195,-0.2551926639
182.8516917,0.01469583433
-3814.182685,-0.3313174983
-4446.79999,-0.3854654075
-3566.175921,-0.3000706315
-4834.745004,-0.4294812843
-1755.215684,-0.1206033345
-4360.535954,-0.3527890737
-1858.142158,-0.1880779398
-1041.032542,-0.1014672129
-6962.479481,-0.5599163007
-7466.258724,-0.5990767793
-10101.2477,-0.8227313166
-17072.02847,-1.382979657
-15903.73381,-1.28768278
-16120.75373,-1.303469398
4977.923731,0.3817914225
-23157.14838,-1.854199676
-330.5981793,-0.04210620067
-3217.303826,-0.2508095566
427.0318275,0.03952043102
-3714.68953,-0.3165101948
3618.477246,0.2943681209
-5030.276667,-0.4294041851
15134.56237,1.223465427
-16648.30634,-1.331876832
18515.71639,1.513487076
-93.47034862,0.007573286071
-36005.15567,-2.864839885
9322.451176,0.7865192234
-1158.023599,-0.06651290498
-4972.438524,-0.408207085
2390.648233,0.1769771827
3610.227892,0.3002146737
8566.746172,0.6883799144
4608.716616,0.3811941373
9545.744992,0.7492902945
943.7186243,0.1689785561
11981.51416,0.9837850728
7926.00524,0.6424089845
8762.778867,0.7535567437
18616.00519,1.495571306
-38755.95497,-3.082920864
-18181.19456,-1.479053792
169.1365613,0.03303477497
-6143.362902,-0.5114378154
-18657.36293,-1.516355048
-3622.575241,-0.3173237073
-11065.63975,-0.8886231245
3042.016447,0.2461862084
-7257.334585,-0.5778686028
-15539.96264,-1.269412221
-17478.88075,-1.413951465
-12718.0715,-1.046891088
-7194.512012,-0.6128186175
-24739.46567,-1.985693548
-19140.75821,-1.528842812
9112.364807,0.7207515793
-105.2113703,-0.004938775893
-8683.547582,-0.684187119
-11505.81392,-0.9442070913
-2092.451599,-0.183617673
-3662.19927,-0.3037550155
-6390.624239,-0.50616953
-7155.517177,-0.5771446075
-7819.918752,-0.6440792706
-21164.13667,-1.71188891
-11698.03254,-0.9581993144
-1820.803545,-0.18941757
2497.911511,0.1818217254
-166.7409018,-0.02224445343
-521.4282969,-0.04521866814
-2262.161917,-0.1873913141
3570.704407,0.281312689
5032.907944,0.4058763547
-1816.879743,-0.1399615325
-3079.107463,-0.25497944
6798.799463,0.5583673137
-13028.41412,-1.072836807
-2234.463963,-0.2063428207
1331.061265,0.08924274795
10833.81855,0.8483361627
8037.376589,0.627203391
-5043.119872,-0.4281891667
-14961.08597,-1.193666185
-14507.61386,-1.206218492
-10087.52143,-0.8203199242
14567.83832,1.14463262
16975.32831,1.376586599
4228.831426,0.35425377
-16326.52904,-1.303820332
-15392.34963,-1.217816573
-1199.53104,-0.1015982706
-760.5731065,-0.04542291392
-1330.173405,-0.1142814691
-23864.15038,-1.883818738
-2142.588352,-0.1729844511
-9816.785359,-0.7794931858
5892.688421,0.4796181592
5045.058373,0.4130746947
4438.256471,0.3543953401
4156.510525,0.3331455099
714.2261517,0.03393197192
3059.744524,0.2703559864
4738.765496,0.4043980742
