"amygdala_harvard_bin50_cope","amygdala_harvard_bin50_cope_scaled"
-2936.467573,-0.3856089958
-1374.900064,-0.136030741
40.61653216,0.005099538831
199.9252712,0.0251905134
-3676.773563,-0.5834309568
-680.5096731,-0.1084251991
-2172.816329,-0.3208843915
1879.758931,0.2544572063
1058.72952,0.1287906118
1605.938328,0.1923290489
4038.097081,0.5626132869
508.897998,0.07587111556
3886.24806,0.5641659193
2315.030844,0.360377951
1838.604067,0.2679209292
-8798.434702,-1.348603156
-2742.291015,-0.4288556967
-1709.144133,-0.2413685295
-4830.081302,-0.6860517204
-3158.375711,-0.4674524601
-162.7978371,-0.01034248572
-2705.574836,-0.3568006148
1617.9306,0.2569566497
-959.1833174,-0.1356771207
-1979.826433,-0.2833427293
-738.3086659,-0.14816331
2446.490308,0.3544613071
-278.2993388,-0.03844673415
4176.054903,0.5940397557
-346.3204963,-0.05578998776
-252.7654426,-0.05412509259
-499.2339135,-0.07901792666
-365.5382913,-0.04630910225
798.7922015,0.1222439158
-654.8357916,-0.09635202951
-13.40389948,-0.05530513425
-1183.457233,-0.1915208655
-2149.765529,-0.3275665816
-12490.15246,-1.819574297
-3621.591862,-0.5722456302
3199.596723,0.4746079303
1274.762554,0.1981270896
-965.3783109,-0.1225534443
-260.4155188,-0.03632805477
-2752.003656,-0.3664332654
-6460.480416,-0.952265011
-1151.970518,-0.1982890369
-3389.245695,-0.5123003699
4096.991494,0.5708974242
1653.809333,0.2758151214
114.842008,0.01428444042
1528.561669,0.2172217052
-3375.035055,-0.4693044029
-6097.064307,-0.9130668709
84.84991337,0.03008433906
-50.3423231,0.05649766979
-867.7659132,-0.09026432972
-3786.333609,-0.579754019
2805.28561,0.4398404893
2931.419445,0.4492603851
-2842.597001,-0.4066370986
-313.7761364,-0.05924340779
-1246.328344,-0.2356217609
1354.795869,0.2343150019
-4075.700242,-0.6234587386
-8220.285937,-1.263431115
-3311.760916,-0.5086880737
4417.763324,0.6751283066
-2165.940941,-0.3191183852
5322.496929,0.8311195185
2172.039809,0.3518809701
-2004.728507,-0.2588830177
-1283.91859,-0.1567104132
3826.934267,0.5601426832
3131.282393,0.4535805017
4678.010542,0.7541132517
2566.728936,0.3610230191
2231.879815,0.3660404663
-6186.310362,-0.8817755608
1034.515543,0.2268957501
701.030199,0.1636269646
6451.743477,0.9873222372
-1030.893312,-0.1164115399
-5400.002371,-0.7731667903
-5104.499758,-0.6728147303
-2194.365097,-0.3136730269
9051.069735,1.374105893
1483.326913,0.1956359197
-574.3509362,-0.02933475321
-2467.343434,-0.3494518764
821.1119752,0.1456306891
1379.865438,0.1996031123
-3390.451488,-0.4867794056
2393.61078,0.3574134792
-2993.282974,-0.453883725
-2081.969257,-0.3183749816
1958.996607,0.3130441653
1033.900514,0.1622015038
1430.661055,0.2127322804
-3658.386271,-0.4872630626
-1530.447593,-0.191382526
-3723.172013,-0.5384896079
192.3968587,0.03885065251
-784.4681158,-0.0907607857
-981.0481063,-0.09665337065
5609.219158,0.8652951237
-4922.536444,-0.7187628956
-3274.477273,-0.4800955047
-5983.953723,-0.901320802
-4453.044011,-0.6855138846
-1939.90507,-0.2872167183
467.6458319,0.1055708891
-3805.020535,-0.5845218431
-2986.893984,-0.4510070598
2374.57076,0.4237379569
-93.49843459,-0.04405649467
-3993.336965,-0.6287351079
-4423.073929,-0.6777503952
-1893.742292,-0.2677931977
-2671.228857,-0.3901184351
-8162.066723,-1.09640624
-390.767221,-0.02421150821
-5288.83186,-0.697716631
-1812.480082,-0.1975362268
2344.95273,0.3627005754
1248.121802,0.2129935406
8645.051429,1.147383276
6085.789621,0.8342910837
-2280.478651,-0.2855301143
2991.26665,0.4072224987
-1781.767976,-0.2726779038
832.1182321,0.1177993433
1232.192717,0.1980810213
2421.031801,0.3282377638
954.2981523,0.1907374838
1659.693792,0.2540388135
137.9700361,0.06177494517
-1380.110958,-0.09480227754
-2635.022309,-0.4863999117
-465.9701031,-0.1963524181
1128.09183,0.111499416
-1098.735772,-0.2020066855
732.7488094,0.06161710389
-3150.587354,-0.4664440653
-2017.913416,-0.292175874
-2539.646042,-0.3588970265
-3949.036913,-0.5262745944
-2816.01991,-0.4209425316
-1466.095795,-0.1923542624
-741.2324179,-0.1044237575
-1978.546706,-0.2437127793
6071.498289,0.8570255545
728.0025701,0.09643035169
139.4976895,-0.004141586246
6552.310859,0.8683839095
3997.376465,0.5099454517
4367.569664,0.4883284703
4766.416058,0.6146671469
-1561.140586,-0.2412882886
-6336.051075,-0.9538799295
-5918.95583,-0.8448248147
-2777.654701,-0.4457672356
406.7766906,0.01775177231
1010.489603,0.1901779014
3191.549646,0.4719117197
530.9737322,0.08313325283
1049.247714,0.1752270616
4290.404725,0.6226809002
-3488.000498,-0.458629124
-3778.811358,-0.5415815009
2882.478972,0.3887643905
-5440.478285,-0.7095688651
-2783.46654,-0.4205353785
-1836.50015,-0.2541405033
-5505.309893,-0.7728924333
-1408.603754,-0.2586212392
-800.7213797,-0.04696299095
-9967.286432,-1.403629344
3286.183405,0.5194893303
-3539.604241,-0.4961735684
-3789.510652,-0.5253700977
-4428.473568,-0.6479722378
3097.949311,0.3538364619
588.9206847,0.055900933
-4497.009978,-0.5976330047
-125.1525904,-0.07520005144
504.200852,0.009425460745
-1478.307754,-0.1401902713
-7996.558725,-1.088683983
-7517.247125,-1.07170713
-16113.74191,-2.189378779
11623.79176,1.657125271
481.6196994,0.08032096292
7869.679179,1.048009286
9293.34632,1.274169286
4280.855158,0.5420275879
-60.84348016,-0.02469656455
-3482.36034,-0.4916791384
-3274.558729,-0.3706311257
-5491.473575,-0.7366908136
-67.38540973,0.01104088157
-2979.744663,-0.3290414995
1042.443173,0.1655202167
1810.372587,0.2641557078
-1112.804785,-0.1096203275
3201.524776,0.4501727607
-6561.246185,-0.7048440674
3502.890225,0.4724336785
4235.505568,0.5327819516
-2821.263104,-0.3723506006
-2048.02633,-0.3170053431
-1271.737086,-0.2012629663
-2946.988944,-0.5027813137
48.64353049,-0.02307935877
-4619.308422,-0.6224099855
-2034.11289,-0.2830056031
4088.497277,0.621977308
-4305.18284,-0.5997920154
-5095.537633,-0.7853109256
5439.339942,0.7207613625
7824.787658,1.137497576
-538.6448968,-0.1147378058
4786.885783,0.6248052785
1598.971771,0.1070868672
1604.806009,0.1826729885
2073.674492,0.2962434591
-6261.064838,-0.8821670706
-2428.749609,-0.3658231098
-2946.092302,-0.433039354
-3386.085602,-0.4609915536
501.6054446,0.1183867076
-5387.970543,-0.7790322173
2480.165337,0.3023427172
1698.046053,0.2134794999
-1731.544609,-0.272381308
-1376.055685,-0.2704355622
3696.691901,0.4536833488
5685.87733,0.6857942203
1426.459886,0.1986092171
-3950.037635,-0.5766532282
-7239.302853,-0.9805262607
-4401.216023,-0.5664502488
2325.381028,0.4085890678
1165.205291,0.1899326196
4403.859846,0.648543091
4134.244772,0.6477693301
-759.5411688,-0.1039907929
2390.57792,0.2977120743
-460.652963,-0.1236736429
2604.956608,0.2913191658
1216.595916,0.1427944509
4598.31712,0.591971362
-920.4723301,-0.2180768002
6712.461169,0.8243121111
4624.482138,0.5541766871
17835.17426,2.39108888
12471.60242,1.520756606
12805.69341,1.521904004
13475.42504,1.637728279
16104.15363,2.100503217
6594.398069,0.8825225975
8513.396956,1.161587228
6764.594121,0.8715525743
6492.796784,0.8065004661
6012.803762,0.7824421257
-1840.987508,-0.3208651061
334.2211793,0.02564588827
-930.1419095,-0.1548814909
35.11843337,-0.010193755
-2157.115285,-0.3121399174
-2090.520022,-0.317431706
26.07662014,0.001630443324
1774.989382,0.2323469873
-1892.987437,-0.2675123119
-1343.193974,-0.1862825548
-684.0519505,-0.08868561682
80.04453017,-0.00900312511
-1294.364272,-0.1919633727
1239.544468,0.2073388321
3544.146565,0.5179568533
884.9725071,0.1285163914
-685.362867,-0.1040549164
661.9766046,0.09240386533
-1756.324985,-0.2688230737
-1221.434618,-0.1970142172
429.7535634,0.05540683022
525.0179404,0.06997710471
1244.08411,0.1709915982
189.0720257,0.01149627863
-1586.735036,-0.2583974065
-604.3684114,-0.1200281877
-4027.76158,-0.6073487536
-749.5419319,-0.1030266131
898.6720045,0.1235208621
3429.802815,0.541331116
2033.531999,0.3080839245
64.04962869,-0.004453030434
-428.4882884,-0.07102918791
3048.430872,0.458162957
-165.651326,-0.04333194476
754.4848074,0.09960023844
898.2479591,0.1308840376
2372.914181,0.350813281
888.535038,0.122345768
3687.150031,0.5539785573
3426.233496,0.495230682
-2255.920225,-0.3186776574
2121.627399,0.3080795162
534.1059537,0.09911166452
2604.255351,0.4136671786
2662.090813,0.4403621221
3414.027214,0.5226712088
3946.440625,0.6124869155
-977.2072576,-0.1685202903
-2033.641464,-0.3205922986
-1245.569293,-0.1662578404
-4965.862107,-0.7669513706
-8107.449298,-1.199918848
-2323.481192,-0.3295109917
-2273.56579,-0.3273554742
-3181.441104,-0.5026707119
-1468.494959,-0.2156436139
-4537.813177,-0.7018955946
-92.47465892,0.003519603898
-331.7856035,-0.0620102288
-1692.57011,-0.2515162569
-1070.573492,-0.1700005872
1124.888523,0.178843556
985.805856,0.1522042524
1213.517725,0.1691143133
-1890.297334,-0.2768848052
2077.017655,0.3114729592
1592.076398,0.2485437957
-3000.897663,-0.453318475
-2805.087886,-0.4439796711
-502.5449831,-0.08627664045
-1212.435535,-0.184770251
-909.6359279,-0.1350212901
-2571.302326,-0.377557308
1189.812428,0.1738221787
768.2974105,0.1279341065
-285.1010889,-0.04324896303
-1610.753069,-0.2346629555
36.98321274,0.002293657355
-1195.97862,-0.1814903517
180.0138003,0.02341809757
-54.03009515,-0.01027642477
26.02074224,0.009599622405
208.081378,0.03131605348
-552.9953815,-0.08575226605
-2604.457447,-0.3938911255
-1085.876761,-0.1749537497
-80.20874284,-0.01510992201
859.5568808,0.1098137577
-367.2859454,-0.06019455239
-629.9222694,-0.08799526513
-1030.60071,-0.1572145575
-284.141417,-0.04667668184
-1913.38936,-0.3012532342
-1953.09361,-0.2840001753
-2900.411185,-0.4345525432
-1590.982775,-0.2370288429
-2263.127464,-0.3574358272
-2922.602935,-0.4413886789
-2003.977072,-0.3043468917
-1551.749133,-0.2267689048
-2429.34296,-0.3826765744
-3084.667722,-0.4560890419
-2847.608192,-0.4319693381
-3577.485409,-0.5457837462
-2335.62827,-0.3601165123
-4934.673369,-0.7497280259
-1657.218463,-0.2486288069
-324.4640233,-0.04504120373
-2701.072574,-0.4277113149
-3346.249961,-0.5319620683
-3533.77804,-0.5451137198
166.8830265,0.009255184502
1036.355437,0.1716006101
-1370.027614,-0.2123018988
-2385.150915,-0.3724804317
-2019.367605,-0.3205109037
-2841.155782,-0.4460273813
-2052.284075,-0.322100265
-5517.111538,-0.8276234961
-2558.482613,-0.3547717501
240.1218579,0.0719691702
-2829.589046,-0.4117607753
-1681.244154,-0.2266179906
-3022.269934,-0.4302285165
-4646.6879,-0.6956523923
245.7493388,0.02933364978
-154.8165125,-0.05515477775
957.3309235,0.1235478169
-1396.407716,-0.220811
-4715.256655,-0.7520697025
-12018.04098,-1.857602601
-7387.454173,-1.173012608
-672.3081282,-0.08361978982
-600.6931862,-0.08677603463
1373.814142,0.2151873515
2204.926928,0.3389355448
4434.623967,0.6722364696
-2778.330541,-0.3938000787
-10124.34758,-1.516402615
-15985.90569,-2.353199071
-3813.241804,-0.5649234909
-1575.625962,-0.2376602279
2204.147772,0.3438885603
2759.024751,0.4309907615
4250.108066,0.6312624108
4751.476383,0.6774451561
1069.898146,0.1606125576
1619.562229,0.2550486244
-551.7421194,-0.09095472335
-8893.174105,-1.32332127
912.3552313,0.1521904771
-266.1337178,-0.03395491784
431.9038237,0.0545200275
-1310.216723,-0.1971438607
-922.2474748,-0.1283143394
-1721.161237,-0.2581534099
-3543.42434,-0.5288930661
-3173.923914,-0.4581892185
-750.3546641,-0.1099338988
1266.824131,0.1895172626
-2966.520595,-0.4274475456
-3041.618115,-0.4462338308
-1118.545929,-0.1505097998
2215.892217,0.3368863255
-1045.861146,-0.1370175425
-1315.394817,-0.1779456151
-2145.519378,-0.3207729147
1391.657907,0.2249554257
-1705.765884,-0.2316998148
-1974.39279,-0.2943091435
41.36762718,0.005525285271
-330.2139095,-0.05474532794
3170.690673,0.4425668451
2173.342719,0.2968080156
4910.34932,0.7362350485
868.9095602,0.1060267204
-1757.089829,-0.2761279837
1940.958689,0.2834338769
-3590.5111,-0.5411621128
959.7933804,0.1555659015
-5624.207273,-0.8578771191
-296.1386478,-0.03215898177
6783.106813,1.00304913
1341.066449,0.1759580328
222.9556352,-0.003308663414
3850.219191,0.5462064313
2803.306459,0.3920212578
5611.535782,0.8025773627
4255.931983,0.5790928326
2208.761383,0.256570051
2217.567304,0.2810076652
-11540.00686,-1.806293191
-12829.44757,-1.946242785
-15379.71395,-2.300987975
-8566.584928,-1.327959619
-7423.804622,-1.129271994
-122.9746623,-0.06432189605
-7161.453091,-1.050634528
-4597.648294,-0.6903789998
-341.9844524,-0.0355871696
5917.750748,0.8925517572
1160.533003,0.1443782792
1866.9419,0.2918976238
1415.758556,0.1879930385
2992.904499,0.4301884879
-357.4888451,-0.09919708216
-2396.764516,-0.3597749738
802.8099377,0.1306159481
-3645.53325,-0.5630868374
-2985.22504,-0.4596449847
-5761.383971,-0.8750803164
1762.025202,0.2373980571
4812.158423,0.5876971259
12142.55364,1.704719581
4716.916662,0.6257469646
1744.372464,0.2168542857
4962.272581,0.7130665326
-659.2592057,-0.1448852074
801.6036375,0.08141824361
3983.628141,0.5664743126
-753.1393905,-0.1433135517
-64.32158994,-0.009243886032
-4730.788602,-0.7502910921
2185.764663,0.3124395647
140.7769665,-0.01938992331
2793.861569,0.3805740104
3208.278188,0.4502378988
-10720.83359,-1.560022928
-514.3784189,-0.04394045896
-9392.995636,-1.420921216
4470.441584,0.6394780767
213.1765656,0.02818393867
2454.9319,0.3728146549
2384.29836,0.3393439137
-3673.097072,-0.5730028743
-836.0668836,-0.1095497915
3682.046375,0.5303737761
-7604.744056,-1.158438317
4479.50201,0.6857385188
-2450.221637,-0.3704379901
-4154.214744,-0.6387396131
-1797.679648,-0.2952507335
-10136.8447,-1.515901803
-3803.884937,-0.5719535522
2042.785918,0.2919639178
938.0148873,0.1188157125
-140.5877974,-0.05238284912
1533.574687,0.2101598448
-308.6886747,-0.05920436988
2963.568847,0.4400642069
-3805.404319,-0.589413026
1611.136831,0.2236171762
12715.25305,1.883338884
9930.620607,1.495544779
-6847.799265,-0.9553552688
-3939.032097,-0.6143663702
571.8046712,0.1052742717
-7148.801738,-1.016104691
-5598.24215,-0.8985339193
-3674.718981,-0.5689221982
-1417.121414,-0.2554623054
-1311.467544,-0.1996802578
-5480.03423,-0.8253225379
-260.7472089,-0.02922498568
-3363.047201,-0.5069794334
-1763.151194,-0.2538086588
-1471.311659,-0.2164505544
3318.594475,0.4893962455
475.5011799,0.06433272668
54.49338093,0.009592812294
-1723.208687,-0.2684818428
-1789.5851,-0.263248399
-1654.866033,-0.2245762609
-4896.839419,-0.7386094483
-382.8472046,-0.06087387911
-14650.7405,-2.191556294
424.1414083,0.08483145364
-1614.219515,-0.2295104458
657.5491592,0.1062421207
-2678.314375,-0.3993698351
2375.336025,0.375821243
-2134.38466,-0.3196519796
2235.618574,0.3586651085
819.8122579,0.1221188462
-1032.097853,-0.131121581
1945.032619,0.2925603755
778.1220135,0.1070327147
941.7626396,0.1461203896
2809.924883,0.4168554405
-5188.477618,-0.7934301937
533.9155614,0.0443153035
2722.404887,0.3629960038
6350.229222,0.9432705335
-1027.883401,-0.1270607454
3230.160978,0.4723774023
-10246.39697,-1.51743861
2070.217826,0.2676074037
-3723.319456,-0.591218565
-11522.04418,-1.74588896
-22403.96167,-3.110605816
2895.774168,0.4931812967
3226.793157,0.519094135
5727.904601,0.8982538545
554.7311511,0.1219019798
1219.957167,0.1768018055
1427.747499,0.2126482277
1588.005299,0.2456926053
1202.223469,0.1943979649
-316.1106046,-0.055621114
793.0683492,0.08905187448
-808.4169495,-0.1902076019
1474.899858,0.171243993
-8254.140563,-1.27716427
-6084.65372,-0.9007440679
-11635.24282,-1.751538594
-6381.697279,-0.939695426
2109.677381,0.3143044298
-1330.70157,-0.1943357441
2404.266335,0.3596066839
5445.444515,0.7909646215
2827.495991,0.4266025252
-6422.393533,-0.9568252948
-2076.600148,-0.3046572382
-0.4530421098,0.008069762564
-98.6532742,-0.03915506366
-11091.71736,-1.642786247
-3971.756724,-0.6001995467
-2823.850951,-0.4173041332
-4746.331721,-0.6819554206
-461.8693975,-0.05309516496
1808.332953,0.2781630787
654.7095556,0.08771165803
-3535.787319,-0.4181864113
-3515.313747,-0.5026114604
-880.6280238,-0.09490208565
-4712.56797,-0.7046950435
-1433.364529,-0.1837923168
-5041.93887,-0.7911520678
3763.049597,0.5751812302
-1126.917764,-0.191895101
3744.502797,0.5885880704
5042.478178,0.7825366702
2694.858104,0.3990801126
3380.118519,0.5304304236
2207.422993,0.3425992705
6356.049843,0.9971578862
5683.066933,0.881908202
5389.509027,0.8499596304
2372.036581,0.3602569755
-1613.43425,-0.2267505994
1862.898463,0.3050794121
1520.893025,0.2073903962
-6133.104768,-0.9609929144
-1380.591805,-0.2039215971
2433.354841,0.3440241229
647.1108371,0.1015847511
-1382.444947,-0.1979540406
3975.021784,0.636027486
1943.455345,0.3305309537
-2507.208228,-0.3650658741
1567.102126,0.2229830428
-3413.088842,-0.5378453967
-2506.417196,-0.3624582902
-2685.366656,-0.3969346101
2373.141812,0.3921034054
949.0032345,0.1622079845
1050.170882,0.1868809203
5375.523985,0.8614972203
415.1831445,0.09264363206
-2050.542784,-0.3281420574
-4037.724195,-0.6180644006
-343.7763358,-0.04465040002
-15838.0389,-2.460791782
-6711.48373,-1.042655476
-6520.162568,-1.000130526
1671.556818,0.2808546452
3429.294418,0.5440909882
-1846.728826,-0.2830173488
-5645.913588,-0.858643464
1669.74447,0.2904927844
-2731.193614,-0.4420382934
-2033.750064,-0.2978966295
715.5701155,0.1225278495
-6073.228148,-0.8991341425
-1776.569037,-0.2713273703
2984.702522,0.4830025075
2865.536592,0.486721774
4363.707583,0.6692052576
1083.239243,0.1973762486
-2863.542171,-0.440564548
-9273.125542,-1.391148619
-5831.979959,-0.9065554211
2306.604356,0.3921607528
-3917.040075,-0.6021265932
-1527.035676,-0.2579537397
-3052.141929,-0.4304065796
-3233.20433,-0.4873078464
-1481.738402,-0.2263233371
-1937.297224,-0.2856521105
-1007.195063,-0.1473331188
-3762.497079,-0.5675735208
-2972.969315,-0.444218471
-5064.006127,-0.7881994105
-3753.600232,-0.5363851612
-332.9622241,-0.01774487537
-4834.336902,-0.6801368322
-8137.796291,-1.225798127
-128.8359474,-0.0224172163
1277.337162,0.2168270106
-1242.054007,-0.2241996788
-1817.599771,-0.3068085053
-1566.684812,-0.2975679049
-5519.667768,-0.8076895095
-5313.407502,-0.8182194009
-5674.145386,-0.8364771237
2165.235695,0.3575899568
1473.150137,0.2593288767
-2175.816833,-0.2950286134
-1346.446439,-0.1628088039
9687.281402,1.613366083
5175.679307,0.8117691021
2519.39158,0.4501675878
-4067.665035,-0.6187796391
-3300.419282,-0.5087084087
-4610.279254,-0.7328917944
1229.319394,0.2038932509
1924.930573,0.320948525
3064.151646,0.4971413702
5690.716912,0.8902217438
2573.374105,0.4159509738
-215.2026475,-0.04614845132
1473.397294,0.2291353276
2222.628979,0.3737166191
2302.823579,0.3894304949
1236.72574,0.2055237702
42.95322203,0.04965476729
-3706.976306,-0.5686202884
-2665.460707,-0.4402597232
396.9030048,0.05686787549
742.7651781,0.1110710043
915.6527196,0.1516448003
-1045.588127,-0.1292478325
-6853.412564,-1.079981638
-741.5843026,-0.1079312634
828.606189,0.1352420474
1339.471071,0.2291268992
803.5209742,0.1456725321
1373.243566,0.2323714031
-1308.376551,-0.2055279472
2147.1608,0.3469551767
-140.5562023,0.008012801824
197.4121532,0.03828888956
-2103.323414,-0.280557226
-11037.72869,-1.613105679
-4542.329005,-0.6067032599
-4454.42238,-0.6878171138
-2394.281881,-0.3720529139
-7657.241207,-1.081568652
-1543.376862,-0.2434860341
-21.17150368,0.02365779039
2148.222382,0.3236629884
-514.9306122,-0.07011300483
820.1905856,0.1411435961
-611.6106313,-0.0672179622
-5969.442986,-0.8568483059
-2176.170224,-0.3233225577
-344.7704712,-0.02085164272
-2692.469892,-0.4344489466
-593.8259591,-0.1216710217
2020.186955,0.3530891885
-16695.59257,-2.612621426
-4577.205531,-0.733751221
3353.277752,0.533935368
-3250.414512,-0.5499652889
49.93156877,0.02186590851
-6268.450464,-1.015527646
-1089.966165,-0.2337344733
-5295.395912,-0.8834922291
-3301.971089,-0.5625676503
-2831.557011,-0.4179385959
-1846.234246,-0.335039898
-565.0243478,-0.07520230606
-2725.50133,-0.4384436738
-6329.916016,-0.991345542
972.9869862,0.1735487527
-4092.59137,-0.6096639355
-1836.546959,-0.2377086032
418.8287298,0.1133422662
2469.960798,0.369173924
-2501.545477,-0.3789794366
-1528.600007,-0.2235995452
-1419.159431,-0.1942785104
2636.054571,0.4472211127
6596.184078,1.05587636
-1141.789397,-0.1555747561
964.6860119,0.1831225752
1061.128146,0.1976148029
-485.6441011,-0.0177383662
903.5647608,0.1892934087
-1055.934335,-0.1529427486
-675.969072,-0.1196231714
-513.1907335,-0.1003575481
1892.236482,0.2870377964
1822.035343,0.2498115471
3025.748854,0.4214537583
-1088.847443,-0.1952982679
-1953.13443,-0.3755245747
5562.588626,0.8024761882
8588.34232,1.325141338
8613.914126,1.304410771
7338.058982,1.075399873
11664.37836,1.745912149
10350.83631,1.593719424
1785.296012,0.1784453812
8654.042525,1.318460434
12505.30305,1.974079933
9505.438827,1.499821351
2527.794859,0.3930102218
3758.053171,0.5976206082
3764.42628,0.5983077345
3672.042818,0.5885505893
4618.259761,0.7777217696
-17208.0018,-2.728582286
-25463.51973,-4.100709519
-5441.327505,-0.8723847675
-2153.142343,-0.339056924
1022.77232,0.1880252586
594.4016304,0.09922760015
2418.805974,0.406625269
1537.201616,0.2332023951
-2508.512906,-0.419838569
1285.44462,0.1958385458
1251.963207,0.2977713808
3450.65462,0.6392158858
-2570.054728,-0.3964426603
2661.430651,0.4749393865
-899.1696725,-0.1145439385
3755.93584,0.6131371737
-519.0264002,-0.07086295995
-5055.818817,-0.8554484449
16199.14965,2.619103523
5569.138213,0.8976834651
8757.347804,1.452159751
-3590.39507,-0.6496989562
-13798.8317,-2.273617768
7377.621261,1.192972929
14560.83796,2.287028764
4750.962275,0.5791487207
18860.55159,2.898876718
21180.22414,3.2633734
28070.67224,4.413876744
5042.090329,0.5047749314
39237.37461,6.091607261
13997.04702,2.074401635
16693.86076,2.631566864
15311.7979,2.350687587
14792.85199,2.287663922
15903.55966,2.508171008
9381.14508,1.503810141
21797.10294,3.501961805
2916.122224,0.379710669
6797.664228,1.124687321
14584.67281,2.273393805
7527.532642,1.160224602
2610.594164,0.4714060237
-5109.409203,-0.9319083557
4402.110805,0.673230865
2547.744393,0.4345216607
2774.13328,0.4709264544
2882.767307,0.4783287317
-2687.361376,-0.4506723201
1146.028891,0.1462195069
10103.0178,1.762261142
-4591.756926,-0.6826214148
-9615.451266,-1.522460036
132.5723892,0.1088823431
-4528.170401,-0.7384526063
6969.209174,1.153349028
-5621.679293,-0.8716189054
8635.760211,1.49936331
-5963.658051,-0.9857332957
15155.6345,2.472271206
3926.109974,0.7043719327
7216.886241,1.229315147
-10035.12265,-1.663642421
-24279.68785,-3.989217876
-22597.79845,-3.672546842
-5295.961246,-0.8468756715
-5376.931141,-0.8685403479
5167.023676,0.9019727938
2818.11821,0.4085958563
7814.653478,1.247647004
-10000.53733,-1.710114102
-4987.281532,-0.855045903
-11895.36353,-1.948511063
-5259.418081,-0.7492098997
-3605.636133,-0.3171034157
5532.617739,0.8510392886
9277.086412,1.481560971
6960.580194,1.048011228
4444.758452,0.6869749144
-8188.872518,-1.376965613
2331.770534,0.2691555764
-9664.881318,-1.709887574
7474.654516,1.20356853
8766.363244,1.399123641
11115.83269,1.807663642
8655.427248,1.447412133
8734.97114,1.409203707
-7241.294744,-1.233865006
8510.233127,1.397147781
-1891.672797,-0.323031184
-6874.605334,-0.9857868571
3856.292752,0.7055769127
-4952.963087,-0.6661221018
-7988.080833,-1.235337767
-5405.216292,-0.8514949004
-9504.125947,-1.493157258
292.7836872,0.03264039253
8268.212104,1.342540153
-4384.003018,-0.7009552566
9907.761914,1.571344375
2461.828466,0.4687149579
-23485.87851,-3.436325312
12290.43454,1.915702066
-511.3727505,-0.04400227812
8311.188975,1.202663048
5089.064501,0.6503746423
11238.60228,1.624712532
9447.471627,1.448886526
16523.00851,2.544835912
1568.445362,0.2247125586
22516.02732,3.383856048
12048.88383,1.675955451
-6253.086856,-0.9020883556
4858.252953,0.7719301988
19503.27293,2.951992474
10384.11437,1.599023968
11765.43568,1.917555778
8767.831829,1.245301443
7770.542366,1.166817601
-14469.4065,-2.301667456
10221.01971,1.553652386
4054.231378,0.5362863412
15087.20187,2.295009684
794.3992617,-0.01753169304
-1714.474703,-0.3029809781
-6742.605337,-0.9318255045
-1578.194689,-0.2162563942
4272.013462,0.6946927234
158.8064016,0.1061899723
-13671.49449,-2.019166569
-2108.89779,-0.3292329708
-7669.869555,-1.188005037
-1689.404919,-0.2448554778
-4500.316053,-0.6736562162
-3666.808133,-0.5795165274
-6377.224507,-0.9926030479
157.3256913,0.01610712571
-527.0702219,-0.06995488621
-3042.228153,-0.4797059752
4.868955679,-0.02376976726
-2272.218563,-0.3434867226
-1465.784564,-0.2155156611
1162.191591,0.1895603431
-2918.233732,-0.4459125573
-4885.027776,-0.7859051988
-1718.566264,-0.291261568
-2327.1027,-0.3908318705
-1577.919778,-0.2665693206
-1256.656275,-0.1992926384
-3249.888916,-0.5252201834
2193.650046,0.3395469185
1199.605583,0.1685368313
-4027.438216,-0.6092273412
-3884.196896,-0.6083095083
-4664.579176,-0.7210805874
-6476.706327,-1.017785507
-6634.287346,-1.049551315
572.3748529,0.07501124983
-2856.784579,-0.4285523721
-5420.155765,-0.8444190438
-3763.449753,-0.5995490683
-1345.645225,-0.2112135257
213.5919535,0.0181488314
-1732.345984,-0.2343340869
82.27564812,0.009327746213
-1234.978944,-0.1899474117
-3636.064974,-0.5657246119
-3000.203045,-0.4713920316
-2759.109559,-0.4286718988
-1147.079045,-0.1748033191
-12531.43323,-1.959946012
-10670.06473,-1.710232109
-11926.24659,-1.918585684
-3815.721955,-0.5828382156
-2824.532199,-0.4480059877
-750.2011899,-0.144764956
1984.837561,0.3402751674
4581.478788,0.7290858438
-6928.204919,-1.054793043
-2835.043898,-0.451861876
-4504.831683,-0.7181459213
2939.0885,0.4866969206
-4969.759924,-0.8262612997
-458.8112909,-0.08317449173
-2390.187373,-0.419364426
1881.10693,0.3361137369
-3216.706372,-0.5009253845
1738.625911,0.2828785658
2182.3472,0.3900382613
-796.0540432,-0.1054289218
949.0411137,0.1540854494
1910.436586,0.3276672034
5967.944567,0.9855514672
41.16764622,0.01738120805
4409.813659,0.7019014481
942.1958173,0.1563421298
-818.3605786,-0.1313788499
593.6547004,0.127813763
4277.145626,0.7224935282
-1205.428605,-0.1765043692
3216.790338,0.5447269791
-811.6218446,-0.1563241818
592.5642816,0.1330141534
-3569.762532,-0.5331629027
-664.4379034,-0.1020159442
-2262.926395,-0.3531852946
2442.176084,0.4023533419
-7093.037843,-1.137686809
-7058.974206,-1.136376724
-2846.700844,-0.4350058907
-4582.583329,-0.6797236691
-1029.91113,-0.1986593321
2792.37068,0.4087143506
-1847.192528,-0.3701200633
-5452.499373,-0.9225965579
-5655.552995,-0.9618827374
-3274.092123,-0.5335500394
6906.211813,1.156962668
2995.204916,0.467282381
