"IPC_cope","IPC_cope_scaled"
718.0391732,-0.04235309119
4539.147815,0.4232621868
5792.828139,0.2837530407
-4589.982605,-0.2821791338
-7457.434638,-0.7357313074
-6425.345053,-0.4360709035
-5064.107216,-0.01931780238
-5314.028963,-0.2422718921
-840.8044843,0.1628171872
3563.872834,0.4144774072
2956.657935,0.04076953969
1058.836694,-0.2095004213
-833.3095047,-0.04277439808
2400.624578,0.088385261
-1673.987619,-0.2596192576
-3927.113365,-0.5324234979
2713.528004,0.1331081256
3495.203595,0.462580302
1148.962846,0.09024783821
-1802.868234,-0.1096619295
-6194.848363,-0.4805670583
-4185.263342,-0.3315227211
-3671.896078,-0.5067514291
3113.236605,0.2191658145
1963.067698,0.3161459601
-3318.274151,-0.005128423541
1591.795349,0.2207365823
-2226.707063,-0.08441412683
-17910.48807,-1.743135688
-17042.91905,-1.905410144
-14706.47653,-1.750654501
-4456.690545,-0.5256208188
-1458.782505,-0.9139735277
2213.815926,-0.0617888763
-15010.7221,-2.154383229
-6488.747309,-0.701258084
-2687.248077,-0.4716157959
-9840.702958,-1.324316902
-5140.446292,-0.1332734658
593.7424601,0.455642509
365.3269236,0.07747313549
-3662.066502,-0.2081009051
-13002.24511,-0.8873367309
-12865.19711,-0.8757905502
433.6011076,0.4286988864
4006.527834,0.8334607861
5545.230061,1.059814372
-7085.718412,-0.3508612183
-11404.72997,-1.048066225
3017.750363,-0.1749633284
-5877.223679,-0.7228759674
-6029.147044,-0.5282340645
2352.97694,-0.1720244563
-3006.326252,-0.5119620072
-392.4596091,-0.4510012818
-4118.616208,-0.4503574108
1385.004757,0.1134192472
-1716.650898,-0.4055121342
2827.16311,0.01287962859
-1938.197265,-0.2943107023
1430.729563,0.2503963715
3058.750391,0.07676089829
-7551.740301,-0.7800747634
-186.613209,0.2659029903
1121.947248,0.2065992771
6887.221675,0.3154578538
-5820.348363,-0.7917595774
-15437.97952,-1.313932865
-16872.6101,-1.58073431
-8681.728351,-1.023204258
-2937.103213,0.09617302076
8682.318451,1.005823637
-10254.40163,-1.147420364
2204.888153,0.06915590053
-11447.24515,-1.283619416
523.331681,-0.2260432826
-726.7468863,0.3708428558
5704.338874,0.8054351791
414.2518103,0.2185651238
387.309301,-0.1226696417
-3419.059631,-0.3623912449
-4117.201953,-0.3999759076
-1789.117151,-0.30666396
-10850.18216,-1.000408484
-12283.26897,-1.423664646
-270.9942657,-0.1055026711
4672.249123,0.7309134103
734.966803,0.1698490786
-4551.304139,-0.7220991081
2575.849901,0.309341388
2623.574151,0.4424021137
405.2636156,0.4301539164
-4112.280947,-0.08671890847
4317.42647,0.7866512105
-420.4131154,0.0541363672
-447.1310783,0.3930277545
-1429.741407,0.02851782105
-2596.472526,-0.05040562915
-465.1761183,0.07089616155
1739.332086,0.2025399113
-4905.933982,-0.7303293651
-11271.08465,-1.438000263
-15109.7475,-1.685841669
-4827.163298,-0.5518943539
-7136.474315,-0.7768937326
3455.052878,0.901275892
-7741.750129,-0.4761083897
-3440.968517,-0.1721431085
-12461.92547,-0.7363951824
-20756.60995,-1.470554322
-39371.53673,-3.517680366
-27194.22188,-2.375732528
-24719.47796,-1.97108929
9742.261661,1.391904058
-13631.52197,-1.216934607
14783.75386,1.816138409
-2405.685261,0.3486553873
-9954.074743,-0.2114043872
6417.05704,1.244665599
126.2048441,0.5567054772
-14445.65892,-1.601276857
-4572.653253,-0.4584927458
7995.163745,0.6359683572
-11512.52267,-0.8637169749
-5411.877427,0.1125357607
-4647.446157,-0.03498393936
-20297.53972,-1.549094721
-9381.962734,0.03540899695
-11718.1531,-1.896323191
-9714.357954,-1.46815808
-7196.79176,-0.9112158854
-1466.798093,-0.2431119173
10242.79229,1.258191574
-12998.74078,-1.203998631
-1077.667234,-0.08472110192
2623.864292,0.6929706593
4479.123843,0.7316103373
-21501.72673,-1.773342515
9365.87901,1.384430382
-28315.84578,-2.534977976
15906.7664,2.012398229
1833.552264,0.6759994893
-250.7317373,0.06078209137
-1556.319167,-0.1803732503
22973.81258,2.057573106
-1247.405667,-0.08102194045
4517.186378,0.3425576285
5476.339042,0.1482718036
-4306.754858,0.3620357898
-41077.47453,-3.478515301
-14594.82785,-0.9368886207
-36429.97774,-3.893001755
-16833.36592,-1.906385621
3757.406325,1.674779343
-5352.20083,0.2367705265
-12404.3083,-0.7730347106
5417.038659,1.195446866
6727.787919,1.520526266
13150.94418,1.900527016
-21196.00029,-2.37471452
20934.64224,2.063184631
-9794.639506,-0.4149833251
-20099.6426,-2.408000449
-7280.212604,-0.5009024527
8072.256952,0.4889924511
8967.265648,0.365401153
24082.45489,2.832283807
-34395.14737,-3.651632036
-10466.54018,-0.9097633094
-14476.73216,-1.450795715
-12898.76406,-1.48756853
-25595.62977,-2.400590188
-12302.35454,-1.51242436
6559.823531,0.0358780535
-8559.505327,-0.2887069461
-12278.50638,-1.822340645
-5848.816661,-1.432115587
12311.92348,1.042129783
-5881.866573,-1.336491964
-9645.936098,-1.718566775
-24145.26745,-3.257191457
11876.12396,2.553141443
-11698.50106,-0.02358392971
-6749.910315,0.2330345909
4154.703066,1.405171272
17213.11402,1.92426939
-16452.92577,-0.7533346771
-11960.58204,-1.333798061
-15581.28558,0.2229254531
-36342.31646,-2.006802921
-21272.59874,-0.3908467326
-9421.454217,0.1100451514
-14558.67499,-0.1871255988
4507.86049,0.3434404163
6915.926281,0.8189920136
6244.713731,1.126828156
-11929.57696,1.189361701
-2070.430312,0.1179720426
-306.960621,-0.06930608933
27546.4469,2.244086772
-4740.836261,-0.5267280743
-2923.285935,-0.2250564663
-20915.59984,-2.134855248
10405.11641,1.192348433
-7190.711672,-0.06464080922
-7037.50906,-0.2639119136
-35051.00684,-2.435399235
-9541.378117,0.01195558471
-1470.456208,0.5540934989
18925.10379,1.328365769
12079.69091,1.377076932
-13059.33058,-0.3532449777
12669.02568,0.4850902733
2398.72318,-0.5307733899
-5049.168099,-1.593436068
6554.742288,0.3824421643
-7407.456657,-1.120134729
-26734.68764,-2.938904404
-15299.11405,-1.501083838
-8722.266052,-0.3875971294
4103.706113,2.175906815
-24893.11568,-1.632023917
-1278.387112,-0.4678277245
1909.589176,-0.7420901627
-6713.619456,-2.5030122
-17032.7143,-4.118402049
12129.77736,-1.943535901
2764.328939,-4.807139579
2918.844916,0.341722592
-12563.1125,-0.9355695037
7374.829667,0.8139146682
-16592.59392,-1.373008056
-14305.44157,-1.472456788
-27374.42114,-1.906851606
3743.428941,1.042089768
11417.36655,1.814289753
282.1024691,0.6395614262
9203.420293,1.158941847
20375.49921,1.965961088
1368.41455,0.5319787433
-5264.606303,-0.6002566481
58.5749436,-0.6154165284
-4385.998515,-1.330078848
-3305.940303,-1.080798085
15621.20872,-0.02062228483
-654.3929204,-1.627276887
-391.8455469,-1.433581294
14103.87412,-0.863007299
37173.23384,1.03702495
31476.94652,1.285382997
24963.07814,2.098931767
12102.6422,0.7172123413
22018.94992,1.802430857
6814.122074,0.7815900429
-2849.614946,-0.05810914784
-1693.810848,0.2034379353
3638.870401,0.6390228331
-6065.731358,-0.5071581672
6550.451188,0.5993636334
-12090.00868,-0.9232227553
-2161.325446,0.09817391269
-13363.47739,-1.02211201
-5376.419633,-0.2563624593
-6565.489241,-0.4395860488
-9793.129091,-0.6892066544
-10663.11784,-0.6575886835
-7921.620148,-0.5498988272
-5579.338177,-0.3382407309
1404.388243,1.006446542
-7004.848846,-0.3985017244
-9887.620846,-1.080455543
-18622.5041,-1.653298222
4740.204234,0.9385102119
-18208.62373,-1.761602373
-6592.770264,-0.4492480198
5566.812537,0.3507766164
-6097.510614,-0.5484361906
-1081.829,-0.3589371353
-13897.07389,-1.395149194
-15375.64484,-1.465358449
2301.841254,-0.4817432528
-16385.71045,-1.419837347
-3806.452222,-1.251596923
11447.06692,0.6712948991
20439.65241,1.178153985
-2219.782873,-0.7972989391
354.1846657,-0.3910697136
2389.648477,-0.3678514239
14867.69218,1.867081057
-13407.09241,-0.2135262455
13922.69044,1.376771454
-4280.524222,-0.2812318713
13912.14133,1.574893486
-4266.62316,0.1939473281
8826.15234,1.069877158
7425.679363,0.8995954619
-10436.56011,-1.452453499
15124.56716,0.4458571272
-4309.872536,-0.2156679207
4789.765466,0.4511636008
-3868.991212,-2.321414049
-1746.601187,-1.276053923
8557.188295,0.6273476095
16535.90068,1.584961691
-11124.04005,-1.192475661
-11901.18137,-1.153402176
-10874.38162,-0.3981436632
-27139.01517,-2.990530151
-28161.72589,-1.077140896
-33839.41659,-3.247383023
-32903.92592,-2.298023116
-24790.24683,-1.736686673
-19290.99669,-1.554619752
-256.6778283,-0.07119765288
-11144.77033,-0.7580766285
-922.4626127,0.03968198642
-5957.107231,-0.1467021956
1974.922484,0.3436045656
-9838.048839,-0.2702943676
4404.411328,0.6310075225
-14248.39355,-4.283868253
8651.173214,-1.152421256
5738.47573,0.4547453152
-10878.848,-0.808048815
-3476.428935,-1.05075966
-4404.749441,-1.128495196
857.1459677,0.4364362595
-7724.048385,0.03526397589
-2108.486032,0.1098045076
10657.75916,0.6902900612
-6405.267527,-0.876008907
4237.566198,0.3709153819
-3409.374859,-0.08115299251
-8107.697196,-0.4535858711
146.9228086,-0.04739227659
1370.139233,-0.06005981034
838.4105638,-0.2334906379
3649.64346,0.1534993001
-927.8412353,0.02098753233
-7562.469635,-0.6997679035
-10088.8901,-0.93889821
1022.743554,0.09801147588
2781.026899,0.1413056074
12129.92303,1.147131182
-2579.463688,-0.2618668913
6095.756132,0.5042289242
-434.675814,-0.2863842876
-5463.373714,-0.4314712627
-29513.69955,-1.903494978
-29092.65844,-2.099440743
-31881.57156,-2.210800835
-16738.48758,-0.5348845692
-18692.7674,-1.327535183
-18047.09658,-1.298949581
-5589.025288,-0.6060257397
-21701.75622,-1.776367528
-14133.58039,-1.22450298
-16888.52049,-1.151593812
-18170.71529,-1.068527635
-12888.42959,-0.7553024129
-15005.73531,-0.688378003
-12859.86336,-1.150409394
-4785.490706,-0.8085528449
-14378.6067,-1.804080327
-23747.48348,-2.616285533
-6715.258438,-0.4495565157
-25372.19368,-2.36650704
-16505.5724,-1.835927183
-11095.16025,-1.861602417
-12089.60945,-1.428332842
1005.359063,0.0555584973
-18731.29435,-2.428863418
-14805.69759,-2.674150312
-17135.46731,-2.855763744
-22485.87967,-3.311989495
-16775.35619,0.2875205568
-15884.43298,0.6181492363
-16663.36413,0.3816660084
-7044.276496,1.583305703
-9079.754514,1.002432145
-16388.21579,-0.1203453385
9095.214702,-0.2702260983
-244.9315706,-1.147266603
7318.014965,-0.3531938758
-11127.80248,-0.1165444585
-23874.99995,-1.570655556
-33058.20178,-1.940582006
-20010.67635,0.9019152529
-35609.23309,-1.838391352
-44090.73334,-2.046495515
-36099.88678,-2.140619231
-5984.66838,0.09187520346
-7097.962252,-0.031704149
-20380.78067,-1.071187928
-36112.7209,-3.007848158
-45644.78811,-3.186953434
-20158.05041,-1.278884897
-10223.98537,-0.3433011154
4884.035507,0.6776004367
17776.35226,1.932110668
3896.929401,0.4744480782
10162.39969,0.4152403522
5536.602089,0.4142137984
977.9009825,0.405147397
-8159.829419,-0.9378891312
-34630.84211,-2.730277678
-11630.89958,-1.3493984
-11056.25254,-1.049193153
-1861.5982,-0.01962781751
-148.7676759,0.0337661793
-3697.476607,-0.1241955391
6001.272809,0.7062235587
-4602.71858,0.3610085249
7102.074233,1.042017615
-6756.281585,-0.2751481462
-1866.51169,-0.3068950794
-10333.71983,-1.007345434
-7706.076176,-0.8059199942
-1274.725445,-0.04999917753
11593.36105,1.129662415
-962.6673476,0.04387736983
1247.816581,0.4065800505
-7657.594266,-0.687923189
-6586.841114,-0.7605103051
-6859.17022,-0.6248035047
-5154.664724,-0.4905649911
-758.879534,-0.1489401991
-1167.423048,-0.1908176277
-22993.49727,-1.875035174
-10124.86306,-0.9918163626
12415.92552,0.6861675483
66.60288357,-0.02433490223
-14716.0018,-1.530287116
-12891.43212,-1.241377528
5988.619259,0.3628486956
-8824.034474,-0.82158679
-21463.37728,-2.10522584
19659.11834,1.662607193
29916.72107,2.573650767
35481.57358,3.098641624
6574.172471,0.6970596301
15633.86163,1.615621155
17965.32871,1.718135467
6217.384727,0.9755143387
14751.38997,1.648576783
31138.42139,3.374914977
24251.93416,2.706301687
-867.7262453,1.39975539
-2501.625005,0.08027387228
-15160.23768,-1.779952771
-16976.75362,-2.366720183
-182.8158097,0.6829519688
28917.21255,2.436805329
-6478.527021,-0.7566823965
1355.827694,0.7398281288
18240.20615,2.094817027
6531.511518,0.631082998
4776.182689,0.3555499379
8871.831971,0.2848418706
10500.11335,0.5513415905
2943.647662,-0.1716348985
-16404.84848,-1.696815165
-14621.25271,-2.311054095
-22096.26065,-2.651606986
-718.6637275,-0.6160294674
-6660.640484,-0.9919776798
-10922.40717,-1.161027576
6195.695833,0.563577697
20385.51475,2.470113691
25333.7524,3.046774908
-4544.804098,-0.2838368595
17307.8023,1.892469282
1029.283543,0.2131379478
9010.729923,0.7829943505
-4397.381137,-0.6275104296
8360.613689,0.3463063605
-5536.230834,-1.006391873
28399.91686,2.287641305
21831.94059,2.242292596
-8901.34584,-0.6291433329
2358.861967,0.4064729939
5280.430958,0.89874939
2013.48423,0.4316765554
-29998.12293,-3.073034458
-5515.460036,-0.6251635115
-14476.48835,-0.4840739588
-5535.094718,0.001437984846
3395.272877,0.7319362683
7347.770874,0.7603065212
1338.670478,-0.4891392292
-8456.231163,-0.4833378081
-15694.24717,-1.938727433
17886.69026,1.476042133
-1198.939062,0.01554214197
10574.59347,0.6194083637
-4912.964836,-0.5168095608
14279.13536,1.223949744
-11929.63281,-0.9527882242
-38364.70403,-4.386040384
-6071.702014,-0.5221538558
-326.0444074,0.1232313116
10260.47741,0.6368609321
4176.019003,-0.08085331646
-11742.74713,-0.6807754912
2203.042501,0.06304906336
9404.175315,1.084612841
559.3822883,0.3478415933
6100.758645,0.7924258242
27801.87482,3.025728298
35642.55993,4.669921833
-22600.9702,-3.976639781
-12057.23109,-1.582332652
6559.163684,-0.3575817913
-10983.21491,-1.52722721
-20608.90553,-1.291891482
-10929.8959,-0.530488221
-14096.07264,-0.8357695633
1947.59199,0.6822877331
2358.691414,0.6753067029
3181.436194,0.6600058345
-14890.02025,-0.988707511
-1737.514141,-0.4097042686
9209.361474,0.4678569788
-2088.669975,-0.8804823602
-4860.661213,-0.4151241378
-2392.47534,-0.3519247268
17618.99411,2.129522574
-11824.44037,-1.209202984
6055.524699,0.06691754755
19685.85549,2.175777763
-11846.90672,-0.3105612353
-51178.27035,-3.325941863
-2238.811978,-0.240545154
-5235.954863,-0.1901635673
-9031.877198,-0.5306579377
19953.19697,1.309406217
-7196.897431,-0.1731913553
-4272.994428,-0.1677557015
-9047.994609,-0.199898071
7831.087387,0.5800930915
-3597.932984,-0.4639589396
623.8455707,-0.2081419176
1272.183562,-0.1107030412
8675.776515,0.09957243859
12679.01916,0.3045579512
-14001.7017,0.1660548003
71.5426242,-0.2528743318
15425.96385,0.9170926344
12192.24269,1.51986129
-11210.66486,-1.033281128
10666.5659,1.203819504
-4936.438213,-0.06741011238
6775.095015,0.3823009606
-1215.448377,-0.3263191809
-1760.948377,0.3668346052
-9545.168778,-1.569710293
2892.325522,-0.2658927355
142.6564574,-0.5353196402
2005.68888,-0.4069337645
-10373.7994,-0.9062043276
11003.66984,0.3794484642
16016.33831,0.9343501574
12371.10358,1.461246176
12397.45727,1.127289887
3555.11848,0.7069998062
17901.52916,1.422837366
24978.39154,2.468528838
24872.05277,1.835626198
-21530.49206,-1.009029579
-626.5338246,0.2699355528
-29066.0548,-1.219172744
4217.521029,0.7112243154
11232.93649,0.9025865171
11312.48763,1.22046045
-693.6872285,0.2439847175
30068.5654,2.834758304
2056.84157,0.1162537015
-11639.71409,-0.9585261461
-13120.50879,-1.240867116
16056.14732,1.368683947
6403.772338,0.5287282785
-22113.11502,-1.880468823
-3553.409379,-0.5185422789
3129.015138,0.1738416814
4938.368562,0.1493387585
-344.2459501,-0.2494224869
20469.75709,1.890517633
7123.46161,0.1286164781
-1992.543392,0.2512435769
-11008.1086,-1.00218261
-5666.638739,-0.2093481327
-5206.723969,-0.391051999
-792.9495458,0.2845394159
-9449.157734,-0.375727107
4409.309693,1.307920594
-2901.924657,0.1782861887
-8986.310398,-1.423633902
-2555.326608,-0.5152179197
1793.87404,-0.3453438508
7626.945468,0.3098655016
2817.765601,-0.2480367631
-5186.109978,-1.106974495
633.6781359,-0.2398534836
6929.468943,0.8613291968
-7744.446647,-0.9387312888
3338.118872,-0.002558428987
-11928.55317,-1.645977528
12297.72486,0.9474799322
-4584.099335,0.0166489558
3171.580054,1.080407372
-5130.888609,0.09712472752
2999.879033,0.9467631529
-6148.884034,-0.4684992888
-9491.573514,-0.8846367229
-9402.859031,-1.012305899
-1963.961633,-0.1813110702
-10101.3578,-1.060478268
-2193.751771,-0.2762858783
-15247.06974,-1.82190345
1191.568221,0.2786383589
10300.69444,1.160803032
-1186.963901,-0.03018835599
-2585.719748,-0.8763770431
50.96093613,-0.2659991929
-15341.02327,-1.504667359
1687.929425,0.4468683885
-12426.3422,-2.127682365
6118.166602,0.01195712526
-36067.93494,-3.470721695
-13952.87585,-1.173710431
-7207.915692,-0.3219466828
-10191.69234,-1.100755024
-15558.66365,-1.704934693
1939.914819,0.1820950031
7347.818702,0.8647278851
-2519.63568,-0.6056049614
-275.9307913,-0.0594471715
-2197.255712,0.3525158476
-6047.985881,-0.1205012278
979.8687979,1.097959018
-3247.270472,-0.2652779541
-3417.286804,-0.5627524747
-692.2626555,-0.003793636283
11017.96883,0.8775442458
19026.4489,1.736137893
4696.3987,0.1832763766
-1792.092819,-0.05838199926
-10177.39341,-0.6693642985
13233.99307,1.132760883
12869.57466,1.659519138
-3938.227182,-0.02413361932
-5962.593409,-0.03122126152
-10388.43231,-0.7335893397
3321.612007,0.8055338096
5756.875326,1.011128422
-10961.41428,-1.464753034
6388.752489,1.016312405
-3017.992436,0.01567816607
-8353.570847,-0.3947731163
92.91968335,0.5427388402
1522.460004,0.7950750129
-7482.784168,-1.008207904
-23322.22217,-2.513818818
-6258.185856,-0.9432500255
4570.144907,0.7458083277
11151.63537,1.130963558
-13410.98176,-1.262501159
-4865.972734,-0.3360987787
-24849.4217,-2.569987129
-22560.82237,-2.08488578
-18594.45861,-1.544664355
-21525.00169,-2.024989591
-12602.44472,-1.317490459
-18899.20855,-1.856090873
1441.661672,0.6249148806
4374.578321,0.8358757912
4593.593367,0.4092584216
-7050.095091,-1.221875832
-743.4369739,-0.1239839612
3125.790652,0.09033483584
-15997.86706,-2.030191144
8559.666782,1.015886352
12351.61297,1.070888634
-4997.317084,-1.004546602
1758.398951,-0.007994007154
6042.566095,0.6260848967
-1145.11915,-0.1910311107
1663.51412,0.2203697507
4595.431674,0.7531229818
3516.642357,0.6154867091
-628.3560982,0.07078976456
7468.204991,0.6903263968
-1385.512956,-0.2348783482
1257.408107,-0.3483109254
-2973.829808,-0.5405565134
8153.791546,0.4931231383
183.3526114,-0.09842304006
-4990.482797,-0.4357001297
-4235.850891,-0.3682402052
1074.728733,0.3920904805
-2406.067333,0.07324300606
-2048.292181,-0.1462154864
-6775.077649,-0.5389046982
60.2731209,-0.2756868078
2220.38462,0.1546898255
-3059.062738,-0.03775459419
-2277.963344,0.1009533801
-5821.790705,-0.5915282006
-10658.46507,-1.40232837
-21806.72135,-2.449623338
-19836.57097,-3.126016942
-11439.91386,-1.563505853
6845.210421,1.079588672
7793.097204,1.320364236
-9233.633498,-0.7248204316
-3162.250873,-0.5272214849
11524.83748,1.057842704
-219.2399791,0.200765785
-154.7987206,0.1495036554
-432.5781979,0.06571431184
1129.459341,0.48890947
-4819.848607,-1.025066112
2440.589851,0.05823221773
11418.08956,1.234215642
-65.81753125,-0.1742192964
-10996.42145,-1.818441043
-15212.61946,-2.213341858
3134.443487,-0.1327339513
2425.885189,0.3762217691
-875.8302158,-0.08625091475
-9308.416156,-1.533423701
5560.099334,0.409752218
-10473.82174,-1.928325601
3201.108791,0.01813081131
-14834.92158,-1.856194485
13035.6586,1.411202293
-9104.960618,-1.145549994
-11017.70536,-0.9792908325
5870.440925,0.3543032084
-1511.803888,-0.1164140616
-5568.865562,-0.1605192571
-561.0373758,-0.1182721952
-6926.874094,-0.9407556496
4330.400133,0.2491730014
-9759.865345,-0.8297386847
-5830.111791,-0.6513246286
-1495.851612,-0.1124309799
5016.685586,0.7692315425
6924.667761,0.5176480181
14433.61748,0.7927220853
-3119.217439,-0.6925224838
-2461.970898,0.09598750716
1745.995184,0.8019263348
6278.170825,1.176758607
1732.118659,0.4989484788
-8143.248281,-0.6127101515
-4437.219846,-0.1638717023
10915.74935,1.474391496
-3293.879056,-0.327962348
309.9240466,0.3438298993
1558.636771,0.4012487775
-4856.395379,-0.1987527145
4016.301697,1.021915704
-1376.084828,0.04698997544
1461.8596,0.4048261815
8228.314056,1.237731345
326.1851012,0.6399244503
-4342.966545,-0.2643157922
13017.36134,1.901382326
2072.318108,1.436657552
-1195.702766,0.7405473847
12060.33719,1.556896015
14884.49163,2.191959239
81.44451717,-0.1590325551
10250.55416,1.510131547
6830.417438,0.7923643533
2369.728645,0.3267835573
-1194.714913,-0.6163077679
-24477.57484,-1.8167872
-34068.28897,-2.982181863
-892.8721973,0.01248469724
-2906.828986,-0.2775847182
3818.783764,0.2869820787
4192.576008,0.3373550573
-233.4703436,-0.6583227927
-447.5713239,-0.1516103955
-3863.032926,-0.318274825
8358.606845,0.7141913134
-3428.127234,-0.03890740847
-2572.160679,-0.563390983
-13929.36093,-1.349303719
-2032.629075,0.2537418864
4098.25268,0.5060452393
1904.281148,0.1059859262
-12948.93898,-1.469751902
-2970.380416,-0.236825304
37116.71192,3.507898382
6831.787494,2.03221317
16168.27671,2.402724299
-14132.61477,-0.9344259877
-32893.37631,-2.936199788
10440.58542,1.184991634
25683.31988,1.416349045
10596.62353,0.9259565175
11894.86792,0.9109733229
15145.72287,1.473487465
37317.40935,0.9636742872
-28608.50053,-5.749753075
41279.79829,2.671046747
-4290.969718,0.4943534778
22769.65956,3.898526322
-4720.175531,-0.7661541257
15576.51898,0.1765186716
20355.01257,0.5604450973
19469.82732,2.234566344
3582.982335,-0.5552684437
-7915.833093,-0.7907171023
6416.977685,0.08223032977
-15493.92136,-0.8013741516
1899.973419,-0.2991992627
-905.7668982,-0.5173191577
-16848.19184,-1.804527531
2831.258939,0.2166153213
-1860.282608,-0.16110933
1278.009988,0.5017277005
11237.13991,1.608816236
-10469.65347,-0.9918424563
4750.8898,-0.2746772991
3463.790184,0.1828317794
-23434.3235,-4.325549721
-19184.22926,-0.5129720889
-3358.538486,0.1017433736
5531.560364,-0.5311381922
2748.526114,-0.4262319646
1605.806674,0.2342402764
23380.29072,6.085866543
-8778.66215,-0.6682582549
20236.54914,2.268718145
11599.4527,0.750386642
19412.88551,0.9234171211
-22055.44553,-2.331357168
-39587.5783,-4.176586396
-31496.16596,-3.04159139
1206.094214,0.5455820601
-15838.40618,-1.205164194
29079.37985,4.433704559
-6516.839359,-1.561335925
17902.15406,0.9560202747
-11643.83628,-2.208366134
-9753.864336,-0.8629868756
-7972.905355,-0.8803531244
1400.211701,-0.08320983177
-11124.34163,-0.5562911802
-7833.693763,-1.245540989
19263.54517,1.116266579
1047.014265,-1.089495777
15595.29948,-0.491537256
-20943.01754,-2.848487484
-17390.49539,0.6559727526
-6522.402265,-0.1171706193
31037.73442,2.199875044
34285.97594,1.500399181
36564.01538,2.55334939
31178.80229,0.1353056255
24052.23622,-0.5782130504
5047.213761,-3.38648997
20720.55703,-2.21541615
-12401.49615,2.850315952
-9686.273569,-1.91131519
-6535.989247,-0.235376242
-15257.89527,-1.442161593
-6603.347937,0.4269852212
-18224.70992,-0.6366229812
-13204.35184,-1.460226333
3287.076629,0.3843213531
17438.56804,0.7795666961
-3012.441886,-0.3962101362
7011.402556,0.3313383015
23528.63052,2.518726818
-9984.183686,-1.04817235
19337.62801,1.482641734
7470.292405,0.6345803102
21236.86203,2.42978031
8054.956258,0.6896987541
33075.70279,2.232673365
18493.92458,1.817459605
34117.94196,4.091288389
815.0662484,0.5172942268
21764.26961,1.47029928
13774.12227,1.290109289
-16952.45212,-1.869459522
24003.56255,2.424601693
19144.35653,1.565184798
-1114.133215,-0.2924717159
-7816.437218,-1.367845183
-2035.222043,-0.2156539831
-150.0915136,-0.2501500447
-37120.84552,-3.585446546
-91.74736215,-0.3608748226
3451.686027,0.6601271607
38194.09021,4.044766805
10348.43045,1.12325526
6889.999493,0.8248693075
5571.421189,0.9092242003
-3873.392729,-0.5707142538
3226.942864,0.003622656554
9037.335897,0.8169658185
-13912.55125,-1.355493084
-10942.81128,-0.8380364627
-14930.31425,-1.041499852
-12969.50874,-1.016293542
-4008.252582,-0.712515836
-9320.703672,-0.9094332898
-16325.43431,-1.460384084
-7545.309798,-0.4996200182
-5411.914037,-0.7093052373
15512.94886,1.648154404
4405.916008,0.5899369076
2613.223364,0.1606959045
12941.85298,1.029267114
119.9381839,0.1024967839
-9971.471695,-1.032727913
-4642.569268,-0.199136504
-2702.231976,-0.004374472713
312.6175348,0.2339128725
4599.21434,0.6171050484
-19018.36823,-1.76522581
-1150.086783,0.0627040475
8628.499156,0.9587197232
3320.776987,0.5715905809
14662.74258,1.4377309
2515.547051,0.05652819795
-8090.544637,-0.7178835349
-7480.302603,-0.5624457488
-23035.013,-2.249755858
3325.515966,0.1313869155
6361.660282,0.6568823604
-421.7952851,0.2520251152
-8843.038431,-0.7238048615
-5521.136492,-0.1468652391
2067.954311,0.271025934
-6833.369792,-0.5443327307
-5262.353053,-0.2903327922
3814.953876,0.3781674476
-6390.610707,-0.5932155111
-3933.723724,-0.3768968045
543.0614467,0.219373597
-1873.329157,-0.1774359949
-32853.419,-3.941498435
-42160.03411,-3.930758818
-26177.14384,-2.293067654
-7649.821888,-0.7330175206
-11754.4963,-1.186506488
2154.955881,0.3408886196
2667.220262,0.3531482813
1761.495524,0.5654781827
-12139.79204,-0.3998592411
-1991.228971,-0.02351821468
4715.659732,0.6403288991
-444.561879,-0.003876821235
4143.321246,0.2941104953
-1391.182217,-0.1110757821
1050.998265,0.8032821524
-1688.081924,0.7864512627
5019.447664,0.8247952631
13477.87272,1.597234524
12347.85734,1.497645542
-10741.51626,-1.826078348
10710.15159,1.308456035
10141.33541,1.072910611
8539.748627,1.128117484
3854.610385,0.7147783886
7706.897242,0.7483109088
877.2317558,0.3002549185
-2441.689165,0.2805108307
-2891.981531,0.2824645691
12924.18068,1.719262924
-2125.585431,0.08507842383
-10179.70296,-0.448802355
4559.622065,0.9029321156
4357.659074,0.8250776677
716.3594706,0.4295384603
1138.923334,0.50711008
1342.177056,0.2035458978
-2289.530897,-0.1074177185
-1801.578537,0.0970555404
-16266.12417,-1.216817184
7336.767785,1.090789148
-13054.74698,0.1010316691
-31721.34373,-3.202438755
-13914.37209,-1.902142567
-11005.30085,-2.165739803
1443.202651,-1.017513769
-13913.23393,-2.515581333
-8470.206622,-0.8821721019
-5959.347882,0.7565006114
3890.090765,1.929375621
7762.411322,1.811902901
544.2236712,0.3411343338
5716.869583,0.4762925782
7189.57562,0.5983665814
5203.96936,0.7480266339
-3070.981581,-0.009694252066
7760.413002,1.328430565
15449.02225,2.399068643
-4119.489433,-0.1329467421
-9010.436836,-0.9607734118
-12182.33713,-1.249483968
12189.41961,1.234767934
339.7944365,-0.2880441596
-5824.423214,-0.4067467533
750.6143023,0.04506267332
-14080.38522,-1.374130352
-15216.98389,-1.623843678
-17312.58447,-1.626423906
-8626.367552,-1.071318566
-17680.58788,-1.693300695
7182.677892,0.6012627983
8864.921527,0.7574055238
-15422.79699,-1.763102489
1429.546744,0.6978153046
