"dACC_cope","dACC_cope_scaled"
-10689.87365,-1.596717897
-13775.95914,-1.806603378
-14057.8858,-1.983049532
-18929.85889,-2.16036311
-166.9641648,-0.3285233825
-7739.114445,-0.05573638501
-4671.419585,-0.2986072114
13933.38849,2.012416072
9602.24636,1.05226046
3584.247923,0.2676478605
1787.33624,0.1575859553
-2699.332642,-0.212125425
-7379.248592,-0.7968535407
9620.252865,1.33460627
3636.955082,0.6350055055
-6502.945162,-0.6039438465
-8694.73125,-0.9063319618
-18841.54097,-2.16169798
-3460.71894,-0.2145050616
-9753.347008,-1.169972916
-3454.298607,-0.2808191645
-12385.13803,-1.306158396
-11533.22669,-1.374331359
-5437.289196,-0.7416981388
-2528.643631,-0.1572363541
-6087.77603,-0.8044026284
-7565.669693,-0.9678244869
3303.229428,0.2698415811
-7214.92933,-0.8725477999
-8780.640357,-1.071231668
5124.467326,0.3946330142
13586.86416,1.612374163
-16770.77296,-1.567421741
-23581.24907,-2.148215993
5499.192917,0.8845484066
7567.236213,0.9044268119
2644.473153,-0.1704805771
8452.669344,0.7788288567
-22597.89622,-2.025280938
-25201.60716,-2.254390785
-15755.31663,-1.318926824
-16105.03677,-1.502886586
-3922.203078,-0.09793313333
-1486.168266,0.1104965192
4259.441823,0.2531785372
-5584.158728,-0.4907745752
2073.558163,-0.04797555942
-2715.188606,-0.442176059
-5958.351487,-0.6806217003
1950.263679,0.1688525633
1375.962173,0.2008093922
-7591.270598,-0.7053036425
4050.84723,0.4733483946
-4598.817334,-0.3699378152
9947.164024,0.7009594093
9297.731,0.8234261311
1348.76183,0.1892527171
-3132.634309,-0.2574319204
-369.462371,0.1121055435
-3573.227467,-0.3598578397
1984.7754,0.3611452346
-3817.902979,-0.5757085497
-6478.478086,-0.6356113329
-4067.632683,-0.4283925971
-20380.4966,-2.184447583
-41004.43402,-4.244987061
1521.167971,0.1151410165
4704.478985,0.4176836685
10990.56253,1.122235413
3754.477863,0.3746835542
-1416.996587,-0.1102397992
4701.428157,0.4477629861
-6537.246719,-0.4854945203
-14839.11643,-1.360809252
-4843.742412,-0.4311796209
-3879.960251,-0.4619653084
-8254.265948,-0.9566239279
-5197.377391,-0.530344545
-32563.83927,-3.582794363
-12578.43458,-1.492929588
-7421.894776,-0.6865175276
-9570.057805,-0.9354108987
-5499.876452,-0.6537447403
281.4950913,0.002169905015
6665.243606,0.5918320853
6341.783348,0.5572434431
-5475.274006,-0.5196060665
-5865.837173,-0.5208571926
1693.637808,0.3507828945
-107.0889264,0.1875076184
5694.739666,0.8364476211
-1066.08622,-0.0849821647
9871.303601,1.011675601
5980.589627,0.5242629467
8395.111677,0.587690779
1665.678973,-0.1816358586
8956.935427,0.6783374584
5199.422444,0.382077226
-20913.05439,-2.212632261
5195.045619,0.6606465292
3427.311056,0.4692714449
-4879.462218,-0.4614586062
-1550.211296,-0.1283858231
-2822.672355,-0.3489917627
7761.903568,0.7464795066
16209.07403,1.4581075
-5459.835274,-0.6446728796
144.8726721,0.0275441375
406.9289583,0.02528473832
2738.13179,0.2938722875
1228.930486,0.1897629014
2789.162358,0.5704130177
-14484.18761,-1.432380483
-22204.23659,-2.579885135
10298.58475,1.09744276
9258.406331,1.176570167
-16960.32213,-1.842564931
-6022.002989,-0.6922981567
-3056.127727,0.2159266846
-9179.364291,-0.6947821966
-19462.23488,-1.98282295
-8112.028889,-0.882264685
-4707.607913,-0.4318608233
-1595.685489,-0.1280341076
-9170.782106,-1.151716662
3625.040625,0.48013288
5714.636043,0.7028913476
1743.928351,0.159788895
1622.289321,0.1830906878
3445.288359,0.3856937351
7874.259968,0.960340983
-10556.71399,-1.266923019
3149.411459,0.2676250569
9701.11243,1.151202224
-14076.43527,-1.963410595
4939.755212,0.3478495966
20350.3894,2.478411843
-2505.616149,-0.4745426233
-17145.57682,-2.083716983
6240.616083,0.7619951662
8235.719942,1.13455107
4076.656679,0.4726231067
13416.15119,1.762967046
7180.878332,1.178315654
-31335.088,-3.975549687
-1344.389058,-0.2194439588
22981.18092,3.098463495
-13760.48709,-1.706752341
-9475.568162,-1.225663111
11271.71568,1.299381093
-1682.344632,-0.1445021103
-7306.438959,-0.9923144559
-1929.212306,-0.4035665447
-7586.725096,-1.058427147
-252.7577923,0.09301031136
-27963.46704,-3.608493978
5204.694651,0.7287237062
14014.75685,1.925266756
-18409.53066,-1.345862776
-22262.38405,-2.468378929
449.546766,0.153225198
-7416.286599,-0.8472428207
-8033.660721,-0.9584905067
7390.944616,0.8905177418
5545.989878,0.7028521098
-4349.961262,-0.4306263821
4596.683877,0.5038702158
3899.840245,0.2508160102
-2139.497448,-0.3424240442
-15526.2864,-1.441636013
-11165.83815,-1.499949759
15458.77474,1.569186476
-3277.223317,-0.3860782968
-2769.629475,-0.2772372827
-3250.015554,-0.5863244168
-1394.007928,0.0564839928
-27589.5882,-3.383389131
-19045.77249,-2.257567424
1913.098538,0.02181043452
27580.1365,2.970884643
9706.437203,0.8101260377
4511.796573,0.4106514375
6272.1839,0.3308984802
2838.498819,0.2466929727
567.3463337,-0.05014742296
1130.20267,0.01940982727
-9588.83292,-1.286308897
-9419.344709,-1.360195426
-4601.962937,-0.6615433422
-7572.713615,-0.5076073398
-34561.84934,-4.199899599
-11542.26579,-1.361241294
5005.906722,0.5923344132
-720.355952,-0.04098616592
4012.072618,0.4673923578
3900.014323,0.5066329917
-3332.994218,-0.3906371929
-149.6070333,0.08965318586
-18948.37253,-1.717416755
-19676.98504,-1.834472728
-8953.186784,-0.9537241898
-606.4260727,0.07612907821
-8185.355841,-0.7318327794
-20058.82482,-2.166781284
-13644.95167,-1.294459995
4546.106577,0.5283332073
-11043.92518,-1.494004073
-2396.706896,-0.2150505411
7982.319869,0.9459387782
797.2748766,0.01001968239
4764.158237,0.5586810393
4579.559238,0.5234804572
-1577.907114,-0.1406214699
4819.72705,0.5895397149
-27523.89964,-3.252719349
2510.707065,0.4672425339
-3236.753935,-0.03758319959
-8887.206791,-0.9817355063
-14406.33386,-1.406422382
1347.838907,-0.05004379269
-7782.624281,-0.7820741025
-12689.40252,-1.305979071
1801.861059,0.1076833147
2639.726891,0.1554037651
4277.573171,0.7412628643
-4552.694793,-0.3973744552
-3945.058773,-0.4586532615
-5577.622979,-0.5594819409
267.9317393,0.09481077148
2808.12806,0.3904805115
-637.9898371,0.01102547292
3991.153698,0.5146659228
-4018.798729,-0.03352837931
-28279.07096,-3.443252972
-4447.666074,-0.4801942303
-1919.617403,-0.2063772478
451.6293847,0.04507154814
7364.593301,0.8527581743
-21836.49157,-2.306734743
-16716.83779,-1.71000675
-9706.583224,-0.8569874431
-7974.438815,-0.8218194139
-5216.844988,-0.5123216243
-4670.310082,-0.519287462
-2465.613566,-0.1638342076
1905.225568,0.3735273181
6294.328245,1.031708368
4987.601734,0.8020159879
3429.636925,0.3700618463
-3347.042013,-0.4695434649
3445.883501,0.4793829546
5751.04479,0.8227709094
740.8438567,0.1834304381
1164.420786,0.0668881839
2287.305262,0.1548018829
-3323.122597,-0.4520728803
4067.47459,0.4088554983
-128.9646749,0.07729431231
-8982.270229,-1.03499349
-2258.740347,-0.2906762921
1862.042649,0.2931291948
3626.141983,0.5945571202
-3875.205147,-0.3205844016
4240.156741,0.6740190346
-2284.325754,-0.1921411672
-826.6074671,-0.09352323043
4470.09076,0.7191504826
4160.710322,0.7191984661
-3640.571045,-0.4622545738
1993.45374,0.2547959461
2547.570203,0.358509055
3107.298332,0.3805136373
10960.77224,1.371270393
1747.083636,0.2282100842
553.929648,0.2349359115
8604.314545,1.178719091
-2919.200345,-0.3936321156
766.2255047,0.04108151458
-24026.61199,-2.497161171
-22814.61827,-2.559097843
-9037.335971,-0.893398872
-5249.100247,-0.4759814037
-5477.264511,-0.5474186806
-419.2768268,-0.02713301222
-4559.61955,-0.4970014087
3906.373893,0.507190887
7130.702848,0.8083059744
4695.469484,0.5780898928
2335.858349,0.3794386046
5628.626613,0.6086443238
-1914.103076,-0.185893921
3285.280884,0.3078038357
2512.951573,0.2223150914
-3407.912117,-0.4772109911
5852.183709,0.7137918255
3057.290222,0.2024704797
9914.216765,1.375843355
7205.875754,0.9241947259
-5991.445944,-0.4722672551
8924.186963,1.011320415
-4374.913928,-0.5623268172
8703.061988,1.098184055
2787.59176,0.2668493819
-870.4002894,-0.1966536988
2164.484858,0.2322516399
-2068.454878,-0.05485148692
4035.100401,0.5418482338
1263.053463,0.0003520446795
2717.158181,0.2085807423
3061.983981,0.2189240804
-4673.346398,-0.397293384
-1252.860238,-0.06662239733
10715.08132,1.397933293
5006.21585,0.9207023714
2682.535459,0.5701973167
-4957.902986,-0.4736452795
1955.065499,0.3604364605
2068.641973,0.2348606314
-23405.07771,-2.658700106
-19090.19992,-2.178615501
-9488.43968,-0.9824965451
-4283.785461,-0.2370060606
4601.796282,0.9518896196
-381.2480013,-0.1634964998
2503.258366,0.3226211681
-1739.1236,-0.4083214233
44.1318747,0.01632803114
5145.792896,0.7140206581
4719.144757,0.6614480031
3389.494109,0.4540639721
389.0239641,0.0808381845
2344.887173,0.3441287479
1978.518649,0.3175941195
8072.610524,1.117582245
2154.056352,0.2437490331
5300.140715,0.7058291867
4960.29033,0.9450119441
8929.061208,1.262492172
-9359.741863,-1.21746548
8856.123775,1.076715798
-121.6820614,-0.1435787217
2766.946682,0.1617744201
667.105478,-0.08231306346
-302.7204146,-0.3132182343
-1185.393239,-0.5242869988
4012.88376,0.1789390981
8305.169137,1.534319502
4007.413605,0.9924247581
-4920.804591,-0.5015836988
-2592.865333,-0.2339719981
-3746.013332,-0.3965628617
3230.754607,0.4955014789
-2406.152691,-0.3081862925
2928.196739,0.311411166
7083.968555,0.9192936142
-3731.718363,-0.5274518025
1702.182539,0.2472175997
-2189.312678,-0.3379871322
-27202.14808,-3.16963475
-18403.98677,-2.212884877
-11939.72577,-1.408685422
-1802.78568,-0.1489678757
-2524.663864,-0.4464832594
-3084.994116,-0.4421624617
2902.470834,0.5450879984
14335.47729,1.951325061
-4197.751647,-0.5540069873
-1486.598479,-0.2532865602
2199.074773,0.2355386621
1735.508562,0.3474290558
-2177.799303,-0.1454145446
88.50920405,-0.006768231688
-3400.939237,-0.4390846071
643.9102168,0.07911248904
4252.373382,0.6229126649
1182.966375,0.1927179892
7649.176976,1.038365298
10334.83292,1.311434969
-3917.309618,-0.3793460789
840.4507349,0.2732886997
4373.620447,0.5012653012
-3089.751654,-0.4400635086
11502.35831,1.459939645
4696.300012,0.5825311142
8470.207815,1.198977213
3459.950906,0.4926685468
-1767.87065,-0.3468442528
2279.145264,0.2049346229
4435.424876,0.5485395087
911.4840528,0.1944206287
3524.971412,0.4825960022
-753.7457096,-0.004278674585
454.0754711,0.1720388246
-82.20892091,-0.3010545282
3706.534749,0.2437140157
-4966.672572,-0.2969571761
3947.131464,0.6256251285
5036.891843,0.7129347956
-23132.14724,-2.065388497
-15754.48243,-1.403795587
-12524.58042,-1.183091004
-27192.04144,-2.83419907
-16798.42023,-1.840436688
-21100.63609,-2.194890652
-13446.89361,-1.420761524
-6891.956233,-0.7910735447
-11073.30714,-1.277532635
-4141.861822,-0.5263977235
-2779.310112,-0.3871706813
-7305.755114,-0.8849655457
-9222.859684,-1.060509453
-7115.502061,-0.8307360843
-2112.800897,-0.2888016336
-6380.549023,-0.6597147923
-8977.931232,-1.113676164
-8808.145394,-0.9795259433
-4916.098621,-0.5812080123
-254.4989854,-0.07344923035
6640.74816,0.369589267
10190.76672,0.7460167105
7838.503526,0.6049142752
3473.198383,0.2234989809
-2775.443762,-0.3586189313
-3781.308822,-0.339706276
-18746.48689,-2.05565333
-9576.233824,-1.110663101
-19938.52031,-2.188921237
-4961.791308,-0.5753162905
-8905.57454,-0.9747994768
-13296.34326,-1.468570658
-9424.641053,-0.9513328642
-13106.1303,-1.460223677
-16843.16875,-1.832160479
-6959.645428,-0.6599672331
-1807.340143,-0.1339069744
-13295.60484,-1.491478087
-220.612069,0.1197296487
-8556.956367,-0.8212324151
-49740.75277,-5.172313029
-24113.44023,-2.462708912
-15416.12906,-1.566142248
-7811.209879,-0.8788376979
-19260.04192,-2.060228267
-15435.43943,-1.660619533
-19130.49152,-2.08397447
-11258.80356,-1.1995708
-12468.94992,-1.329614623
-14460.06838,-1.6204672
-4058.011155,-0.5140246888
-9540.848137,-1.090034823
-1142.4495,-0.06182512928
-5778.870547,-0.7170033104
-2831.55633,-0.3521281474
7136.182669,0.6542656153
-2884.477422,-0.4085246353
-9117.156903,-1.2606175
-1816.489653,-0.2711309421
14758.69644,1.695436296
-44141.47623,-4.740589142
-26188.60264,-2.917099776
-5754.950367,-0.6149079425
6088.70456,0.6901579089
4693.941588,0.5188997948
-3368.374476,-0.2975885154
-4605.983151,-0.4495531903
-13813.69766,-1.467614953
-6247.563239,-0.4941034414
-7442.871477,-0.7482504724
-4494.647841,-0.2947125899
-13819.60496,-1.49332287
-15884.14763,-1.645187176
-8250.754117,-0.8792388453
-3061.080955,-0.2039437175
570.2668385,0.0966169017
-9479.004499,-0.9653669066
3697.689713,0.412480249
-3139.324187,-0.2954801791
-2452.119384,-0.2722663992
-27089.0015,-2.484929014
-14716.42884,-1.233722932
-20002.18162,-2.045352187
-16870.02732,-1.65054086
-11356.00521,-0.9884913781
-15807.47337,-1.536468495
-19699.53932,-1.987395185
-15983.25569,-1.688409386
-6415.702654,-0.5879954069
-12582.27217,-1.306432402
-7428.432176,-0.6622141189
-1037.764878,-0.1548048586
-4840.65363,-0.6753829956
-4500.745898,-0.6550979179
-21598.82428,-1.813298003
-39999.91576,-4.63613197
-3786.05147,-0.5402965811
33.05791767,-0.1447248297
11201.13127,1.224415577
-4090.997712,-0.5916201988
-8669.014882,-0.9679394627
-6905.478297,-0.8398625998
-627.6912112,-0.2097547076
-11628.51303,-1.464753257
875.6073616,-0.1390992907
-4088.332855,-0.5685822252
12070.36806,1.216846725
-20464.69892,-1.743106981
-63502.14428,-6.745845816
-14465.3266,-1.538501976
-1937.639168,-0.1099928687
12348.26446,1.385276824
7624.577349,0.9393186194
-10840.34266,-1.025742763
-3810.29018,-0.297384556
-6212.181783,-0.591661996
704.3154502,-0.08409655524
-8536.856953,-0.9793676889
-10600.19257,-1.127184244
-6340.339457,-0.580217625
-26056.48619,-2.504686335
-20760.9314,-1.856876755
-7253.285436,-0.4678109872
-5524.588139,-0.402524501
620.7349055,0.2058330403
-5727.76464,-0.7168179175
-17761.75411,-1.940701708
-642.135945,-0.06820495228
2865.131603,0.2278069653
4231.422865,0.3144622223
3444.022414,0.193267644
10975.34044,1.520374623
-27320.99707,-2.696376255
-30670.12997,-3.459096351
3260.864463,0.518683207
-623.2968703,0.1096415326
8940.137942,0.9802841302
3630.255563,0.4027706497
-11340.35,-1.178710013
6060.00637,0.6569664504
-5868.196894,-0.7193855016
8155.058353,0.7092519118
-189.1759251,-0.06606102447
-7247.177132,-0.7251329062
-25385.27927,-2.213090727
-21677.70468,-2.494780545
-6422.168473,-0.757829482
17061.53748,1.989093982
-4981.31712,-0.6944248382
-212.0909066,-0.1144459597
4315.013835,0.4083725539
752.6628155,0.03029008638
3077.843408,0.3429033766
-36220.40706,-3.17267898
-38053.71432,-4.140277361
-3241.057126,-0.4525033432
12259.69565,1.306917038
3060.995944,0.2474174272
-2915.569491,-0.3147114297
-6507.804682,-0.8222543889
-10060.06607,-0.8784504705
-5059.723558,-0.4443491479
-8185.419439,-0.7349536092
-5157.121091,-0.4292351259
-10494.57742,-1.001204223
-519.9287455,-0.01943331601
5584.297537,0.4791009828
7273.955926,0.6619108155
-5166.681403,-0.4593113071
148.9132882,0.03550763711
6654.608393,0.67840162
10995.6163,1.073220136
9827.479724,0.9278113126
-1038.039595,-0.05625024411
-5413.936108,-0.5402089406
-11014.4377,-1.124935409
9404.475808,0.8930809785
11616.07931,1.183511309
12348.99896,1.258951127
8780.99755,0.8386600131
-24863.29085,-2.470776198
12672.69648,1.28855974
10810.83556,1.133393496
1314.992722,0.1482027674
5905.530853,0.6430999059
1589.460032,0.2251313744
-772.3591318,-0.06209697277
2130.755374,0.2009887387
-1480.091,-0.08300575805
-4911.972669,-0.4683965751
-4107.119869,-0.2765325612
-23.66028537,0.04616804523
-1292.433505,-0.08684558798
-1781.264669,-0.09167253835
-2817.218614,-0.2738580731
1138.414712,0.1169594956
965.4639122,0.1650486835
-2889.894457,-0.3267986721
-1749.130311,-0.09947062378
-3282.892491,-0.297485828
-30224.20638,-2.749131313
-15843.78252,-1.380105567
-19482.8296,-1.748082042
-19610.30659,-1.855650245
-5371.467607,-0.2980230853
-12300.59379,-1.212967648
4669.002598,0.5731930662
60.91087757,0.02140505865
-4245.011878,-0.3675833565
995.2685608,0.2388929734
5002.439467,0.6666027163
3277.063416,0.42402455
-9054.909399,-0.7723141794
2210.839135,0.3138505491
1470.741819,0.3071534488
-4199.433225,-0.1397784216
-5579.903029,-0.5650479478
14289.43431,1.52441855
-1450.078663,0.05279562536
-355.56086,0.1311545027
-18915.88834,-2.05576196
9717.929562,0.890365517
6262.690729,0.6706283146
3790.545563,0.3999631783
-9469.244613,-0.9519933513
917.6677822,0.08965937148
-5472.712757,-0.5016742318
3919.673858,0.5431454876
912.9208981,0.2167598141
-2875.766347,-0.182609086
-5110.153388,-0.38739269
-2894.902621,-0.247312532
-15270.59884,-1.452951722
4512.116561,0.475188206
-10276.06937,-0.9597122597
-3023.07701,-0.2080281417
3280.21357,0.3398494596
-173.9725787,0.08687782414
-8887.329383,-0.8974184027
-313.758502,-0.03699551153
-22610.03821,-2.168276402
-19276.36138,-1.82335835
-16918.83203,-1.63786348
-13702.72927,-1.502889903
-9867.604528,-0.9215686974
-5977.08242,-0.550911719
-11020.88633,-1.120774898
-2903.85003,-0.3778878609
629.5972895,-0.004548548666
-5315.880541,-0.5916315295
1891.962622,0.235733608
-1140.069423,0.1143244221
8138.633097,0.8445943063
-1551.877693,-0.1815364098
-7028.997657,-0.7799652108
1730.594466,0.1420616796
2519.433794,0.240841475
4090.317791,0.4453236354
-2543.193127,-0.2448528517
-3508.704684,-0.4109727819
-1313.704322,-0.1117548423
-19467.98256,-1.8386888
-10125.49072,-1.143026143
11870.48349,1.200550695
-2899.767738,-0.261796014
-2841.52031,-0.3347799794
3220.053623,0.2888826487
4680.503422,0.4443250632
-2222.829722,-0.2544892616
4717.940267,0.4992907643
-4259.053744,-0.3918978777
-2798.400253,-0.1292284158
-2531.934351,-0.3502499
19.74409618,0.05878921499
-2662.768303,-0.1998311785
984.2892907,0.1091108034
492.7112772,0.06827516528
-6874.099506,-0.633301267
-4565.28648,-0.4347561032
2407.531505,0.2996505493
-33737.99389,-3.092549058
-20061.96975,-1.936549414
-19318.3865,-2.010147622
-25523.07077,-2.769150199
10011.76094,1.220825316
15795.26717,1.77008532
-17342.31514,-1.675842503
2282.785411,0.06269121687
15407.00707,1.570991441
17993.1449,1.894225394
-134.5544333,0.07064759535
13881.6002,1.419216524
360.6736229,0.07003761642
-4772.74178,-0.4278593949
-4677.052383,-0.4512790734
1974.879106,0.02243620521
-12297.59412,-1.333107824
10531.62333,1.038859033
5182.750159,0.6446354969
4478.593083,0.5770567168
13013.71204,1.319045862
11476.87084,1.205182162
-870.1197269,-0.1122684722
-2540.099687,-0.3395905339
-18700.83208,-1.872080252
6161.290995,0.4325573768
10255.11431,1.130263953
3542.837139,0.4066026885
6055.221879,0.6411848616
-1989.453911,-0.2688426867
2855.713285,0.2078215183
-20232.85588,-2.025977599
-14002.33786,-1.600763157
7887.520134,0.6828481129
-1729.124121,-0.07732721872
-21522.43256,-2.066798028
1380.744324,0.1281206532
-1336.883898,-0.0525031967
-10123.03146,-0.8998753313
4906.591872,0.4135779975
-22403.38366,-2.190042702
-6124.363026,-0.5419754316
-9980.982399,-0.9707904799
1934.864851,0.2339588848
-5888.78896,-0.5788513252
3906.335467,0.4425605214
-1086.757233,-0.1129312854
2078.464602,0.2260048412
2362.530554,0.2412438934
4300.382667,0.4423979796
-2313.099111,-0.1851008529
-2362.855564,-0.232530554
-7092.660103,-0.7494293946
134.667991,0.02495829608
-7139.985116,-0.7374767152
-1127.981568,-0.1150818924
3382.310149,0.3293829327
2474.629945,0.2562362568
-8340.083903,-0.8659200927
-5217.418574,-0.5687088398
-7878.822715,-0.8197447719
-10318.53085,-1.071017805
-11129.85095,-1.143967769
-15033.98832,-1.572673181
-7173.486998,-0.7242941912
-5131.411129,-0.5420068236
1822.429877,0.1824886343
-10083.42904,-0.9968038256
-8107.077045,-0.828252766
-7976.930615,-0.8297284657
-3273.881696,-0.3427598638
-1456.942547,-0.1052417199
-9308.770656,-0.9741373917
1457.37183,0.1970040421
-12048.2618,-1.289225344
828.9901803,0.07255212482
-318.1350412,-0.05550850883
-3615.253355,-0.3736948591
-399.4019856,-0.05174512014
10389.74722,1.089700494
-10023.92949,-0.9385969773
-15030.37466,-1.549417616
-9210.919512,-0.9452982441
-4759.585979,-0.535966877
-6186.394666,-0.6911035477
-2319.170245,-0.2879793829
-2659.485601,-0.3132731309
-3665.746188,-0.4244407827
-10779.37458,-1.128315216
-1771.654019,-0.2532361063
5956.000195,0.6723240977
-17.73245851,-0.04387610372
3189.594725,0.2764103356
-1768.556042,-0.2699893144
3593.738346,0.3329042619
-1418.210913,-0.1834566915
-58.78155593,-0.05770129262
-6015.655378,-0.6896634832
2395.805787,0.1716996622
5495.72309,0.5116758657
1988.431146,0.1777339546
-8842.258277,-1.034794022
11379.76486,1.017351652
3817.019324,0.3076597663
-5832.741287,-0.7285531881
-8541.163457,-1.012486979
-3225.420176,-0.4030490808
2232.240934,0.1398045949
1118.738352,0.04959901808
-3894.432529,-0.5005502735
4009.034177,0.3625108335
-2745.385647,-0.3423002737
-1874.125802,-0.2145377304
-8501.352351,-0.9207090527
4747.925159,0.4531151559
1994.905245,0.2218268256
-5518.16058,-0.5853297574
-2409.318436,-0.2842667883
-4046.308584,-0.4008520545
5467.058767,0.5723500508
-25932.82835,-2.468089381
-16086.75186,-1.549879898
-8051.922258,-0.7563746846
-13496.96206,-1.324876151
-12787.67718,-1.251576158
-3148.115549,-0.3241982629
-4705.655759,-0.4783709808
-2885.679698,-0.3345202832
-8965.136182,-0.9643581275
12565.4425,1.371793939
944.7067267,0.1502199264
57.27035523,-0.01223521331
-7425.145825,-0.7533856018
-6638.387434,-0.7357984378
-4181.033235,-0.4819952142
-2637.542358,-0.3160143446
-9623.191756,-0.9599866734
-8068.297219,-0.8585915813
-96.72159299,0.05738543323
-4740.898381,-0.4992018777
-7382.035923,-0.7225717775
-12724.49347,-1.264809192
1023.688248,0.09566899947
12125.39524,1.220159462
3175.072661,0.2399531637
2996.06315,0.2295273022
-3235.343099,-0.3759392318
-4948.670473,-0.5382449903
-3382.210011,-0.3558801984
-3935.661081,-0.4103987156
-15372.92213,-1.550567457
-50.42000303,0.01099121677
-1410.328699,-0.1695571945
-1967.851864,-0.1728603955
-6636.97907,-0.6487314134
-3939.253343,-0.322895023
-7549.636043,-0.7533322316
-10266.16125,-1.02444081
327.6370595,0.03717665669
-2069.050673,-0.1661706408
-33554.79747,-3.285952242
-31221.12689,-3.080898898
-22018.95174,-2.207082945
-11195.64405,-1.102308839
2013.935452,0.2759348901
-9943.521454,-0.9777945955
-11608.78531,-1.161619229
-12477.08488,-1.267530649
-3974.916768,-0.4004440915
-9175.813036,-0.8909975233
-3846.53518,-0.379693818
-4585.243225,-0.5076332322
879.3289154,0.06288081621
-7030.372661,-0.7302226748
5164.126827,0.4712280863
3297.179825,0.3538534006
687.1564451,0.0696379614
-69.32717704,-0.005947829084
707.0277144,0.01627111814
4367.569453,0.429454313
-395.6842687,-0.06432885438
423.8775129,0.04551710705
-1409.159072,-0.1486342933
-1719.007416,-0.08876074092
-1611.091782,-0.1411686728
-4652.652881,-0.4748705041
-438.2610607,-0.03546646012
-3146.399492,-0.3222726089
2581.655117,0.2549396562
-1000.415662,-0.09175856022
-4655.088383,-0.4913999569
404.9415087,0.04805762589
-2095.817698,-0.2171468754
-2907.51234,-0.311341093
-4628.154465,-0.4690311558
-6022.728551,-0.6118600077
-3574.03661,-0.3461370169
-7381.10014,-0.7386857172
-259.408363,-0.04311953708
-436.8603242,-0.04272512851
-30848.59596,-2.672017267
-31723.67353,-2.752653368
-25775.07266,-2.259115688
-20845.86387,-1.801706051
-12500.6565,-1.05567413
-19535.83559,-1.758242948
10646.63708,0.9488988289
-11263.82193,-0.9777198614
-698.1375738,-0.08897942237
-347.7135398,0.02188034961
11862.80808,1.080746438
-9804.582263,-0.8918382731
11250.75914,0.9945947244
-4906.991418,-0.4579499448
23407.12646,2.107107084
-7078.412957,-0.6720800453
22525.61358,1.974364045
15986.5967,1.421464263
-34793.00823,-3.084800478
23282.71098,2.002546898
6397.867084,0.5068206446
3698.88897,0.326047571
2067.4738,0.3392837803
8114.873733,0.6575324481
-1804.457555,-0.2607954328
7325.386993,0.581053911
1245.940083,0.1773082816
30045.17762,2.647413341
21112.01958,1.650261816
6025.621163,0.5043474818
26462.07112,2.149631169
25535.63708,2.075080689
-22526.67331,-2.101339184
13443.9026,1.358434592
4661.707437,0.4739731746
3874.83697,0.3211919147
-9889.979861,-0.9249729325
-7992.485202,-0.6850886505
-12466.04391,-1.07676918
15136.89653,1.274071732
-48095.16734,-3.957906054
-36350.92579,-2.995927947
-37334.54058,-3.086779311
-21419.00079,-1.776994884
-16057.35352,-1.349767765
-20311.67674,-1.734659355
-12440.35103,-1.066448416
8903.449647,0.6824458215
1728.754486,0.06156984381
6330.948,0.4781556717
-5131.723345,-0.5327383209
3184.036517,0.1995276616
-4951.043565,-0.4557019638
-8144.850907,-0.8049882787
-3279.110364,-0.2687279679
-1681.223106,-0.06331617459
-20019.00003,-1.669962903
-8172.186393,-0.6652462548
-3436.183316,-0.2674505367
6126.162253,0.5747962701
-2603.298115,-0.16192018
-3655.263508,-0.2583230117
3059.563575,0.3487137325
-4465.922029,-0.3598156024
-5649.684647,-0.4715476151
-13086.97945,-1.094066644
-11144.45752,-0.9183335726
5863.529156,0.5679415276
-5190.490298,-0.4106124546
-4606.55787,-0.3979546457
3952.47266,0.3171190657
13911.8784,1.188509719
10068.49059,0.9566092795
-1275.75686,-0.04099299018
1022.598137,0.2205539785
-33993.92144,-2.974786834
-15447.72342,-1.304748065
1775.802911,0.2190251227
14196.86224,1.288195212
4427.650246,0.4277309073
-64126.38894,-5.42865673
-44657.56521,-3.796822002
-22385.87743,-1.916669497
-11957.33706,-0.9879610379
-15618.49421,-1.299648649
-23755.83855,-2.017311678
1323.145414,0.221328335
-13135.89009,-1.094218015
8798.068043,0.8132785857
5333.996199,0.5232972905
10596.22314,0.9351429695
6882.116969,0.6223332865
1505.303796,0.1441430056
2405.115788,0.1894322856
10005.26708,0.8488745879
9144.203759,0.7907530626
-6257.437485,-0.5403783936
69.15074596,-0.01773006042
1131.693421,0.094182869
-1695.661771,-0.1800226952
6724.782267,0.6226445386
958.4835909,0.1250369878
-1371.999473,-0.1193325948
-2081.332513,-0.1716234411
-745.4102588,-0.09011562092
-8099.925727,-0.7201402445
-40130.83166,-3.579554417
-2383.758407,-0.2170908375
-3935.134814,-0.340723065
1595.399171,0.1909924154
-2373.128661,-0.1679674897
-3453.088047,-0.2474154094
-3003.772461,-0.1432477197
2512.163892,0.3329078656
-5016.053532,-0.4125769007
1639.854922,0.1649069598
-5390.118784,-0.5167558041
-14445.32863,-1.270055328
-8684.508259,-0.7325633907
-4620.175166,-0.328732511
-65822.37653,-5.499563968
-39092.9422,-3.28326894
-30276.20667,-2.551382755
-19481.73651,-1.654223161
-15774.44645,-1.367188671
-7517.902187,-0.6916589553
-7123.500134,-0.5562271595
312.792425,0.06866157906
2081.187621,0.2185857352
-10444.45816,-0.897460324
